,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,693,100.0
3,In labor force,301,43.4
4,Civilian labor force,301,43.4
5,Employed,274,39.5
6,Unemployed,27,3.9
7,Armed Forces,0,0.0
8,Not in labor force,392,56.6
9,,,
10,Civilian labor force,301,43.4
11,Percent Unemployed,9.0,
12,,,
13,Females 16 years and over,337,48.6
14,In labor force,118,17.0
15,Civilian labor force,118,17.0
16,Employed,115,16.6
17,,,
18,Own children under 6 years,38,5.5
19,All parents in family in labor force,9,1.3
20,,,
21,Own children 6 to 17 years,144,20.8
22,All parents in family in labor force,74,10.7
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,233,100.0
26,"Car, truck, or van -- drove alone",166,71.2
27,"Car, truck, or van -- carpooled",37,15.9
28,Public transportation (excluding taxicab),0,0.0
29,Walked,0,0.0
30,Other means,0,0.0
31,Worked at home,30,12.9
32,,,
33,Mean travel time to work (minutes),37.3,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,274,100.0
37,"Management, professional, and related occupations",64,23.4
38,Service occupations,37,13.5
39,Sales and office occupations,46,16.8
40,"Farming, fishing, and forestry occupations",31,11.3
41,"Construction, extraction, maintenance, and repair occupations",65,23.7
42,"Production, transportation, and material moving occupations",31,11.3
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,274,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",53,19.3
47,Construction,55,20.1
48,Manufacturing,28,10.2
49,Wholesale trade,7,2.6
50,Retail trade,28,10.2
51,"Transportation and warehousing, and utilities",8,2.9
52,Information,0,0.0
53,"Finance and insurance, & real estate & rental & leasing",15,5.5
54,"Professional, scientific & mgmt, & admin & waste mgmt services",10,3.6
55,Educational services & health care & social assistance,40,14.6
56,"Arts, entertainment & recreation & accommodation & food services",17,6.2
57,"Other services, except public administration",5,1.8
58,Public administration,8,2.9
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,274,100.0
62,Private wage and salary workers,166,60.6
63,Government workers,41,15.0
64,Self-employed in own not incorporated business workers,67,24.5
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,301,100.0
69,"Less than $10,000",41,13.6
70,"$10,000 to $14,999",33,11.0
71,"$15,000 to $24,999",23,7.6
72,"$25,000 to $34,999",30,10.0
73,"$35,000 to $49,999",68,22.6
74,"$50,000 to $74,999",49,16.3
75,"$75,000 to $99,999",38,12.6
76,"$100,000 to $149,999",8,2.7
77,"$150,000 to $199,999",8,2.7
78,"$200,000 or more",3,1.0
79,Median household income (dollars),"41,719",
80,Mean household income (dollars),"46,079",
81,,,
82,With earnings,208,69.1
83,Mean earnings (dollars),"45,539",
84,With Social Security,111,36.9
85,Mean Social Security income (dollars),"15,313",
86,With retirement income,80,26.6
87,Mean retirement income (dollars),"20,213",
88,,,
89,With Supplemental Security Income,14,4.7
90,Mean Supplemental Security Income (dollars),"11,500",
91,With cash public assistance income,8,2.7
92,Mean cash public assistance income (dollars),"4,675",
93,With Food Stamp/SNAP benefits in the past 12 months,54,17.9
94,,,
95,Families,206,100.0
96,"Less than $10,000",22,10.7
97,"$10,000 to $14,999",10,4.9
98,"$15,000 to $24,999",20,9.7
99,"$25,000 to $34,999",17,8.3
100,"$35,000 to $49,999",48,23.3
101,"$50,000 to $74,999",42,20.4
102,"$75,000 to $99,999",28,13.6
103,"$100,000 to $149,999",12,5.8
104,"$150,000 to $199,999",4,1.9
105,"$200,000 or more",3,1.5
106,Median family income (dollars),"48,158",
107,Mean family income (dollars),"53,379",
108,,,
109,Per capita income (dollars),"16,406",
110,,,
111,Nonfamily households,95,46.1
112,Median nonfamily income (dollars),"14,922",
113,Mean nonfamily income (dollars),"24,532",
114,,,
115,Median earnings for workers (dollars),"22,000",
116,"Median earnings for male full-time, year-round workers (dollars)","29,643",
117,"Median earnings for female full-time, year-round workers (dollars)","38,750",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,17.0,
121,With related children under 18 years,24.3,
122,With related children under 5 years only,0.0,
123,Married couple families,4.9,
124,With related children under 18 years,0.0,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",67.5,
127,With related children under 18 years,63.0,
128,With related children under 5 years only,0.0,
129,,,
130,All people,26.8,
131,Under 18 years,36.0,
132,Related children under 18 years,34.1,
133,Related children under 5 years,25.0,
134,Related children 5 to 17 years,35.6,
135,18 years and over,23.8,
136,18 to 64 years,26.5,
137,65 years and over,15.5,
138,People in families,22.8,
139,Unrelated individuals 15 years and over,43.9,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
