,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"7,005",100.0
3,Occupied housing units,"5,587",79.8
4,Vacant housing units,"1,418",20.2
5,,,
6,Homeowner vacancy rate,0.0,
7,Rental vacancy rate,1.6,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"7,005",100.0
11,"1-unit, detached","4,839",69.1
12,"1-unit, attached",103,1.5
13,2 units,251,3.6
14,3 or 4 units,143,2.0
15,5 to 9 units,107,1.5
16,10 to 19 units,250,3.6
17,20 or more units,286,4.1
18,Mobile home,"1,005",14.3
19,"Boat, RV, van, etc.",21,0.3
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"7,005",100.0
23,Built 2005 or later,171,2.4
24,Built 2000 to 2004,458,6.5
25,Built 1990 to 1999,"1,177",16.8
26,Built 1980 to 1989,847,12.1
27,Built 1970 to 1979,"1,252",17.9
28,Built 1960 to 1969,868,12.4
29,Built 1950 to 1959,659,9.4
30,Built 1940 to 1949,632,9.0
31,Built 1939 or earlier,941,13.4
32,,,
33,ROOMS,,
34,Total housing units,"7,005",100.0
35,1 room,130,1.9
36,2 rooms,213,3.0
37,3 rooms,534,7.6
38,4 rooms,"1,046",14.9
39,5 rooms,"2,419",34.5
40,6 rooms,"1,259",18.0
41,7 rooms,543,7.8
42,8 rooms,492,7.0
43,9 rooms or more,369,5.3
44,Median rooms,5.2,
45,,,
46,BEDROOMS,,
47,Total housing units,"7,005",100.0
48,No bedroom,130,1.9
49,1 bedroom,835,11.9
50,2 bedrooms,"2,011",28.7
51,3 bedrooms,"3,038",43.4
52,4 bedrooms,746,10.6
53,5 or more bedrooms,245,3.5
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"5,587",100.0
57,Owner-occupied,"3,547",63.5
58,Renter-occupied,"2,040",36.5
59,,,
60,Average household size of owner-occupied unit,2.45,
61,Average household size of renter-occupied unit,2.19,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"5,587",100.0
65,Moved in 2005 or later,"1,635",29.3
66,Moved in 2000 to 2004,"1,517",27.2
67,Moved in 1990 to 1999,"1,277",22.9
68,Moved in 1980 to 1989,429,7.7
69,Moved in 1970 to 1979,443,7.9
70,Moved in 1969 or earlier,286,5.1
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"5,587",100.0
74,No vehicles available,548,9.8
75,1 vehicle available,"1,757",31.4
76,2 vehicles available,"2,215",39.6
77,3 or more vehicles available,"1,067",19.1
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"5,587",100.0
81,Utility gas,127,2.3
82,"Bottled, tank, or LP gas",104,1.9
83,Electricity,"4,172",74.7
84,"Fuel oil, kerosene, etc.",123,2.2
85,Coal or coke,0,0.0
86,Wood,970,17.4
87,Solar energy,0,0.0
88,Other fuel,30,0.5
89,No fuel used,61,1.1
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"5,587",100.0
93,Lacking complete plumbing facilities,0,0.0
94,Lacking complete kitchen facilities,47,0.8
95,No telephone service available,280,5.0
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"5,587",100.0
99,1.00 or less,"5,462",97.8
100,1.01 to 1.50,93,1.7
101,1.51 or more,32,0.6
102,,,
103,VALUE,,
104,Owner-occupied units,"3,547",100.0
105,"Less than $50,000",145,4.1
106,"$50,000 to $99,999",214,6.0
107,"$100,000 to $149,999",550,15.5
108,"$150,000 to $199,999",721,20.3
109,"$200,000 to $299,999",836,23.6
110,"$300,000 to $499,999",761,21.5
111,"$500,000 to $999,999",284,8.0
112,"$1,000,000 or more",36,1.0
113,Median (dollars),"215,000",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"3,547",100.0
117,Housing units with a mortgage,"2,247",63.3
118,Housing units without a mortgage,"1,300",36.7
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,"2,247",100.0
122,Less than $300,0,0.0
123,$300 to $499,28,1.2
124,$500 to $699,94,4.2
125,$700 to $999,585,26.0
126,"$1,000 to $1,499",763,34.0
127,"$1,500 to $1,999",482,21.5
128,"$2,000 or more",295,13.1
129,Median (dollars),"1,239",
130,,,
131,Housing units without a mortgage,"1,300",100.0
132,Less than $100,21,1.6
133,$100 to $199,146,11.2
134,$200 to $299,453,34.8
135,$300 to $399,291,22.4
136,$400 or more,389,29.9
137,Median (dollars),309,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),"2,236",100.0
141,Less than 20.0 percent,709,31.7
142,20.0 to 24.9 percent,396,17.7
143,25.0 to 29.9 percent,386,17.3
144,30.0 to 34.9 percent,205,9.2
145,35.0 percent or more,540,24.2
146,,,
147,Not computed,11,0.5
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),"1,281",100.0
150,Less than 10.0 percent,516,40.3
151,10.0 to 14.9 percent,329,25.7
152,15.0 to 19.9 percent,156,12.2
153,20.0 to 24.9 percent,81,6.3
154,25.0 to 29.9 percent,71,5.5
