,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"1,857",100.0
3,Occupied housing units,"1,703",91.7
4,Vacant housing units,154,8.3
5,,,
6,Homeowner vacancy rate,4.1,
7,Rental vacancy rate,0.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"1,857",100.0
11,"1-unit, detached","1,403",75.6
12,"1-unit, attached",6,0.3
13,2 units,6,0.3
14,3 or 4 units,5,0.3
15,5 to 9 units,9,0.5
16,10 to 19 units,13,0.7
17,20 or more units,16,0.9
18,Mobile home,399,21.5
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"1,857",100.0
23,Built 2005 or later,13,0.7
24,Built 2000 to 2004,116,6.2
25,Built 1990 to 1999,466,25.1
26,Built 1980 to 1989,101,5.4
27,Built 1970 to 1979,313,16.9
28,Built 1960 to 1969,183,9.9
29,Built 1950 to 1959,123,6.6
30,Built 1940 to 1949,279,15.0
31,Built 1939 or earlier,263,14.2
32,,,
33,ROOMS,,
34,Total housing units,"1,857",100.0
35,1 room,0,0.0
36,2 rooms,15,0.8
37,3 rooms,202,10.9
38,4 rooms,178,9.6
39,5 rooms,343,18.5
40,6 rooms,382,20.6
41,7 rooms,337,18.1
42,8 rooms,170,9.2
43,9 rooms or more,230,12.4
44,Median rooms,6.0,
45,,,
46,BEDROOMS,,
47,Total housing units,"1,857",100.0
48,No bedroom,0,0.0
49,1 bedroom,110,5.9
50,2 bedrooms,456,24.6
51,3 bedrooms,747,40.2
52,4 bedrooms,398,21.4
53,5 or more bedrooms,146,7.9
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"1,703",100.0
57,Owner-occupied,"1,348",79.2
58,Renter-occupied,355,20.8
59,,,
60,Average household size of owner-occupied unit,2.91,
61,Average household size of renter-occupied unit,3.18,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"1,703",100.0
65,Moved in 2005 or later,323,19.0
66,Moved in 2000 to 2004,345,20.3
67,Moved in 1990 to 1999,512,30.1
68,Moved in 1980 to 1989,237,13.9
69,Moved in 1970 to 1979,132,7.8
70,Moved in 1969 or earlier,154,9.0
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"1,703",100.0
74,No vehicles available,44,2.6
75,1 vehicle available,425,25.0
76,2 vehicles available,596,35.0
77,3 or more vehicles available,638,37.5
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"1,703",100.0
81,Utility gas,343,20.1
82,"Bottled, tank, or LP gas",57,3.3
83,Electricity,958,56.3
84,"Fuel oil, kerosene, etc.",189,11.1
85,Coal or coke,0,0.0
86,Wood,103,6.0
87,Solar energy,0,0.0
88,Other fuel,53,3.1
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"1,703",100.0
93,Lacking complete plumbing facilities,14,0.8
94,Lacking complete kitchen facilities,5,0.3
95,No telephone service available,69,4.1
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"1,703",100.0
99,1.00 or less,"1,555",91.3
100,1.01 to 1.50,128,7.5
101,1.51 or more,20,1.2
102,,,
103,VALUE,,
104,Owner-occupied units,"1,348",100.0
105,"Less than $50,000",98,7.3
106,"$50,000 to $99,999",90,6.7
107,"$100,000 to $149,999",181,13.4
108,"$150,000 to $199,999",228,16.9
109,"$200,000 to $299,999",228,16.9
110,"$300,000 to $499,999",362,26.9
111,"$500,000 to $999,999",148,11.0
112,"$1,000,000 or more",13,1.0
113,Median (dollars),"226,400",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"1,348",100.0
117,Housing units with a mortgage,888,65.9
118,Housing units without a mortgage,460,34.1
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,888,100.0
122,Less than $300,0,0.0
123,$300 to $499,30,3.4
124,$500 to $699,50,5.6
125,$700 to $999,100,11.3
126,"$1,000 to $1,499",304,34.2
127,"$1,500 to $1,999",212,23.9
128,"$2,000 or more",192,21.6
129,Median (dollars),"1,404",
130,,,
131,Housing units without a mortgage,460,100.0
132,Less than $100,13,2.8
133,$100 to $199,3,0.7
134,$200 to $299,46,10.0
135,$300 to $399,114,24.8
136,$400 or more,284,61.7
137,Median (dollars),439,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),888,100.0
141,Less than 20.0 percent,124,14.0
142,20.0 to 24.9 percent,224,25.2
143,25.0 to 29.9 percent,92,10.4
144,30.0 to 34.9 percent,88,9.9
145,35.0 percent or more,360,40.5
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),460,100.0
150,Less than 10.0 percent,187,40.7
151,10.0 to 14.9 percent,75,16.3
152,15.0 to 19.9 percent,49,10.7
153,20.0 to 24.9 percent,37,8.0
154,25.0 to 29.9 percent,24,5.2
155,30.0 to 34.9 percent,14,3.0
156,35.0 percent or more,74,16.1
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
