,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"1,192",100.0
3,Male,619,51.9
4,Female,573,48.1
5,,,
6,Under 5 years,63,5.3
7,5 to 9 years,48,4.0
8,10 to 14 years,56,4.7
9,15 to 19 years,108,9.1
10,20 to 24 years,47,3.9
11,25 to 34 years,83,7.0
12,35 to 44 years,136,11.4
13,45 to 54 years,199,16.7
14,55 to 59 years,127,10.7
15,60 to 64 years,104,8.7
16,65 to 74 years,124,10.4
17,75 to 84 years,76,6.4
18,85 years and over,21,1.8
19,,,
20,Median age (years),48.6,
21,,,
22,18 years and over,948,79.5
23,21 years and over,895,75.1
24,62 years and over,271,22.7
25,65 years and over,221,18.5
26,,,
27,18 years and over,948,79.5
28,Male,479,40.2
29,Female,469,39.3
30,,,
31,65 years and over,221,18.5
32,Male,115,9.6
33,Female,106,8.9
34,,,
35,RACE,,
36,Total population,"1,192",100.0
37,One race,"1,160",97.3
38,Two or more races,32,2.7
39,,,
40,One race,"1,160",97.3
41,White,"1,158",97.1
42,Black or African American,0,0.0
43,American Indian and Alaska Native,0,0.0
44,Cherokee tribal grouping,0,0.0
45,Chippewa tribal grouping,0,0.0
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,0,0.0
48,Asian,0,0.0
49,Asian Indian,0,0.0
50,Chinese,0,0.0
51,Filipino,0,0.0
52,Japanese,0,0.0
53,Korean,0,0.0
54,Vietnamese,0,0.0
55,Other Asian,0,0.0
56,Native Hawaiian and Other Pacific Islander,0,0.0
57,Native Hawaiian,0,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,2,0.2
62,Two or more races,32,2.7
63,White and Black or African American,0,0.0
64,White and American Indian and Alaska Native,20,1.7
65,White and Asian,10,0.8
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"1,192",100.0
70,White,"1,190",99.8
71,Black or African American,0,0.0
72,American Indian and Alaska Native,20,1.7
73,Asian,10,0.8
74,Native Hawaiian and Other Pacific Islander,0,0.0
75,Some other race,4,0.3
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"1,192",100.0
79,Hispanic or Latino (of any race),54,4.5
80,Mexican,48,4.0
81,Puerto Rican,0,0.0
82,Cuban,0,0.0
83,Other Hispanic or Latino,6,0.5
84,Not Hispanic or Latino,"1,138",95.5
85,White alone,"1,108",93.0
86,Black or African American alone,0,0.0
87,American Indian and Alaska Native alone,0,0.0
88,Asian alone,0,0.0
89,Native Hawaiian and Other Pacific Islander alone,0,0.0
90,Some other race alone,0,0.0
91,Two or more races,30,2.5
92,Two races including Some other race,0,0.0
93,Two races excl Some other race & three or more races,30,2.5
94,,,
95,Total housing units,503,100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
