,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"9,102",100.0
3,Occupied housing units,"5,424",59.6
4,Vacant housing units,"3,678",40.4
5,,,
6,Homeowner vacancy rate,3.1,
7,Rental vacancy rate,16.9,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"9,102",100.0
11,"1-unit, detached","6,035",66.3
12,"1-unit, attached",286,3.1
13,2 units,398,4.4
14,3 or 4 units,696,7.6
15,5 to 9 units,416,4.6
16,10 to 19 units,247,2.7
17,20 or more units,666,7.3
18,Mobile home,344,3.8
19,"Boat, RV, van, etc.",14,0.2
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"9,102",100.0
23,Built 2005 or later,181,2.0
24,Built 2000 to 2004,729,8.0
25,Built 1990 to 1999,"1,452",16.0
26,Built 1980 to 1989,998,11.0
27,Built 1970 to 1979,"1,840",20.2
28,Built 1960 to 1969,752,8.3
29,Built 1950 to 1959,857,9.4
30,Built 1940 to 1949,674,7.4
31,Built 1939 or earlier,"1,619",17.8
32,,,
33,ROOMS,,
34,Total housing units,"9,102",100.0
35,1 room,415,4.6
36,2 rooms,370,4.1
37,3 rooms,983,10.8
38,4 rooms,"1,749",19.2
39,5 rooms,"1,988",21.8
40,6 rooms,"1,427",15.7
41,7 rooms,"1,066",11.7
42,8 rooms,656,7.2
43,9 rooms or more,448,4.9
44,Median rooms,5.0,
45,,,
46,BEDROOMS,,
47,Total housing units,"9,102",100.0
48,No bedroom,486,5.3
49,1 bedroom,869,9.5
50,2 bedrooms,"2,853",31.3
51,3 bedrooms,"3,484",38.3
52,4 bedrooms,"1,142",12.5
53,5 or more bedrooms,268,2.9
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"5,424",100.0
57,Owner-occupied,"3,241",59.8
58,Renter-occupied,"2,183",40.2
59,,,
60,Average household size of owner-occupied unit,2.14,
61,Average household size of renter-occupied unit,2.05,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"5,424",100.0
65,Moved in 2005 or later,"1,903",35.1
66,Moved in 2000 to 2004,"1,436",26.5
67,Moved in 1990 to 1999,"1,107",20.4
68,Moved in 1980 to 1989,500,9.2
69,Moved in 1970 to 1979,320,5.9
70,Moved in 1969 or earlier,158,2.9
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"5,424",100.0
74,No vehicles available,410,7.6
75,1 vehicle available,"2,302",42.4
76,2 vehicles available,"1,790",33.0
77,3 or more vehicles available,922,17.0
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"5,424",100.0
81,Utility gas,"2,328",42.9
82,"Bottled, tank, or LP gas",92,1.7
83,Electricity,"2,480",45.7
84,"Fuel oil, kerosene, etc.",205,3.8
85,Coal or coke,0,0.0
86,Wood,299,5.5
87,Solar energy,0,0.0
88,Other fuel,20,0.4
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"5,424",100.0
93,Lacking complete plumbing facilities,34,0.6
94,Lacking complete kitchen facilities,220,4.1
95,No telephone service available,445,8.2
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"5,424",100.0
99,1.00 or less,"5,270",97.2
100,1.01 to 1.50,90,1.7
101,1.51 or more,64,1.2
102,,,
103,VALUE,,
104,Owner-occupied units,"3,241",100.0
105,"Less than $50,000",207,6.4
106,"$50,000 to $99,999",65,2.0
107,"$100,000 to $149,999",182,5.6
108,"$150,000 to $199,999",243,7.5
109,"$200,000 to $299,999",766,23.6
110,"$300,000 to $499,999",994,30.7
111,"$500,000 to $999,999",544,16.8
112,"$1,000,000 or more",240,7.4
113,Median (dollars),"323,200",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"3,241",100.0
117,Housing units with a mortgage,"2,055",63.4
118,Housing units without a mortgage,"1,186",36.6
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,"2,055",100.0
122,Less than $300,0,0.0
123,$300 to $499,5,0.2
124,$500 to $699,129,6.3
125,$700 to $999,402,19.6
126,"$1,000 to $1,499",555,27.0
127,"$1,500 to $1,999",409,19.9
128,"$2,000 or more",555,27.0
129,Median (dollars),"1,444",
130,,,
131,Housing units without a mortgage,"1,186",100.0
132,Less than $100,18,1.5
133,$100 to $199,41,3.5
134,$200 to $299,264,22.3
135,$300 to $399,198,16.7
136,$400 or more,665,56.1
137,Median (dollars),437,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),"2,055",100.0
141,Less than 20.0 percent,518,25.2
142,20.0 to 24.9 percent,331,16.1
143,25.0 to 29.9 percent,276,13.4
144,30.0 to 34.9 percent,153,7.4
145,35.0 percent or more,777,37.8
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),"1,186",100.0
150,Less than 10.0 percent,414,34.9
151,10.0 to 14.9 percent,293,24.7
152,15.0 to 19.9 percent,90,7.6
153,20.0 to 24.9 percent,91,7.7
154,25.0 to 29.9 percent,55,4.6
