,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,441,100.0
3,Occupied housing units,268,60.8
4,Vacant housing units,173,39.2
5,,,
6,Homeowner vacancy rate,0.0,
7,Rental vacancy rate,0.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,441,100.0
11,"1-unit, detached",258,58.5
12,"1-unit, attached",0,0.0
13,2 units,0,0.0
14,3 or 4 units,12,2.7
15,5 to 9 units,36,8.2
16,10 to 19 units,23,5.2
17,20 or more units,0,0.0
18,Mobile home,112,25.4
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,441,100.0
23,Built 2005 or later,0,0.0
24,Built 2000 to 2004,15,3.4
25,Built 1990 to 1999,50,11.3
26,Built 1980 to 1989,35,7.9
27,Built 1970 to 1979,53,12.0
28,Built 1960 to 1969,27,6.1
29,Built 1950 to 1959,25,5.7
30,Built 1940 to 1949,12,2.7
31,Built 1939 or earlier,224,50.8
32,,,
33,ROOMS,,
34,Total housing units,441,100.0
35,1 room,10,2.3
36,2 rooms,52,11.8
37,3 rooms,32,7.3
38,4 rooms,107,24.3
39,5 rooms,102,23.1
40,6 rooms,39,8.8
41,7 rooms,54,12.2
42,8 rooms,30,6.8
43,9 rooms or more,15,3.4
44,Median rooms,4.7,
45,,,
46,BEDROOMS,,
47,Total housing units,441,100.0
48,No bedroom,10,2.3
49,1 bedroom,104,23.6
50,2 bedrooms,150,34.0
51,3 bedrooms,122,27.7
52,4 bedrooms,36,8.2
53,5 or more bedrooms,19,4.3
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,268,100.0
57,Owner-occupied,144,53.7
58,Renter-occupied,124,46.3
59,,,
60,Average household size of owner-occupied unit,2.18,
61,Average household size of renter-occupied unit,2.23,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,268,100.0
65,Moved in 2005 or later,71,26.5
66,Moved in 2000 to 2004,80,29.9
67,Moved in 1990 to 1999,42,15.7
68,Moved in 1980 to 1989,7,2.6
69,Moved in 1970 to 1979,23,8.6
70,Moved in 1969 or earlier,45,16.8
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,268,100.0
74,No vehicles available,25,9.3
75,1 vehicle available,77,28.7
76,2 vehicles available,103,38.4
77,3 or more vehicles available,63,23.5
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,268,100.0
81,Utility gas,63,23.5
82,"Bottled, tank, or LP gas",6,2.2
83,Electricity,112,41.8
84,"Fuel oil, kerosene, etc.",21,7.8
85,Coal or coke,0,0.0
86,Wood,63,23.5
87,Solar energy,0,0.0
88,Other fuel,3,1.1
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,268,100.0
93,Lacking complete plumbing facilities,0,0.0
94,Lacking complete kitchen facilities,0,0.0
95,No telephone service available,31,11.6
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,268,100.0
99,1.00 or less,264,98.5
100,1.01 to 1.50,4,1.5
101,1.51 or more,0,0.0
102,,,
103,VALUE,,
104,Owner-occupied units,144,100.0
105,"Less than $50,000",40,27.8
106,"$50,000 to $99,999",66,45.8
107,"$100,000 to $149,999",10,6.9
108,"$150,000 to $199,999",14,9.7
109,"$200,000 to $299,999",7,4.9
110,"$300,000 to $499,999",3,2.1
111,"$500,000 to $999,999",4,2.8
112,"$1,000,000 or more",0,0.0
113,Median (dollars),"77,800",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,144,100.0
117,Housing units with a mortgage,57,39.6
118,Housing units without a mortgage,87,60.4
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,57,100.0
122,Less than $300,0,0.0
123,$300 to $499,15,26.3
124,$500 to $699,22,38.6
125,$700 to $999,17,29.8
126,"$1,000 to $1,499",0,0.0
127,"$1,500 to $1,999",3,5.3
128,"$2,000 or more",0,0.0
129,Median (dollars),639,
130,,,
131,Housing units without a mortgage,87,100.0
132,Less than $100,0,0.0
133,$100 to $199,3,3.4
134,$200 to $299,35,40.2
135,$300 to $399,35,40.2
136,$400 or more,14,16.1
137,Median (dollars),318,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),57,100.0
141,Less than 20.0 percent,23,40.4
142,20.0 to 24.9 percent,6,10.5
143,25.0 to 29.9 percent,14,24.6
144,30.0 to 34.9 percent,0,0.0
145,35.0 percent or more,14,24.6
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),87,100.0
150,Less than 10.0 percent,27,31.0
151,10.0 to 14.9 percent,21,24.1
152,15.0 to 19.9 percent,15,17.2
153,20.0 to 24.9 percent,7,8.0
154,25.0 to 29.9 percent,0,0.0
155,30.0 to 34.9 percent,14,16.1
156,35.0 percent or more,3,3.4
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,86,100.0
162,Less than $200,0,0.0
163,$200 to $299,25,29.1
164,$300 to $499,12,14.0
