,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"4,201",100.0
2,Family households (families),"2,949",70.2
3,With own children under 18 years,935,22.3
4,Married-couple family,"2,541",60.5
5,With own children under 18 years,758,18.0
6,"Male householder, no wife present, family",127,3.0
7,With own children under 18 years,71,1.7
8,"Female householder, no husband present, family",281,6.7
9,With own children under 18 years,106,2.5
10,Nonfamily households,"1,252",29.8
11,Householder living alone,"1,023",24.4
12,65 years and over,593,14.1
13,,,
14,Households with one or more people under 18 years,"1,082",25.8
15,Households with one or more people 65 years and over,"1,576",37.5
16,,,
17,Average household size,2.39,
18,Average family size,2.85,
19,,,
20,RELATIONSHIP,,
21,Population in households,"10,045",100.0
22,Householder,"4,201",41.8
23,Spouse,"2,546",25.3
24,Child,"2,309",23.0
25,Other relatives,595,5.9
26,Nonrelatives,394,3.9
27,Unmarried partner,183,1.8
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,"3,978",100.0
31,Never married,635,16.0
32,"Now married, except separated","2,710",68.1
33,Separated,40,1.0
34,Widowed,162,4.1
35,Divorced,431,10.8
36,,,
37,Females 15 years and over,"4,337",100.0
38,Never married,583,13.4
39,"Now married, except separated","2,670",61.6
40,Separated,153,3.5
41,Widowed,325,7.5
42,Divorced,606,14.0
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,70,100.0
46,"Unmarried women (widowed, divorced, and never married)",0,0.0
47,"Per 1,000 unmarried women",0,
48,"Per 1,000 women 15 to 50 years old",33,
49,"Per 1,000 women 15 to 19 years old",0,
50,"Per 1,000 women 20 to 34 years old",93,
51,"Per 1,000 women 35 to 50 years old",0,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,256,100.0
55,Responsible for grandchildren,170,66.4
56,Years responsible for grandchildren,,
57,Less than 1 year,30,11.7
58,1 or 2 years,0,0.0
59,3 or 4 years,0,0.0
60,5 or more years,140,54.7
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,170,66.4
