,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,183,100.0
2,Family households (families),140,76.5
3,With own children under 18 years,77,42.1
4,Married-couple family,126,68.9
5,With own children under 18 years,66,36.1
6,"Male householder, no wife present, family",2,1.1
7,With own children under 18 years,2,1.1
8,"Female householder, no husband present, family",12,6.6
9,With own children under 18 years,9,4.9
10,Nonfamily households,43,23.5
11,Householder living alone,39,21.3
12,65 years and over,16,8.7
13,,,
14,Households with one or more people under 18 years,79,43.2
15,Households with one or more people 65 years and over,53,29.0
16,,,
17,Average household size,2.85,
18,Average family size,3.35,
19,,,
20,RELATIONSHIP,,
21,Population in households,521,100.0
22,Householder,183,35.1
23,Spouse,126,24.2
24,Child,187,35.9
25,Other relatives,16,3.1
26,Nonrelatives,9,1.7
27,Unmarried partner,0,0.0
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,194,100.0
31,Never married,42,21.6
32,"Now married, except separated",132,68.0
33,Separated,2,1.0
34,Widowed,9,4.6
35,Divorced,9,4.6
36,,,
37,Females 15 years and over,174,100.0
38,Never married,12,6.9
39,"Now married, except separated",124,71.3
40,Separated,0,0.0
41,Widowed,21,12.1
42,Divorced,17,9.8
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,2,100.0
46,"Unmarried women (widowed, divorced, and never married)",0,0.0
47,"Per 1,000 unmarried women",0,
48,"Per 1,000 women 15 to 50 years old",22,
49,"Per 1,000 women 15 to 19 years old",0,
50,"Per 1,000 women 20 to 34 years old",80,
51,"Per 1,000 women 35 to 50 years old",0,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,7,100.0
55,Responsible for grandchildren,2,28.6
56,Years responsible for grandchildren,,
57,Less than 1 year,0,0.0
58,1 or 2 years,0,0.0
59,3 or 4 years,0,0.0
60,5 or more years,2,28.6
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,2,28.6
63,Who are female,2,28.6
64,Who are married,0,0.0
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,154,100.0
68,"Nursery school, preschool",3,1.9
69,Kindergarten,7,4.5
70,Elementary school (grades 1-8),89,57.8
71,High school (grades 9-12),48,31.2
72,College or graduate school,7,4.5
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,328,100.0
76,Less than 9th grade,20,6.1
77,"9th to 12th grade, no diploma",18,5.5
78,High school graduate (includes equivalency),152,46.3
79,"Some college, no degree",78,23.8
80,Associate's degree,20,6.1
81,Bachelor's degree,37,11.3
82,Graduate or professional degree,3,0.9
83,,,
84,Percent high school graduate or higher,88.4,
85,Percent bachelor's degree or higher,12.2,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,338,100.0
89,Civilian veterans,65,19.2
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,519,100.0
93,Same house,427,82.3
94,Different house in the U.S.,92,17.7
95,Same county,24,4.6
96,Different county,68,13.1
97,Same state,14,2.7
98,Different state,54,10.4
99,Abroad,0,0.0
100,,,
101,PLACE OF BIRTH,,
102,Total population,521,100.0
103,Native,519,99.6
104,Born in United States,517,99.2
105,State of residence,119,22.8
106,Different state,398,76.4
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",2,0.4
108,Foreign born,2,0.4
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,2,100.0
112,Naturalized U.S. citizen,0,0.0
113,Not a U.S. citizen,2,100.0
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,4,100.0
117,,,
118,Native,2,50.0
119,Entered 2000 or later,0,0.0
120,Entered before 2000,2,50.0
121,,,
122,Foreign born,2,50.0
123,Entered 2000 or later,0,0.0
124,Entered before 2000,2,50.0
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea",2,100.0
128,Europe,0,0.0
129,Asia,0,0.0
130,Africa,0,0.0
131,Oceania,0,0.0
132,Latin America,0,0.0
133,Northern America,2,100.0
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,482,100.0
137,English only,475,98.5
138,Language other than English,7,1.5
139,"Speak English less than ""very well""",2,0.4
140,Spanish,2,0.4
141,"Speak English less than ""very well""",2,0.4
142,Other Indo-European languages,0,0.0
143,"Speak English less than ""very well""",0,0.0
144,Asian and Pacific Islander languages,0,0.0
145,"Speak English less than ""very well""",0,0.0
146,Other languages,5,1.0
147,"Speak English less than ""very well""",0,0.0
148,,,
149,ANCESTRY,,
150,Total population,521,100.0
151,American,167,32.1
152,Arab,0,0.0
153,Czech,0,0.0
154,Danish,32,6.1
155,Dutch,2,0.4
156,English,43,8.3
157,French (except Basque),25,4.8
158,French Canadian,2,0.4
159,German,76,14.6
160,Greek,0,0.0
161,Hungarian,0,0.0
162,Irish,57,10.9
163,Italian,8,1.5
164,Lithuanian,0,0.0
165,Norwegian,4,0.8
166,Polish,3,0.6
167,Portuguese,12,2.3
168,Russian,0,0.0
169,Scotch-Irish,19,3.6
170,Scottish,20,3.8
171,Slovak,0,0.0
172,Subsaharan African,0,0.0
173,Swedish,17,3.3
174,Swiss,3,0.6
175,Ukrainian,0,0.0
176,Welsh,0,0.0
177,West Indian (excluding Hispanic origin groups),0,0.0
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
