,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"1,787",100.0
3,In labor force,"1,115",62.4
4,Civilian labor force,"1,115",62.4
5,Employed,"1,008",56.4
6,Unemployed,107,6.0
7,Armed Forces,0,0.0
8,Not in labor force,672,37.6
9,,,
10,Civilian labor force,"1,115",62.4
11,Percent Unemployed,9.6,
12,,,
13,Females 16 years and over,891,49.9
14,In labor force,489,27.4
15,Civilian labor force,489,27.4
16,Employed,442,24.7
17,,,
18,Own children under 6 years,170,9.5
19,All parents in family in labor force,48,2.7
20,,,
21,Own children 6 to 17 years,306,17.1
22,All parents in family in labor force,180,10.1
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,998,100.0
26,"Car, truck, or van -- drove alone",776,77.8
27,"Car, truck, or van -- carpooled",123,12.3
28,Public transportation (excluding taxicab),29,2.9
29,Walked,18,1.8
30,Other means,7,0.7
31,Worked at home,45,4.5
32,,,
33,Mean travel time to work (minutes),32.3,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"1,008",100.0
37,"Management, professional, and related occupations",243,24.1
38,Service occupations,135,13.4
39,Sales and office occupations,268,26.6
40,"Farming, fishing, and forestry occupations",12,1.2
41,"Construction, extraction, maintenance, and repair occupations",164,16.3
42,"Production, transportation, and material moving occupations",186,18.5
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"1,008",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",22,2.2
47,Construction,132,13.1
48,Manufacturing,166,16.5
49,Wholesale trade,60,6.0
50,Retail trade,128,12.7
51,"Transportation and warehousing, and utilities",35,3.5
52,Information,11,1.1
53,"Finance and insurance, & real estate & rental & leasing",56,5.6
54,"Professional, scientific & mgmt, & admin & waste mgmt services",59,5.9
55,Educational services & health care & social assistance,175,17.4
56,"Arts, entertainment & recreation & accommodation & food services",43,4.3
57,"Other services, except public administration",48,4.8
58,Public administration,73,7.2
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"1,008",100.0
62,Private wage and salary workers,670,66.5
63,Government workers,205,20.3
64,Self-employed in own not incorporated business workers,133,13.2
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,849,100.0
69,"Less than $10,000",58,6.8
70,"$10,000 to $14,999",57,6.7
71,"$15,000 to $24,999",43,5.1
72,"$25,000 to $34,999",129,15.2
73,"$35,000 to $49,999",160,18.8
74,"$50,000 to $74,999",213,25.1
75,"$75,000 to $99,999",103,12.1
76,"$100,000 to $149,999",65,7.7
77,"$150,000 to $199,999",8,0.9
78,"$200,000 or more",13,1.5
79,Median household income (dollars),"46,442",
80,Mean household income (dollars),"55,122",
81,,,
82,With earnings,681,80.2
83,Mean earnings (dollars),"53,158",
84,With Social Security,202,23.8
85,Mean Social Security income (dollars),"13,576",
86,With retirement income,134,15.8
87,Mean retirement income (dollars),"24,536",
88,,,
89,With Supplemental Security Income,43,5.1
90,Mean Supplemental Security Income (dollars),"10,330",
91,With cash public assistance income,26,3.1
92,Mean cash public assistance income (dollars),"2,542",
93,With Food Stamp/SNAP benefits in the past 12 months,68,8.0
94,,,
95,Families,635,100.0
96,"Less than $10,000",25,3.9
97,"$10,000 to $14,999",37,5.8
98,"$15,000 to $24,999",41,6.5
99,"$25,000 to $34,999",88,13.9
100,"$35,000 to $49,999",123,19.4
101,"$50,000 to $74,999",152,23.9
102,"$75,000 to $99,999",107,16.9
103,"$100,000 to $149,999",56,8.8
104,"$150,000 to $199,999",0,0.0
105,"$200,000 or more",6,0.9
106,Median family income (dollars),"50,380",
107,Mean family income (dollars),"57,048",
108,,,
109,Per capita income (dollars),"21,316",
110,,,
111,Nonfamily households,214,33.7
112,Median nonfamily income (dollars),"28,750",
113,Mean nonfamily income (dollars),"37,306",
114,,,
115,Median earnings for workers (dollars),"24,558",
116,"Median earnings for male full-time, year-round workers (dollars)","44,625",
117,"Median earnings for female full-time, year-round workers (dollars)","34,063",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,13.1,
121,With related children under 18 years,16.3,
122,With related children under 5 years only,25.0,
123,Married couple families,9.7,
124,With related children under 18 years,10.7,
125,With related children under 5 years only,19.6,
126,"Families with female householder, no husband present",30.9,
127,With related children under 18 years,33.3,
128,With related children under 5 years only,100.0,
129,,,
130,All people,15.4,
131,Under 18 years,16.5,
132,Related children under 18 years,16.5,
133,Related children under 5 years,22.4,
134,Related children 5 to 17 years,13.5,
135,18 years and over,15.0,
136,18 to 64 years,15.6,
137,65 years and over,8.6,
138,People in families,12.9,
139,Unrelated individuals 15 years and over,26.6,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
