,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,227,100.0
3,Occupied housing units,176,77.5
4,Vacant housing units,51,22.5
5,,,
6,Homeowner vacancy rate,0.0,
7,Rental vacancy rate,5.9,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,227,100.0
11,"1-unit, detached",181,79.7
12,"1-unit, attached",0,0.0
13,2 units,9,4.0
14,3 or 4 units,3,1.3
15,5 to 9 units,0,0.0
16,10 to 19 units,2,0.9
17,20 or more units,0,0.0
18,Mobile home,32,14.1
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,227,100.0
23,Built 2005 or later,0,0.0
24,Built 2000 to 2004,6,2.6
25,Built 1990 to 1999,18,7.9
26,Built 1980 to 1989,27,11.9
27,Built 1970 to 1979,39,17.2
28,Built 1960 to 1969,11,4.8
29,Built 1950 to 1959,32,14.1
30,Built 1940 to 1949,46,20.3
31,Built 1939 or earlier,48,21.1
32,,,
33,ROOMS,,
34,Total housing units,227,100.0
35,1 room,5,2.2
36,2 rooms,11,4.8
37,3 rooms,2,0.9
38,4 rooms,64,28.2
39,5 rooms,45,19.8
40,6 rooms,40,17.6
41,7 rooms,25,11.0
42,8 rooms,14,6.2
43,9 rooms or more,21,9.3
44,Median rooms,5.2,
45,,,
46,BEDROOMS,,
47,Total housing units,227,100.0
48,No bedroom,5,2.2
49,1 bedroom,32,14.1
50,2 bedrooms,70,30.8
51,3 bedrooms,83,36.6
52,4 bedrooms,18,7.9
53,5 or more bedrooms,19,8.4
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,176,100.0
57,Owner-occupied,112,63.6
58,Renter-occupied,64,36.4
59,,,
60,Average household size of owner-occupied unit,2.63,
61,Average household size of renter-occupied unit,3.36,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,176,100.0
65,Moved in 2005 or later,59,33.5
66,Moved in 2000 to 2004,17,9.7
67,Moved in 1990 to 1999,29,16.5
68,Moved in 1980 to 1989,20,11.4
69,Moved in 1970 to 1979,29,16.5
70,Moved in 1969 or earlier,22,12.5
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,176,100.0
74,No vehicles available,6,3.4
75,1 vehicle available,22,12.5
76,2 vehicles available,85,48.3
77,3 or more vehicles available,63,35.8
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,176,100.0
81,Utility gas,6,3.4
82,"Bottled, tank, or LP gas",29,16.5
83,Electricity,92,52.3
84,"Fuel oil, kerosene, etc.",16,9.1
85,Coal or coke,0,0.0
86,Wood,28,15.9
87,Solar energy,0,0.0
88,Other fuel,5,2.8
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,176,100.0
93,Lacking complete plumbing facilities,0,0.0
94,Lacking complete kitchen facilities,10,5.7
95,No telephone service available,0,0.0
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,176,100.0
99,1.00 or less,163,92.6
100,1.01 to 1.50,8,4.5
101,1.51 or more,5,2.8
102,,,
103,VALUE,,
104,Owner-occupied units,112,100.0
105,"Less than $50,000",11,9.8
106,"$50,000 to $99,999",28,25.0
107,"$100,000 to $149,999",32,28.6
108,"$150,000 to $199,999",9,8.0
109,"$200,000 to $299,999",17,15.2
110,"$300,000 to $499,999",4,3.6
111,"$500,000 to $999,999",11,9.8
112,"$1,000,000 or more",0,0.0
113,Median (dollars),"130,300",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,112,100.0
117,Housing units with a mortgage,55,49.1
118,Housing units without a mortgage,57,50.9
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,55,100.0
122,Less than $300,0,0.0
123,$300 to $499,2,3.6
124,$500 to $699,8,14.5
125,$700 to $999,11,20.0
126,"$1,000 to $1,499",16,29.1
127,"$1,500 to $1,999",4,7.3
128,"$2,000 or more",14,25.5
129,Median (dollars),"1,148",
130,,,
131,Housing units without a mortgage,57,100.0
132,Less than $100,2,3.5
133,$100 to $199,17,29.8
134,$200 to $299,17,29.8
135,$300 to $399,10,17.5
136,$400 or more,11,19.3
137,Median (dollars),266,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),55,100.0
141,Less than 20.0 percent,18,32.7
142,20.0 to 24.9 percent,9,16.4
143,25.0 to 29.9 percent,3,5.5
144,30.0 to 34.9 percent,0,0.0
145,35.0 percent or more,25,45.5
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),57,100.0
150,Less than 10.0 percent,36,63.2
151,10.0 to 14.9 percent,4,7.0
152,15.0 to 19.9 percent,7,12.3
153,20.0 to 24.9 percent,8,14.0
154,25.0 to 29.9 percent,2,3.5
155,30.0 to 34.9 percent,0,0.0
156,35.0 percent or more,0,0.0
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,37,100.0
162,Less than $200,0,0.0
163,$200 to $299,0,0.0
164,$300 to $499,10,27.0
