,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"95,394",100.0
2,Family households (families),"61,364",64.3
3,With own children under 18 years,"31,806",33.3
4,Married-couple family,"48,541",50.9
5,With own children under 18 years,"24,221",25.4
6,"Male householder, no wife present, family","3,641",3.8
7,With own children under 18 years,"1,668",1.7
8,"Female householder, no husband present, family","9,182",9.6
9,With own children under 18 years,"5,917",6.2
10,Nonfamily households,"34,030",35.7
11,Householder living alone,"26,267",27.5
12,65 years and over,"5,973",6.3
13,,,
14,Households with one or more people under 18 years,"33,351",35.0
15,Households with one or more people 65 years and over,"15,629",16.4
16,,,
17,Average household size,2.58,
18,Average family size,3.18,
19,,,
20,RELATIONSHIP,,
21,Population in households,"246,112",100.0
22,Householder,"95,394",38.8
23,Spouse,"48,561",19.7
24,Child,"72,053",29.3
25,Other relatives,"13,222",5.4
26,Nonrelatives,"16,882",6.9
27,Unmarried partner,"6,478",2.6
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,"96,450",100.0
31,Never married,"31,804",33.0
32,"Now married, except separated","52,364",54.3
33,Separated,"1,544",1.6
34,Widowed,"1,737",1.8
35,Divorced,"9,001",9.3
36,,,
37,Females 15 years and over,"98,736",100.0
38,Never married,"25,754",26.1
39,"Now married, except separated","50,673",51.3
40,Separated,"2,061",2.1
41,Widowed,"6,919",7.0
42,Divorced,"13,329",13.5
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,"4,322",100.0
46,"Unmarried women (widowed, divorced, and never married)",988,22.9
47,"Per 1,000 unmarried women",32,
48,"Per 1,000 women 15 to 50 years old",65,
49,"Per 1,000 women 15 to 19 years old",19,
50,"Per 1,000 women 20 to 34 years old",115,
51,"Per 1,000 women 35 to 50 years old",30,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,"3,190",100.0
55,Responsible for grandchildren,867,27.2
56,Years responsible for grandchildren,,
57,Less than 1 year,354,11.1
58,1 or 2 years,108,3.4
59,3 or 4 years,114,3.6
60,5 or more years,291,9.1
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,867,27.2
63,Who are female,530,16.6
64,Who are married,736,23.1
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,"64,536",100.0
68,"Nursery school, preschool","4,429",6.9
69,Kindergarten,"3,304",5.1
70,Elementary school (grades 1-8),"26,882",41.7
71,High school (grades 9-12),"12,905",20.0
72,College or graduate school,"17,016",26.4
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,"164,958",100.0
76,Less than 9th grade,"5,432",3.3
77,"9th to 12th grade, no diploma","7,113",4.3
78,High school graduate (includes equivalency),"28,162",17.1
79,"Some college, no degree","38,804",23.5
80,Associate's degree,"12,605",7.6
81,Bachelor's degree,"46,450",28.2
82,Graduate or professional degree,"26,392",16.0
83,,,
84,Percent high school graduate or higher,92.4,
85,Percent bachelor's degree or higher,44.2,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,"185,101",100.0
89,Civilian veterans,"16,814",9.1
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,"243,337",100.0
93,Same house,"195,260",80.2
94,Different house in the U.S.,"46,110",18.9
95,Same county,"24,968",10.3
96,Different county,"21,142",8.7
97,Same state,"8,894",3.7
98,Different state,"12,248",5.0
99,Abroad,"1,967",0.8
100,,,
101,PLACE OF BIRTH,,
102,Total population,"247,490",100.0
103,Native,"201,594",81.5
104,Born in United States,"198,160",80.1
105,State of residence,"95,981",38.8
106,Different state,"102,179",41.3
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)","3,434",1.4
108,Foreign born,"45,896",18.5
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,"45,896",100.0
112,Naturalized U.S. citizen,"18,471",40.2
113,Not a U.S. citizen,"27,425",59.8
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,"49,330",100.0
117,,,
118,Native,"3,434",7.0
119,Entered 2000 or later,663,1.3
120,Entered before 2000,"2,771",5.6
121,,,
122,Foreign born,"45,896",93.0
123,Entered 2000 or later,"15,191",30.8
124,Entered before 2000,"30,705",62.2
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea","45,885",100.0
128,Europe,"6,283",13.7
129,Asia,"21,999",47.9
130,Africa,"1,106",2.4
131,Oceania,486,1.1
132,Latin America,"14,219",31.0
133,Northern America,"1,792",3.9
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,"229,604",100.0
137,English only,"175,336",76.4
138,Language other than English,"54,268",23.6
139,"Speak English less than ""very well""","23,959",10.4
140,Spanish,"21,556",9.4
141,"Speak English less than ""very well""","11,370",5.0
142,Other Indo-European languages,"11,308",4.9
143,"Speak English less than ""very well""","3,172",1.4
144,Asian and Pacific Islander languages,"18,111",7.9
145,"Speak English less than ""very well""","8,510",3.7
146,Other languages,"3,293",1.4
147,"Speak English less than ""very well""",907,0.4
148,,,
149,ANCESTRY,,
150,Total population,"247,490",100.0
151,American,"7,127",2.9
152,Arab,"3,302",1.3
153,Czech,"1,125",0.5
154,Danish,"2,701",1.1
155,Dutch,"5,688",2.3
156,English,"31,453",12.7
157,French (except Basque),"8,425",3.4
158,French Canadian,"1,474",0.6
159,German,"52,298",21.1
160,Greek,"1,167",0.5
161,Hungarian,"1,199",0.5
162,Irish,"32,244",13.0
163,Italian,"10,726",4.3
164,Lithuanian,484,0.2
165,Norwegian,"9,730",3.9
166,Polish,"4,997",2.0
167,Portuguese,"1,031",0.4
168,Russian,"4,354",1.8
169,Scotch-Irish,"5,794",2.3
170,Scottish,"8,746",3.5
171,Slovak,498,0.2
172,Subsaharan African,"1,547",0.6
173,Swedish,"8,612",3.5
174,Swiss,"2,468",1.0
175,Ukrainian,"1,303",0.5
176,Welsh,"2,907",1.2
177,West Indian (excluding Hispanic origin groups),194,0.1
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
