,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"11,726",100.0
3,In labor force,"7,724",65.9
4,Civilian labor force,"7,724",65.9
5,Employed,"7,025",59.9
6,Unemployed,699,6.0
7,Armed Forces,0,0.0
8,Not in labor force,"4,002",34.1
9,,,
10,Civilian labor force,"7,724",65.9
11,Percent Unemployed,9.0,
12,,,
13,Females 16 years and over,"5,788",49.4
14,In labor force,"3,510",29.9
15,Civilian labor force,"3,510",29.9
16,Employed,"3,224",27.5
17,,,
18,Own children under 6 years,815,7.0
19,All parents in family in labor force,499,4.3
20,,,
21,Own children 6 to 17 years,"2,467",21.0
22,All parents in family in labor force,"1,673",14.3
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"6,908",100.0
26,"Car, truck, or van -- drove alone","5,333",77.2
27,"Car, truck, or van -- carpooled",989,14.3
28,Public transportation (excluding taxicab),13,0.2
29,Walked,140,2.0
30,Other means,108,1.6
31,Worked at home,325,4.7
32,,,
33,Mean travel time to work (minutes),30.7,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"7,025",100.0
37,"Management, professional, and related occupations","2,395",34.1
38,Service occupations,"1,067",15.2
39,Sales and office occupations,"1,701",24.2
40,"Farming, fishing, and forestry occupations",71,1.0
41,"Construction, extraction, maintenance, and repair occupations",721,10.3
42,"Production, transportation, and material moving occupations","1,070",15.2
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"7,025",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",260,3.7
47,Construction,593,8.4
48,Manufacturing,"1,142",16.3
49,Wholesale trade,414,5.9
50,Retail trade,651,9.3
51,"Transportation and warehousing, and utilities",464,6.6
52,Information,37,0.5
53,"Finance and insurance, & real estate & rental & leasing",421,6.0
54,"Professional, scientific & mgmt, & admin & waste mgmt services",425,6.0
55,Educational services & health care & social assistance,"1,297",18.5
56,"Arts, entertainment & recreation & accommodation & food services",477,6.8
57,"Other services, except public administration",499,7.1
58,Public administration,345,4.9
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"7,025",100.0
62,Private wage and salary workers,"5,465",77.8
63,Government workers,976,13.9
64,Self-employed in own not incorporated business workers,546,7.8
65,Unpaid family workers,38,0.5
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"5,670",100.0
69,"Less than $10,000",249,4.4
70,"$10,000 to $14,999",218,3.8
71,"$15,000 to $24,999",452,8.0
72,"$25,000 to $34,999",532,9.4
73,"$35,000 to $49,999",603,10.6
74,"$50,000 to $74,999","1,383",24.4
75,"$75,000 to $99,999",921,16.2
76,"$100,000 to $149,999",944,16.6
77,"$150,000 to $199,999",200,3.5
78,"$200,000 or more",168,3.0
79,Median household income (dollars),"62,795",
80,Mean household income (dollars),"73,499",
81,,,
82,With earnings,"4,569",80.6
83,Mean earnings (dollars),"73,606",
84,With Social Security,"1,644",29.0
85,Mean Social Security income (dollars),"15,743",
86,With retirement income,"1,240",21.9
87,Mean retirement income (dollars),"17,821",
88,,,
89,With Supplemental Security Income,190,3.4
90,Mean Supplemental Security Income (dollars),"9,788",
91,With cash public assistance income,114,2.0
92,Mean cash public assistance income (dollars),"1,474",
93,With Food Stamp/SNAP benefits in the past 12 months,519,9.2
94,,,
95,Families,"3,945",100.0
96,"Less than $10,000",83,2.1
97,"$10,000 to $14,999",62,1.6
98,"$15,000 to $24,999",153,3.9
99,"$25,000 to $34,999",323,8.2
100,"$35,000 to $49,999",436,11.1
101,"$50,000 to $74,999","1,071",27.1
102,"$75,000 to $99,999",792,20.1
103,"$100,000 to $149,999",713,18.1
104,"$150,000 to $199,999",144,3.7
105,"$200,000 or more",168,4.3
106,Median family income (dollars),"72,009",
107,Mean family income (dollars),"83,330",
108,,,
109,Per capita income (dollars),"29,488",
110,,,
111,Nonfamily households,"1,725",43.7
112,Median nonfamily income (dollars),"36,815",
113,Mean nonfamily income (dollars),"47,822",
114,,,
115,Median earnings for workers (dollars),"35,756",
116,"Median earnings for male full-time, year-round workers (dollars)","55,696",
117,"Median earnings for female full-time, year-round workers (dollars)","37,705",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,3.9,
121,With related children under 18 years,4.8,
122,With related children under 5 years only,6.8,
123,Married couple families,1.2,
124,With related children under 18 years,2.3,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",21.2,
127,With related children under 18 years,18.7,
128,With related children under 5 years only,37.5,
129,,,
130,All people,7.0,
131,Under 18 years,8.0,
132,Related children under 18 years,8.0,
133,Related children under 5 years,16.3,
134,Related children 5 to 17 years,6.1,
135,18 years and over,6.7,
136,18 to 64 years,7.0,
137,65 years and over,5.2,
138,People in families,4.8,
139,Unrelated individuals 15 years and over,18.4,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
