,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,462,100.0
2,Family households (families),373,80.7
3,With own children under 18 years,155,33.5
4,Married-couple family,327,70.8
5,With own children under 18 years,141,30.5
6,"Male householder, no wife present, family",19,4.1
7,With own children under 18 years,8,1.7
8,"Female householder, no husband present, family",27,5.8
9,With own children under 18 years,6,1.3
10,Nonfamily households,89,19.3
11,Householder living alone,77,16.7
12,65 years and over,46,10.0
13,,,
14,Households with one or more people under 18 years,172,37.2
15,Households with one or more people 65 years and over,141,30.5
16,,,
17,Average household size,2.95,
18,Average family size,3.37,
19,,,
20,RELATIONSHIP,,
21,Population in households,"1,365",100.0
22,Householder,462,33.8
23,Spouse,327,24.0
24,Child,502,36.8
25,Other relatives,56,4.1
26,Nonrelatives,18,1.3
27,Unmarried partner,8,0.6
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,555,100.0
31,Never married,114,20.5
32,"Now married, except separated",392,70.6
33,Separated,3,0.5
34,Widowed,20,3.6
35,Divorced,26,4.7
36,,,
37,Females 15 years and over,539,100.0
38,Never married,128,23.7
39,"Now married, except separated",336,62.3
40,Separated,8,1.5
41,Widowed,42,7.8
42,Divorced,25,4.6
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,24,100.0
46,"Unmarried women (widowed, divorced, and never married)",14,58.3
47,"Per 1,000 unmarried women",100,
48,"Per 1,000 women 15 to 50 years old",69,
49,"Per 1,000 women 15 to 19 years old",0,
50,"Per 1,000 women 20 to 34 years old",157,
51,"Per 1,000 women 35 to 50 years old",30,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,23,100.0
55,Responsible for grandchildren,0,0.0
56,Years responsible for grandchildren,,
57,Less than 1 year,0,0.0
58,1 or 2 years,0,0.0
59,3 or 4 years,0,0.0
60,5 or more years,0,0.0
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,0,0.0
63,Who are female,0,0.0
64,Who are married,0,0.0
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,421,100.0
68,"Nursery school, preschool",33,7.8
69,Kindergarten,49,11.6
70,Elementary school (grades 1-8),191,45.4
71,High school (grades 9-12),80,19.0
72,College or graduate school,68,16.2
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,884,100.0
76,Less than 9th grade,82,9.3
77,"9th to 12th grade, no diploma",21,2.4
78,High school graduate (includes equivalency),195,22.1
79,"Some college, no degree",228,25.8
80,Associate's degree,145,16.4
81,Bachelor's degree,169,19.1
82,Graduate or professional degree,44,5.0
83,,,
84,Percent high school graduate or higher,88.3,
85,Percent bachelor's degree or higher,24.1,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,"1,008",100.0
89,Civilian veterans,71,7.0
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,"1,422",100.0
93,Same house,"1,108",77.9
94,Different house in the U.S.,292,20.5
95,Same county,97,6.8
96,Different county,195,13.7
97,Same state,161,11.3
98,Different state,34,2.4
99,Abroad,22,1.5
100,,,
101,PLACE OF BIRTH,,
102,Total population,"1,430",100.0
103,Native,"1,296",90.6
104,Born in United States,"1,296",90.6
105,State of residence,988,69.1
106,Different state,308,21.5
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",0,0.0
108,Foreign born,134,9.4
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,134,100.0
112,Naturalized U.S. citizen,43,32.1
113,Not a U.S. citizen,91,67.9
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,134,100.0
117,,,
118,Native,0,0.0
119,Entered 2000 or later,0,0.0
120,Entered before 2000,0,0.0
121,,,
122,Foreign born,134,100.0
123,Entered 2000 or later,41,30.6
124,Entered before 2000,93,69.4
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea",134,100.0
128,Europe,3,2.2
129,Asia,13,9.7
130,Africa,0,0.0
131,Oceania,0,0.0
132,Latin America,118,88.1
133,Northern America,0,0.0
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,"1,343",100.0
137,English only,"1,147",85.4
138,Language other than English,196,14.6
139,"Speak English less than ""very well""",122,9.1
140,Spanish,167,12.4
141,"Speak English less than ""very well""",115,8.6
142,Other Indo-European languages,16,1.2
143,"Speak English less than ""very well""",0,0.0
144,Asian and Pacific Islander languages,13,1.0
145,"Speak English less than ""very well""",7,0.5
146,Other languages,0,0.0
147,"Speak English less than ""very well""",0,0.0
148,,,
149,ANCESTRY,,
150,Total population,"1,430",100.0
151,American,41,2.9
152,Arab,0,0.0
153,Czech,20,1.4
154,Danish,0,0.0
155,Dutch,127,8.9
156,English,141,9.9
157,French (except Basque),43,3.0
158,French Canadian,56,3.9
159,German,644,45.0
160,Greek,0,0.0
161,Hungarian,14,1.0
162,Irish,283,19.8
163,Italian,18,1.3
164,Lithuanian,6,0.4
165,Norwegian,44,3.1
166,Polish,11,0.8
167,Portuguese,0,0.0
168,Russian,17,1.2
169,Scotch-Irish,18,1.3
170,Scottish,60,4.2
171,Slovak,0,0.0
172,Subsaharan African,0,0.0
173,Swedish,54,3.8
174,Swiss,7,0.5
175,Ukrainian,3,0.2
176,Welsh,0,0.0
177,West Indian (excluding Hispanic origin groups),3,0.2
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
