,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"24,918",100.0
3,Male,"11,280",45.3
4,Female,"13,638",54.7
5,,,
6,Under 5 years,"1,191",4.8
7,5 to 9 years,"1,164",4.7
8,10 to 14 years,"1,288",5.2
9,15 to 19 years,"2,190",8.8
10,20 to 24 years,"2,085",8.4
11,25 to 34 years,"2,935",11.8
12,35 to 44 years,"2,454",9.8
13,45 to 54 years,"3,695",14.8
14,55 to 59 years,"1,964",7.9
15,60 to 64 years,"1,808",7.3
16,65 to 74 years,"2,048",8.2
17,75 to 84 years,"1,607",6.4
18,85 years and over,489,2.0
19,,,
20,Median age (years),42.0,
21,,,
22,18 years and over,"20,320",81.5
23,21 years and over,"18,766",75.3
24,62 years and over,"5,062",20.3
25,65 years and over,"4,144",16.6
26,,,
27,18 years and over,"20,320",81.5
28,Male,"9,087",36.5
29,Female,"11,233",45.1
30,,,
31,65 years and over,"4,144",16.6
32,Male,"1,862",7.5
33,Female,"2,282",9.2
34,,,
35,RACE,,
36,Total population,"24,918",100.0
37,One race,"23,705",95.1
38,Two or more races,"1,213",4.9
39,,,
40,One race,"23,705",95.1
41,White,"22,753",91.3
42,Black or African American,114,0.5
43,American Indian and Alaska Native,263,1.1
44,Cherokee tribal grouping,72,0.3
45,Chippewa tribal grouping,28,0.1
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,54,0.2
48,Asian,445,1.8
49,Asian Indian,8,0.0
50,Chinese,9,0.0
51,Filipino,15,0.1
52,Japanese,152,0.6
53,Korean,14,0.1
54,Vietnamese,27,0.1
55,Other Asian,220,0.9
56,Native Hawaiian and Other Pacific Islander,24,0.1
57,Native Hawaiian,5,0.0
58,Guamanian or Chamorro,19,0.1
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,106,0.4
62,Two or more races,"1,213",4.9
63,White and Black or African American,26,0.1
64,White and American Indian and Alaska Native,664,2.7
65,White and Asian,309,1.2
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"24,918",100.0
70,White,"23,945",96.1
71,Black or African American,164,0.7
72,American Indian and Alaska Native,988,4.0
73,Asian,825,3.3
74,Native Hawaiian and Other Pacific Islander,123,0.5
75,Some other race,160,0.6
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"24,918",100.0
79,Hispanic or Latino (of any race),"1,013",4.1
80,Mexican,846,3.4
81,Puerto Rican,15,0.1
82,Cuban,0,0.0
83,Other Hispanic or Latino,152,0.6
84,Not Hispanic or Latino,"23,905",95.9
85,White alone,"21,893",87.9
86,Black or African American alone,101,0.4
87,American Indian and Alaska Native alone,198,0.8
88,Asian alone,445,1.8
89,Native Hawaiian and Other Pacific Islander alone,24,0.1
90,Some other race alone,39,0.2
91,Two or more races,"1,205",4.8
92,Two races including Some other race,46,0.2
93,Two races excl Some other race & three or more races,"1,159",4.7
94,,,
95,Total housing units,"12,396",100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
