,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"4,602",100.0
2,Family households (families),"3,414",74.2
3,With own children under 18 years,"1,297",28.2
4,Married-couple family,"2,892",62.8
5,With own children under 18 years,"1,071",23.3
6,"Male householder, no wife present, family",153,3.3
7,With own children under 18 years,54,1.2
8,"Female householder, no husband present, family",369,8.0
9,With own children under 18 years,172,3.7
10,Nonfamily households,"1,188",25.8
11,Householder living alone,997,21.7
12,65 years and over,439,9.5
13,,,
14,Households with one or more people under 18 years,"1,548",33.6
15,Households with one or more people 65 years and over,"1,212",26.3
16,,,
17,Average household size,2.80,
18,Average family size,3.29,
19,,,
20,RELATIONSHIP,,
21,Population in households,"12,904",100.0
22,Householder,"4,602",35.7
23,Spouse,"2,866",22.2
24,Child,"3,993",30.9
25,Other relatives,952,7.4
26,Nonrelatives,491,3.8
27,Unmarried partner,123,1.0
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,"5,893",100.0
31,Never married,"1,857",31.5
32,"Now married, except separated","3,110",52.8
33,Separated,54,0.9
34,Widowed,269,4.6
35,Divorced,603,10.2
36,,,
37,Females 15 years and over,"5,375",100.0
38,Never married,"1,197",22.3
39,"Now married, except separated","3,118",58.0
40,Separated,100,1.9
41,Widowed,301,5.6
42,Divorced,659,12.3
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,82,100.0
46,"Unmarried women (widowed, divorced, and never married)",30,36.6
47,"Per 1,000 unmarried women",22,
48,"Per 1,000 women 15 to 50 years old",25,
49,"Per 1,000 women 15 to 19 years old",0,
50,"Per 1,000 women 20 to 34 years old",68,
51,"Per 1,000 women 35 to 50 years old",4,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,503,100.0
55,Responsible for grandchildren,219,43.5
56,Years responsible for grandchildren,,
57,Less than 1 year,96,19.1
58,1 or 2 years,13,2.6
59,3 or 4 years,47,9.3
60,5 or more years,63,12.5
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,219,43.5
63,Who are female,150,29.8
64,Who are married,150,29.8
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,"3,515",100.0
68,"Nursery school, preschool",118,3.4
69,Kindergarten,157,4.5
70,Elementary school (grades 1-8),"1,402",39.9
71,High school (grades 9-12),"1,087",30.9
72,College or graduate school,751,21.4
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,"8,815",100.0
76,Less than 9th grade,359,4.1
77,"9th to 12th grade, no diploma",856,9.7
78,High school graduate (includes equivalency),"2,799",31.8
79,"Some college, no degree","2,858",32.4
80,Associate's degree,794,9.0
81,Bachelor's degree,567,6.4
82,Graduate or professional degree,582,6.6
83,,,
84,Percent high school graduate or higher,86.2,
85,Percent bachelor's degree or higher,13.0,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,"10,381",100.0
89,Civilian veterans,"1,558",15.0
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,"13,519",100.0
93,Same house,"11,615",85.9
94,Different house in the U.S.,"1,888",14.0
95,Same county,843,6.2
96,Different county,"1,045",7.7
97,Same state,511,3.8
98,Different state,534,3.9
99,Abroad,16,0.1
100,,,
101,PLACE OF BIRTH,,
102,Total population,"13,580",100.0
103,Native,"12,993",95.7
104,Born in United States,"12,915",95.1
105,State of residence,"7,794",57.4
106,Different state,"5,121",37.7
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",78,0.6
108,Foreign born,587,4.3
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,587,100.0
112,Naturalized U.S. citizen,230,39.2
113,Not a U.S. citizen,357,60.8
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,665,100.0
117,,,
118,Native,78,11.7
119,Entered 2000 or later,0,0.0
120,Entered before 2000,78,11.7
121,,,
122,Foreign born,587,88.3
123,Entered 2000 or later,37,5.6
124,Entered before 2000,550,82.7
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea",587,100.0
128,Europe,122,20.8
129,Asia,105,17.9
130,Africa,26,4.4
131,Oceania,0,0.0
132,Latin America,321,54.7
133,Northern America,13,2.2
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,"12,998",100.0
137,English only,"11,867",91.3
138,Language other than English,"1,131",8.7
139,"Speak English less than ""very well""",374,2.9
140,Spanish,794,6.1
141,"Speak English less than ""very well""",320,2.5
142,Other Indo-European languages,193,1.5
143,"Speak English less than ""very well""",27,0.2
144,Asian and Pacific Islander languages,86,0.7
145,"Speak English less than ""very well""",0,0.0
146,Other languages,58,0.4
147,"Speak English less than ""very well""",27,0.2
148,,,
149,ANCESTRY,,
150,Total population,"13,580",100.0
151,American,"1,065",7.8
152,Arab,12,0.1
153,Czech,44,0.3
154,Danish,240,1.8
155,Dutch,413,3.0
156,English,"1,806",13.3
157,French (except Basque),526,3.9
158,French Canadian,210,1.5
159,German,"3,373",24.8
160,Greek,0,0.0
161,Hungarian,30,0.2
162,Irish,"2,159",15.9
163,Italian,493,3.6
164,Lithuanian,17,0.1
165,Norwegian,786,5.8
166,Polish,203,1.5
167,Portuguese,33,0.2
168,Russian,55,0.4
169,Scotch-Irish,510,3.8
170,Scottish,259,1.9
171,Slovak,31,0.2
172,Subsaharan African,45,0.3
173,Swedish,543,4.0
174,Swiss,218,1.6
175,Ukrainian,65,0.5
176,Welsh,186,1.4
177,West Indian (excluding Hispanic origin groups),0,0.0
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
