,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"62,156",100.0
3,In labor force,"43,966",70.7
4,Civilian labor force,"43,925",70.7
5,Employed,"41,180",66.3
6,Unemployed,"2,745",4.4
7,Armed Forces,41,0.1
8,Not in labor force,"18,190",29.3
9,,,
10,Civilian labor force,"43,925",70.7
11,Percent Unemployed,6.2,
12,,,
13,Females 16 years and over,"32,121",51.7
14,In labor force,"20,439",32.9
15,Civilian labor force,"20,426",32.9
16,Employed,"19,162",30.8
17,,,
18,Own children under 6 years,"6,718",10.8
19,All parents in family in labor force,"4,500",7.2
20,,,
21,Own children 6 to 17 years,"12,000",19.3
22,All parents in family in labor force,"8,776",14.1
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"40,209",100.0
26,"Car, truck, or van -- drove alone","30,359",75.5
27,"Car, truck, or van -- carpooled","3,825",9.5
28,Public transportation (excluding taxicab),"1,743",4.3
29,Walked,"1,173",2.9
30,Other means,741,1.8
31,Worked at home,"2,368",5.9
32,,,
33,Mean travel time to work (minutes),22.5,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"41,180",100.0
37,"Management, professional, and related occupations","16,855",40.9
38,Service occupations,"6,055",14.7
39,Sales and office occupations,"11,811",28.7
40,"Farming, fishing, and forestry occupations",122,0.3
41,"Construction, extraction, maintenance, and repair occupations","2,847",6.9
42,"Production, transportation, and material moving occupations","3,490",8.5
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"41,180",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",200,0.5
47,Construction,"2,498",6.1
48,Manufacturing,"5,690",13.8
49,Wholesale trade,"2,075",5.0
50,Retail trade,"4,441",10.8
51,"Transportation and warehousing, and utilities","1,721",4.2
52,Information,"1,048",2.5
53,"Finance and insurance, & real estate & rental & leasing","4,218",10.2
54,"Professional, scientific & mgmt, & admin & waste mgmt services","5,627",13.7
55,Educational services & health care & social assistance,"7,078",17.2
56,"Arts, entertainment & recreation & accommodation & food services","3,428",8.3
57,"Other services, except public administration","1,816",4.4
58,Public administration,"1,340",3.3
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"41,180",100.0
62,Private wage and salary workers,"34,126",82.9
63,Government workers,"4,090",9.9
64,Self-employed in own not incorporated business workers,"2,869",7.0
65,Unpaid family workers,95,0.2
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"31,396",100.0
69,"Less than $10,000","1,279",4.1
70,"$10,000 to $14,999","1,598",5.1
71,"$15,000 to $24,999","2,887",9.2
72,"$25,000 to $34,999","2,964",9.4
73,"$35,000 to $49,999","4,202",13.4
74,"$50,000 to $74,999","5,824",18.6
75,"$75,000 to $99,999","4,407",14.0
76,"$100,000 to $149,999","5,124",16.3
77,"$150,000 to $199,999","1,780",5.7
78,"$200,000 or more","1,331",4.2
79,Median household income (dollars),"60,492",
80,Mean household income (dollars),"77,134",
81,,,
82,With earnings,"26,003",82.8
83,Mean earnings (dollars),"77,932",
84,With Social Security,"6,933",22.1
85,Mean Social Security income (dollars),"16,563",
86,With retirement income,"5,087",16.2
87,Mean retirement income (dollars),"23,402",
88,,,
89,With Supplemental Security Income,505,1.6
90,Mean Supplemental Security Income (dollars),"8,419",
91,With cash public assistance income,664,2.1
92,Mean cash public assistance income (dollars),"3,206",
93,With Food Stamp/SNAP benefits in the past 12 months,"2,079",6.6
94,,,
95,Families,"20,032",100.0
96,"Less than $10,000",580,2.9
97,"$10,000 to $14,999",353,1.8
98,"$15,000 to $24,999","1,180",5.9
99,"$25,000 to $34,999","1,573",7.9
100,"$35,000 to $49,999","2,001",10.0
101,"$50,000 to $74,999","3,777",18.9
102,"$75,000 to $99,999","3,361",16.8
103,"$100,000 to $149,999","4,458",22.3
104,"$150,000 to $199,999","1,593",8.0
105,"$200,000 or more","1,156",5.8
106,Median family income (dollars),"79,385",
107,Mean family income (dollars),"92,435",
108,,,
109,Per capita income (dollars),"31,245",
110,,,
111,Nonfamily households,"11,364",56.7
112,Median nonfamily income (dollars),"36,684",
113,Mean nonfamily income (dollars),"47,890",
114,,,
115,Median earnings for workers (dollars),"34,086",
116,"Median earnings for male full-time, year-round workers (dollars)","54,355",
117,"Median earnings for female full-time, year-round workers (dollars)","41,609",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,6.1,
121,With related children under 18 years,8.9,
122,With related children under 5 years only,9.9,
123,Married couple families,2.2,
124,With related children under 18 years,2.8,
125,With related children under 5 years only,3.7,
126,"Families with female householder, no husband present",25.0,
127,With related children under 18 years,29.7,
128,With related children under 5 years only,15.8,
129,,,
130,All people,9.2,
131,Under 18 years,9.8,
132,Related children under 18 years,9.1,
133,Related children under 5 years,10.5,
134,Related children 5 to 17 years,8.6,
135,18 years and over,9.0,
136,18 to 64 years,9.5,
137,65 years and over,6.5,
138,People in families,6.2,
139,Unrelated individuals 15 years and over,20.7,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
