,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,558,100.0
3,Occupied housing units,507,90.9
4,Vacant housing units,51,9.1
5,,,
6,Homeowner vacancy rate,2.3,
7,Rental vacancy rate,18.6,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,558,100.0
11,"1-unit, detached",402,72.0
12,"1-unit, attached",3,0.5
13,2 units,5,0.9
14,3 or 4 units,12,2.2
15,5 to 9 units,0,0.0
16,10 to 19 units,0,0.0
17,20 or more units,0,0.0
18,Mobile home,134,24.0
19,"Boat, RV, van, etc.",2,0.4
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,558,100.0
23,Built 2005 or later,10,1.8
24,Built 2000 to 2004,38,6.8
25,Built 1990 to 1999,119,21.3
26,Built 1980 to 1989,61,10.9
27,Built 1970 to 1979,109,19.5
28,Built 1960 to 1969,26,4.7
29,Built 1950 to 1959,17,3.0
30,Built 1940 to 1949,7,1.3
31,Built 1939 or earlier,171,30.6
32,,,
33,ROOMS,,
34,Total housing units,558,100.0
35,1 room,0,0.0
36,2 rooms,3,0.5
37,3 rooms,3,0.5
38,4 rooms,81,14.5
39,5 rooms,97,17.4
40,6 rooms,137,24.6
41,7 rooms,80,14.3
42,8 rooms,84,15.1
43,9 rooms or more,73,13.1
44,Median rooms,6.2,
45,,,
46,BEDROOMS,,
47,Total housing units,558,100.0
48,No bedroom,0,0.0
49,1 bedroom,8,1.4
50,2 bedrooms,117,21.0
51,3 bedrooms,304,54.5
52,4 bedrooms,99,17.7
53,5 or more bedrooms,30,5.4
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,507,100.0
57,Owner-occupied,428,84.4
58,Renter-occupied,79,15.6
59,,,
60,Average household size of owner-occupied unit,2.75,
61,Average household size of renter-occupied unit,2.71,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,507,100.0
65,Moved in 2005 or later,100,19.7
66,Moved in 2000 to 2004,145,28.6
67,Moved in 1990 to 1999,125,24.7
68,Moved in 1980 to 1989,64,12.6
69,Moved in 1970 to 1979,24,4.7
70,Moved in 1969 or earlier,49,9.7
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,507,100.0
74,No vehicles available,12,2.4
75,1 vehicle available,100,19.7
76,2 vehicles available,152,30.0
77,3 or more vehicles available,243,47.9
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,507,100.0
81,Utility gas,126,24.9
82,"Bottled, tank, or LP gas",82,16.2
83,Electricity,102,20.1
84,"Fuel oil, kerosene, etc.",23,4.5
85,Coal or coke,0,0.0
86,Wood,167,32.9
87,Solar energy,0,0.0
88,Other fuel,7,1.4
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,507,100.0
93,Lacking complete plumbing facilities,0,0.0
94,Lacking complete kitchen facilities,0,0.0
95,No telephone service available,4,0.8
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,507,100.0
99,1.00 or less,496,97.8
100,1.01 to 1.50,11,2.2
101,1.51 or more,0,0.0
102,,,
103,VALUE,,
104,Owner-occupied units,428,100.0
105,"Less than $50,000",14,3.3
106,"$50,000 to $99,999",40,9.3
107,"$100,000 to $149,999",83,19.4
108,"$150,000 to $199,999",81,18.9
109,"$200,000 to $299,999",124,29.0
110,"$300,000 to $499,999",64,15.0
111,"$500,000 to $999,999",22,5.1
112,"$1,000,000 or more",0,0.0
113,Median (dollars),"196,300",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,428,100.0
117,Housing units with a mortgage,276,64.5
118,Housing units without a mortgage,152,35.5
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,276,100.0
122,Less than $300,0,0.0
123,$300 to $499,12,4.3
124,$500 to $699,21,7.6
125,$700 to $999,80,29.0
126,"$1,000 to $1,499",90,32.6
127,"$1,500 to $1,999",46,16.7
128,"$2,000 or more",27,9.8
129,Median (dollars),"1,145",
130,,,
131,Housing units without a mortgage,152,100.0
132,Less than $100,0,0.0
133,$100 to $199,11,7.2
134,$200 to $299,41,27.0
135,$300 to $399,44,28.9
136,$400 or more,56,36.8
137,Median (dollars),343,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),276,100.0
141,Less than 20.0 percent,91,33.0
142,20.0 to 24.9 percent,25,9.1
143,25.0 to 29.9 percent,63,22.8
144,30.0 to 34.9 percent,17,6.2
145,35.0 percent or more,80,29.0
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),149,100.0
150,Less than 10.0 percent,74,49.7
151,10.0 to 14.9 percent,12,8.1
152,15.0 to 19.9 percent,25,16.8
153,20.0 to 24.9 percent,16,10.7
154,25.0 to 29.9 percent,12,8.1
155,30.0 to 34.9 percent,0,0.0
156,35.0 percent or more,10,6.7
157,,,
158,Not computed,3,2.0
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,65,100.0
162,Less than $200,0,0.0
163,$200 to $299,0,0.0
164,$300 to $499,6,9.2
