,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"39,267",100.0
3,In labor force,"19,590",49.9
4,Civilian labor force,"19,575",49.9
5,Employed,"17,618",44.9
6,Unemployed,"1,957",5.0
7,Armed Forces,15,0.0
8,Not in labor force,"19,677",50.1
9,,,
10,Civilian labor force,"19,575",49.9
11,Percent Unemployed,10.0,
12,,,
13,Females 16 years and over,"20,279",51.6
14,In labor force,"9,255",23.6
15,Civilian labor force,"9,255",23.6
16,Employed,"8,377",21.3
17,,,
18,Own children under 6 years,"2,073",5.3
19,All parents in family in labor force,872,2.2
20,,,
21,Own children 6 to 17 years,"5,955",15.2
22,All parents in family in labor force,"3,916",10.0
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"17,217",100.0
26,"Car, truck, or van -- drove alone","13,192",76.6
27,"Car, truck, or van -- carpooled","1,883",10.9
28,Public transportation (excluding taxicab),0,0.0
29,Walked,429,2.5
30,Other means,189,1.1
31,Worked at home,"1,524",8.9
32,,,
33,Mean travel time to work (minutes),24.0,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"17,618",100.0
37,"Management, professional, and related occupations","4,747",26.9
38,Service occupations,"3,267",18.5
39,Sales and office occupations,"4,494",25.5
40,"Farming, fishing, and forestry occupations",349,2.0
41,"Construction, extraction, maintenance, and repair occupations","2,135",12.1
42,"Production, transportation, and material moving occupations","2,626",14.9
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"17,618",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",729,4.1
47,Construction,"1,754",10.0
48,Manufacturing,"1,935",11.0
49,Wholesale trade,341,1.9
50,Retail trade,"2,706",15.4
51,"Transportation and warehousing, and utilities",833,4.7
52,Information,384,2.2
53,"Finance and insurance, & real estate & rental & leasing",904,5.1
54,"Professional, scientific & mgmt, & admin & waste mgmt services","1,562",8.9
55,Educational services & health care & social assistance,"3,382",19.2
56,"Arts, entertainment & recreation & accommodation & food services","1,041",5.9
57,"Other services, except public administration","1,394",7.9
58,Public administration,653,3.7
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"17,618",100.0
62,Private wage and salary workers,"12,143",68.9
63,Government workers,"2,232",12.7
64,Self-employed in own not incorporated business workers,"3,133",17.8
65,Unpaid family workers,110,0.6
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"19,769",100.0
69,"Less than $10,000","2,232",11.3
70,"$10,000 to $14,999","1,707",8.6
71,"$15,000 to $24,999","2,630",13.3
72,"$25,000 to $34,999","2,636",13.3
73,"$35,000 to $49,999","2,970",15.0
74,"$50,000 to $74,999","3,765",19.0
75,"$75,000 to $99,999","2,097",10.6
76,"$100,000 to $149,999","1,148",5.8
77,"$150,000 to $199,999",261,1.3
78,"$200,000 or more",323,1.6
79,Median household income (dollars),"38,211",
80,Mean household income (dollars),"50,598",
81,,,
82,With earnings,"12,364",62.5
83,Mean earnings (dollars),"49,986",
84,With Social Security,"8,751",44.3
85,Mean Social Security income (dollars),"15,489",
86,With retirement income,"5,774",29.2
87,Mean retirement income (dollars),"22,360",
88,,,
89,With Supplemental Security Income,838,4.2
90,Mean Supplemental Security Income (dollars),"7,902",
91,With cash public assistance income,555,2.8
92,Mean cash public assistance income (dollars),"3,611",
93,With Food Stamp/SNAP benefits in the past 12 months,"2,732",13.8
94,,,
95,Families,"13,499",100.0
96,"Less than $10,000",832,6.2
97,"$10,000 to $14,999",644,4.8
98,"$15,000 to $24,999","1,687",12.5
99,"$25,000 to $34,999","1,803",13.4
100,"$35,000 to $49,999","2,350",17.4
101,"$50,000 to $74,999","3,069",22.7
102,"$75,000 to $99,999","1,754",13.0
103,"$100,000 to $149,999",871,6.5
104,"$150,000 to $199,999",252,1.9
105,"$200,000 or more",237,1.8
106,Median family income (dollars),"46,007",
107,Mean family income (dollars),"58,159",
108,,,
109,Per capita income (dollars),"21,814",
110,,,
111,Nonfamily households,"6,270",46.4
112,Median nonfamily income (dollars),"20,450",
113,Mean nonfamily income (dollars),"31,373",
114,,,
115,Median earnings for workers (dollars),"20,665",
116,"Median earnings for male full-time, year-round workers (dollars)","37,533",
117,"Median earnings for female full-time, year-round workers (dollars)","25,979",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,12.5,
121,With related children under 18 years,25.9,
122,With related children under 5 years only,25.8,
123,Married couple families,6.6,
124,With related children under 18 years,11.7,
125,With related children under 5 years only,8.3,
126,"Families with female householder, no husband present",41.8,
127,With related children under 18 years,56.8,
128,With related children under 5 years only,52.4,
129,,,
130,All people,17.6,
131,Under 18 years,28.2,
132,Related children under 18 years,27.6,
133,Related children under 5 years,30.0,
134,Related children 5 to 17 years,27.0,
135,18 years and over,15.2,
136,18 to 64 years,17.8,
137,65 years and over,8.6,
138,People in families,14.0,
139,Unrelated individuals 15 years and over,33.0,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
