,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"2,783",100.0
3,Male,"1,260",45.3
4,Female,"1,523",54.7
5,,,
6,Under 5 years,158,5.7
7,5 to 9 years,191,6.9
8,10 to 14 years,184,6.6
9,15 to 19 years,182,6.5
10,20 to 24 years,94,3.4
11,25 to 34 years,309,11.1
12,35 to 44 years,303,10.9
13,45 to 54 years,444,16.0
14,55 to 59 years,235,8.4
15,60 to 64 years,154,5.5
16,65 to 74 years,349,12.5
17,75 to 84 years,144,5.2
18,85 years and over,36,1.3
19,,,
20,Median age (years),44.6,
21,,,
22,18 years and over,"2,167",77.9
23,21 years and over,"2,068",74.3
24,62 years and over,586,21.1
25,65 years and over,529,19.0
26,,,
27,18 years and over,"2,167",77.9
28,Male,983,35.3
29,Female,"1,184",42.5
30,,,
31,65 years and over,529,19.0
32,Male,269,9.7
33,Female,260,9.3
34,,,
35,RACE,,
36,Total population,"2,783",100.0
37,One race,"2,663",95.7
38,Two or more races,120,4.3
39,,,
40,One race,"2,663",95.7
41,White,"2,567",92.2
42,Black or African American,0,0.0
43,American Indian and Alaska Native,45,1.6
44,Cherokee tribal grouping,0,0.0
45,Chippewa tribal grouping,0,0.0
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,0,0.0
48,Asian,22,0.8
49,Asian Indian,0,0.0
50,Chinese,4,0.1
51,Filipino,9,0.3
52,Japanese,7,0.3
53,Korean,0,0.0
54,Vietnamese,2,0.1
55,Other Asian,0,0.0
56,Native Hawaiian and Other Pacific Islander,0,0.0
57,Native Hawaiian,0,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,29,1.0
62,Two or more races,120,4.3
63,White and Black or African American,0,0.0
64,White and American Indian and Alaska Native,120,4.3
65,White and Asian,0,0.0
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"2,783",100.0
70,White,"2,687",96.6
71,Black or African American,0,0.0
72,American Indian and Alaska Native,165,5.9
73,Asian,22,0.8
74,Native Hawaiian and Other Pacific Islander,0,0.0
75,Some other race,29,1.0
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"2,783",100.0
79,Hispanic or Latino (of any race),125,4.5
80,Mexican,72,2.6
81,Puerto Rican,0,0.0
82,Cuban,0,0.0
83,Other Hispanic or Latino,53,1.9
84,Not Hispanic or Latino,"2,658",95.5
85,White alone,"2,479",89.1
86,Black or African American alone,0,0.0
87,American Indian and Alaska Native alone,41,1.5
88,Asian alone,18,0.6
89,Native Hawaiian and Other Pacific Islander alone,0,0.0
90,Some other race alone,0,0.0
91,Two or more races,120,4.3
92,Two races including Some other race,0,0.0
93,Two races excl Some other race & three or more races,120,4.3
94,,,
95,Total housing units,"1,520",100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
