,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"17,260",100.0
3,In labor force,"10,570",61.2
4,Civilian labor force,"10,553",61.1
5,Employed,"9,687",56.1
6,Unemployed,866,5.0
7,Armed Forces,17,0.1
8,Not in labor force,"6,690",38.8
9,,,
10,Civilian labor force,"10,553",61.1
11,Percent Unemployed,8.2,
12,,,
13,Females 16 years and over,"9,314",54.0
14,In labor force,"5,310",30.8
15,Civilian labor force,"5,293",30.7
16,Employed,"4,864",28.2
17,,,
18,Own children under 6 years,"1,674",9.7
19,All parents in family in labor force,936,5.4
20,,,
21,Own children 6 to 17 years,"3,301",19.1
22,All parents in family in labor force,"2,133",12.4
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"9,360",100.0
26,"Car, truck, or van -- drove alone","6,833",73.0
27,"Car, truck, or van -- carpooled","1,025",11.0
28,Public transportation (excluding taxicab),56,0.6
29,Walked,640,6.8
30,Other means,151,1.6
31,Worked at home,655,7.0
32,,,
33,Mean travel time to work (minutes),24.2,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"9,687",100.0
37,"Management, professional, and related occupations","2,553",26.4
38,Service occupations,"2,393",24.7
39,Sales and office occupations,"2,636",27.2
40,"Farming, fishing, and forestry occupations",357,3.7
41,"Construction, extraction, maintenance, and repair occupations",647,6.7
42,"Production, transportation, and material moving occupations","1,101",11.4
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"9,687",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",623,6.4
47,Construction,636,6.6
48,Manufacturing,826,8.5
49,Wholesale trade,257,2.7
50,Retail trade,"1,213",12.5
51,"Transportation and warehousing, and utilities",356,3.7
52,Information,136,1.4
53,"Finance and insurance, & real estate & rental & leasing",657,6.8
54,"Professional, scientific & mgmt, & admin & waste mgmt services",627,6.5
55,Educational services & health care & social assistance,"2,528",26.1
56,"Arts, entertainment & recreation & accommodation & food services",797,8.2
57,"Other services, except public administration",392,4.0
58,Public administration,639,6.6
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"9,687",100.0
62,Private wage and salary workers,"6,903",71.3
63,Government workers,"2,251",23.2
64,Self-employed in own not incorporated business workers,518,5.3
65,Unpaid family workers,15,0.2
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"7,194",100.0
69,"Less than $10,000",783,10.9
70,"$10,000 to $14,999",382,5.3
71,"$15,000 to $24,999","1,065",14.8
72,"$25,000 to $34,999",750,10.4
73,"$35,000 to $49,999",984,13.7
74,"$50,000 to $74,999","1,376",19.1
75,"$75,000 to $99,999",953,13.2
76,"$100,000 to $149,999",645,9.0
77,"$150,000 to $199,999",150,2.1
78,"$200,000 or more",106,1.5
79,Median household income (dollars),"42,799",
80,Mean household income (dollars),"54,337",
81,,,
82,With earnings,"5,639",78.4
83,Mean earnings (dollars),"52,911",
84,With Social Security,"1,899",26.4
85,Mean Social Security income (dollars),"15,652",
86,With retirement income,"1,355",18.8
87,Mean retirement income (dollars),"23,573",
88,,,
89,With Supplemental Security Income,191,2.7
90,Mean Supplemental Security Income (dollars),"6,398",
91,With cash public assistance income,177,2.5
92,Mean cash public assistance income (dollars),"3,642",
93,With Food Stamp/SNAP benefits in the past 12 months,"1,012",14.1
94,,,
95,Families,"4,759",100.0
96,"Less than $10,000",269,5.7
97,"$10,000 to $14,999",96,2.0
98,"$15,000 to $24,999",450,9.5
99,"$25,000 to $34,999",369,7.8
100,"$35,000 to $49,999",710,14.9
101,"$50,000 to $74,999","1,197",25.2
102,"$75,000 to $99,999",889,18.7
103,"$100,000 to $149,999",575,12.1
104,"$150,000 to $199,999",98,2.1
105,"$200,000 or more",106,2.2
106,Median family income (dollars),"61,134",
107,Mean family income (dollars),"66,677",
108,,,
109,Per capita income (dollars),"19,126",
110,,,
111,Nonfamily households,"2,435",51.2
112,Median nonfamily income (dollars),"18,955",
113,Mean nonfamily income (dollars),"28,420",
114,,,
115,Median earnings for workers (dollars),"18,144",
116,"Median earnings for male full-time, year-round workers (dollars)","41,736",
117,"Median earnings for female full-time, year-round workers (dollars)","28,015",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,9.7,
121,With related children under 18 years,15.8,
122,With related children under 5 years only,24.3,
123,Married couple families,4.0,
124,With related children under 18 years,8.5,
125,With related children under 5 years only,14.7,
126,"Families with female householder, no husband present",39.5,
127,With related children under 18 years,47.5,
128,With related children under 5 years only,66.3,
129,,,
130,All people,18.3,
131,Under 18 years,19.2,
132,Related children under 18 years,19.0,
133,Related children under 5 years,25.6,
134,Related children 5 to 17 years,16.1,
135,18 years and over,18.0,
136,18 to 64 years,20.3,
137,65 years and over,4.4,
138,People in families,10.5,
139,Unrelated individuals 15 years and over,45.7,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
