,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"146,888",100.0
3,Male,"70,862",48.2
4,Female,"76,026",51.8
5,,,
6,Under 5 years,"6,335",4.3
7,5 to 9 years,"6,685",4.6
8,10 to 14 years,"7,457",5.1
9,15 to 19 years,"12,606",8.6
10,20 to 24 years,"23,355",15.9
11,25 to 34 years,"16,129",11.0
12,35 to 44 years,"17,114",11.7
13,45 to 54 years,"20,839",14.2
14,55 to 59 years,"10,367",7.1
15,60 to 64 years,"7,231",4.9
16,65 to 74 years,"8,395",5.7
17,75 to 84 years,"6,380",4.3
18,85 years and over,"3,995",2.7
19,,,
20,Median age (years),35.5,
21,,,
22,18 years and over,"121,484",82.7
23,21 years and over,"107,806",73.4
24,62 years and over,"22,705",15.5
25,65 years and over,"18,770",12.8
26,,,
27,18 years and over,"121,484",82.7
28,Male,"58,226",39.6
29,Female,"63,258",43.1
30,,,
31,65 years and over,"18,770",12.8
32,Male,"7,748",5.3
33,Female,"11,022",7.5
34,,,
35,RACE,,
36,Total population,"146,888",100.0
37,One race,"141,289",96.2
38,Two or more races,"5,599",3.8
39,,,
40,One race,"141,289",96.2
41,White,"127,902",87.1
42,Black or African American,"2,408",1.6
43,American Indian and Alaska Native,"1,187",0.8
44,Cherokee tribal grouping,225,0.2
45,Chippewa tribal grouping,0,0.0
46,Navajo tribal grouping,46,0.0
47,Sioux tribal grouping,17,0.0
48,Asian,"7,437",5.1
49,Asian Indian,721,0.5
50,Chinese,"1,753",1.2
51,Filipino,423,0.3
52,Japanese,"1,538",1.0
53,Korean,"1,992",1.4
54,Vietnamese,408,0.3
55,Other Asian,602,0.4
56,Native Hawaiian and Other Pacific Islander,216,0.1
57,Native Hawaiian,126,0.1
58,Guamanian or Chamorro,22,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,68,0.0
61,Some other race,"2,139",1.5
62,Two or more races,"5,599",3.8
63,White and Black or African American,724,0.5
64,White and American Indian and Alaska Native,"1,803",1.2
65,White and Asian,"1,648",1.1
66,Black or African American and American Indian and Alaska Native,6,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"146,888",100.0
70,White,"133,333",90.8
71,Black or African American,"3,557",2.4
72,American Indian and Alaska Native,"3,259",2.2
73,Asian,"9,493",6.5
74,Native Hawaiian and Other Pacific Islander,592,0.4
75,Some other race,"2,846",1.9
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"146,888",100.0
79,Hispanic or Latino (of any race),"8,100",5.5
80,Mexican,"5,915",4.0
81,Puerto Rican,158,0.1
82,Cuban,99,0.1
83,Other Hispanic or Latino,"1,928",1.3
84,Not Hispanic or Latino,"138,788",94.5
85,White alone,"123,215",83.9
86,Black or African American alone,"2,315",1.6
87,American Indian and Alaska Native alone,907,0.6
88,Asian alone,"7,371",5.0
89,Native Hawaiian and Other Pacific Islander alone,216,0.1
90,Some other race alone,239,0.2
91,Two or more races,"4,525",3.1
92,Two races including Some other race,137,0.1
93,Two races excl Some other race & three or more races,"4,388",3.0
94,,,
95,Total housing units,"65,774",100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
