,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"1,716",100.0
3,In labor force,"1,056",61.5
4,Civilian labor force,"1,056",61.5
5,Employed,992,57.8
6,Unemployed,64,3.7
7,Armed Forces,0,0.0
8,Not in labor force,660,38.5
9,,,
10,Civilian labor force,"1,056",61.5
11,Percent Unemployed,6.1,
12,,,
13,Females 16 years and over,835,48.7
14,In labor force,490,28.6
15,Civilian labor force,490,28.6
16,Employed,490,28.6
17,,,
18,Own children under 6 years,45,2.6
19,All parents in family in labor force,24,1.4
20,,,
21,Own children 6 to 17 years,349,20.3
22,All parents in family in labor force,278,16.2
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,927,100.0
26,"Car, truck, or van -- drove alone",663,71.5
27,"Car, truck, or van -- carpooled",196,21.1
28,Public transportation (excluding taxicab),0,0.0
29,Walked,29,3.1
30,Other means,21,2.3
31,Worked at home,18,1.9
32,,,
33,Mean travel time to work (minutes),20.2,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,992,100.0
37,"Management, professional, and related occupations",248,25.0
38,Service occupations,215,21.7
39,Sales and office occupations,128,12.9
40,"Farming, fishing, and forestry occupations",56,5.6
41,"Construction, extraction, maintenance, and repair occupations",90,9.1
42,"Production, transportation, and material moving occupations",255,25.7
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,992,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",88,8.9
47,Construction,74,7.5
48,Manufacturing,215,21.7
49,Wholesale trade,25,2.5
50,Retail trade,69,7.0
51,"Transportation and warehousing, and utilities",75,7.6
52,Information,0,0.0
53,"Finance and insurance, & real estate & rental & leasing",11,1.1
54,"Professional, scientific & mgmt, & admin & waste mgmt services",48,4.8
55,Educational services & health care & social assistance,195,19.7
56,"Arts, entertainment & recreation & accommodation & food services",152,15.3
57,"Other services, except public administration",29,2.9
58,Public administration,11,1.1
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,992,100.0
62,Private wage and salary workers,731,73.7
63,Government workers,166,16.7
64,Self-employed in own not incorporated business workers,95,9.6
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,817,100.0
69,"Less than $10,000",22,2.7
70,"$10,000 to $14,999",41,5.0
71,"$15,000 to $24,999",110,13.5
72,"$25,000 to $34,999",146,17.9
73,"$35,000 to $49,999",167,20.4
74,"$50,000 to $74,999",168,20.6
75,"$75,000 to $99,999",82,10.0
76,"$100,000 to $149,999",75,9.2
77,"$150,000 to $199,999",6,0.7
78,"$200,000 or more",0,0.0
79,Median household income (dollars),"41,719",
80,Mean household income (dollars),"49,854",
81,,,
82,With earnings,659,80.7
83,Mean earnings (dollars),"46,133",
84,With Social Security,339,41.5
85,Mean Social Security income (dollars),"12,557",
86,With retirement income,171,20.9
87,Mean retirement income (dollars),"16,103",
88,,,
89,With Supplemental Security Income,62,7.6
90,Mean Supplemental Security Income (dollars),"7,011",
91,With cash public assistance income,13,1.6
92,Mean cash public assistance income (dollars),"3,246",
93,With Food Stamp/SNAP benefits in the past 12 months,112,13.7
94,,,
95,Families,621,100.0
96,"Less than $10,000",22,3.5
97,"$10,000 to $14,999",30,4.8
98,"$15,000 to $24,999",67,10.8
99,"$25,000 to $34,999",92,14.8
100,"$35,000 to $49,999",107,17.2
101,"$50,000 to $74,999",159,25.6
102,"$75,000 to $99,999",67,10.8
103,"$100,000 to $149,999",75,12.1
104,"$150,000 to $199,999",2,0.3
105,"$200,000 or more",0,0.0
106,Median family income (dollars),"48,897",
107,Mean family income (dollars),"53,639",
108,,,
109,Per capita income (dollars),"19,999",
110,,,
111,Nonfamily households,196,31.6
112,Median nonfamily income (dollars),"31,719",
113,Mean nonfamily income (dollars),"34,218",
114,,,
115,Median earnings for workers (dollars),"21,607",
116,"Median earnings for male full-time, year-round workers (dollars)","35,729",
117,"Median earnings for female full-time, year-round workers (dollars)","29,375",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,9.2,
121,With related children under 18 years,21.6,
122,With related children under 5 years only,41.7,
123,Married couple families,4.9,
124,With related children under 18 years,5.9,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",25.0,
127,With related children under 18 years,64.9,
128,With related children under 5 years only,0.0,
129,,,
130,All people,11.4,
131,Under 18 years,23.9,
132,Related children under 18 years,23.9,
133,Related children under 5 years,37.8,
134,Related children 5 to 17 years,22.1,
135,18 years and over,8.5,
136,18 to 64 years,8.8,
137,65 years and over,7.3,
138,People in families,9.8,
139,Unrelated individuals 15 years and over,22.1,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
