,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,838,100.0
3,Occupied housing units,713,85.1
4,Vacant housing units,125,14.9
5,,,
6,Homeowner vacancy rate,10.0,
7,Rental vacancy rate,0.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,838,100.0
11,"1-unit, detached",808,96.4
12,"1-unit, attached",4,0.5
13,2 units,0,0.0
14,3 or 4 units,0,0.0
15,5 to 9 units,0,0.0
16,10 to 19 units,14,1.7
17,20 or more units,0,0.0
18,Mobile home,12,1.4
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,838,100.0
23,Built 2005 or later,8,1.0
24,Built 2000 to 2004,36,4.3
25,Built 1990 to 1999,55,6.6
26,Built 1980 to 1989,71,8.5
27,Built 1970 to 1979,63,7.5
28,Built 1960 to 1969,116,13.8
29,Built 1950 to 1959,180,21.5
30,Built 1940 to 1949,60,7.2
31,Built 1939 or earlier,249,29.7
32,,,
33,ROOMS,,
34,Total housing units,838,100.0
35,1 room,14,1.7
36,2 rooms,0,0.0
37,3 rooms,14,1.7
38,4 rooms,24,2.9
39,5 rooms,36,4.3
40,6 rooms,55,6.6
41,7 rooms,74,8.8
42,8 rooms,162,19.3
43,9 rooms or more,459,54.8
44,Median rooms,90.0,
45,,,
46,BEDROOMS,,
47,Total housing units,838,100.0
48,No bedroom,14,1.7
49,1 bedroom,0,0.0
50,2 bedrooms,54,6.4
51,3 bedrooms,191,22.8
52,4 bedrooms,362,43.2
53,5 or more bedrooms,217,25.9
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,713,100.0
57,Owner-occupied,662,92.8
58,Renter-occupied,51,7.2
59,,,
60,Average household size of owner-occupied unit,2.84,
61,Average household size of renter-occupied unit,2.29,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,713,100.0
65,Moved in 2005 or later,156,21.9
66,Moved in 2000 to 2004,183,25.7
67,Moved in 1990 to 1999,168,23.6
68,Moved in 1980 to 1989,74,10.4
69,Moved in 1970 to 1979,67,9.4
70,Moved in 1969 or earlier,65,9.1
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,713,100.0
74,No vehicles available,19,2.7
75,1 vehicle available,120,16.8
76,2 vehicles available,284,39.8
77,3 or more vehicles available,290,40.7
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,713,100.0
81,Utility gas,592,83.0
82,"Bottled, tank, or LP gas",3,0.4
83,Electricity,72,10.1
84,"Fuel oil, kerosene, etc.",43,6.0
85,Coal or coke,0,0.0
86,Wood,3,0.4
87,Solar energy,0,0.0
88,Other fuel,0,0.0
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,713,100.0
93,Lacking complete plumbing facilities,0,0.0
94,Lacking complete kitchen facilities,0,0.0
95,No telephone service available,5,0.7
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,713,100.0
99,1.00 or less,713,100.0
100,1.01 to 1.50,0,0.0
101,1.51 or more,0,0.0
102,,,
103,VALUE,,
104,Owner-occupied units,662,100.0
105,"Less than $50,000",4,0.6
106,"$50,000 to $99,999",0,0.0
107,"$100,000 to $149,999",0,0.0
108,"$150,000 to $199,999",4,0.6
109,"$200,000 to $299,999",0,0.0
110,"$300,000 to $499,999",45,6.8
111,"$500,000 to $999,999",212,32.0
112,"$1,000,000 or more",397,60.0
113,Median (dollars),"1,000,000",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,662,100.0
117,Housing units with a mortgage,496,74.9
118,Housing units without a mortgage,166,25.1
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,496,100.0
122,Less than $300,0,0.0
123,$300 to $499,4,0.8
124,$500 to $699,0,0.0
125,$700 to $999,0,0.0
126,"$1,000 to $1,499",3,0.6
127,"$1,500 to $1,999",0,0.0
128,"$2,000 or more",489,98.6
129,Median (dollars),"4,001",
130,,,
131,Housing units without a mortgage,166,100.0
132,Less than $100,0,0.0
133,$100 to $199,0,0.0
134,$200 to $299,0,0.0
135,$300 to $399,0,0.0
136,$400 or more,166,100.0
137,Median (dollars),"1,000",
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),496,100.0
141,Less than 20.0 percent,142,28.6
142,20.0 to 24.9 percent,70,14.1
143,25.0 to 29.9 percent,51,10.3
144,30.0 to 34.9 percent,21,4.2
145,35.0 percent or more,212,42.7
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),166,100.0
150,Less than 10.0 percent,35,21.1
151,10.0 to 14.9 percent,52,31.3
152,15.0 to 19.9 percent,8,4.8
153,20.0 to 24.9 percent,28,16.9
154,25.0 to 29.9 percent,10,6.0
155,30.0 to 34.9 percent,0,0.0
156,35.0 percent or more,33,19.9
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,43,100.0
162,Less than $200,0,0.0
163,$200 to $299,0,0.0
