,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"1,556",100.0
3,Occupied housing units,"1,001",64.3
4,Vacant housing units,555,35.7
5,,,
6,Homeowner vacancy rate,5.3,
7,Rental vacancy rate,4.2,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"1,556",100.0
11,"1-unit, detached","1,222",78.5
12,"1-unit, attached",9,0.6
13,2 units,6,0.4
14,3 or 4 units,14,0.9
15,5 to 9 units,11,0.7
16,10 to 19 units,5,0.3
17,20 or more units,4,0.3
18,Mobile home,263,16.9
19,"Boat, RV, van, etc.",22,1.4
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"1,556",100.0
23,Built 2005 or later,23,1.5
24,Built 2000 to 2004,77,4.9
25,Built 1990 to 1999,334,21.5
26,Built 1980 to 1989,113,7.3
27,Built 1970 to 1979,359,23.1
28,Built 1960 to 1969,95,6.1
29,Built 1950 to 1959,110,7.1
30,Built 1940 to 1949,156,10.0
31,Built 1939 or earlier,289,18.6
32,,,
33,ROOMS,,
34,Total housing units,"1,556",100.0
35,1 room,40,2.6
36,2 rooms,40,2.6
37,3 rooms,191,12.3
38,4 rooms,257,16.5
39,5 rooms,390,25.1
40,6 rooms,280,18.0
41,7 rooms,212,13.6
42,8 rooms,94,6.0
43,9 rooms or more,52,3.3
44,Median rooms,5.1,
45,,,
46,BEDROOMS,,
47,Total housing units,"1,556",100.0
48,No bedroom,40,2.6
49,1 bedroom,186,12.0
50,2 bedrooms,468,30.1
51,3 bedrooms,723,46.5
52,4 bedrooms,126,8.1
53,5 or more bedrooms,13,0.8
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"1,001",100.0
57,Owner-occupied,773,77.2
58,Renter-occupied,228,22.8
59,,,
60,Average household size of owner-occupied unit,2.08,
61,Average household size of renter-occupied unit,1.69,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"1,001",100.0
65,Moved in 2005 or later,234,23.4
66,Moved in 2000 to 2004,154,15.4
67,Moved in 1990 to 1999,359,35.9
68,Moved in 1980 to 1989,120,12.0
69,Moved in 1970 to 1979,81,8.1
70,Moved in 1969 or earlier,53,5.3
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"1,001",100.0
74,No vehicles available,14,1.4
75,1 vehicle available,323,32.3
76,2 vehicles available,313,31.3
77,3 or more vehicles available,351,35.1
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"1,001",100.0
81,Utility gas,19,1.9
82,"Bottled, tank, or LP gas",201,20.1
83,Electricity,225,22.5
84,"Fuel oil, kerosene, etc.",193,19.3
85,Coal or coke,0,0.0
86,Wood,360,36.0
87,Solar energy,0,0.0
88,Other fuel,3,0.3
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"1,001",100.0
93,Lacking complete plumbing facilities,21,2.1
94,Lacking complete kitchen facilities,21,2.1
95,No telephone service available,29,2.9
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"1,001",100.0
99,1.00 or less,993,99.2
100,1.01 to 1.50,0,0.0
101,1.51 or more,8,0.8
102,,,
103,VALUE,,
104,Owner-occupied units,773,100.0
105,"Less than $50,000",50,6.5
106,"$50,000 to $99,999",69,8.9
107,"$100,000 to $149,999",171,22.1
108,"$150,000 to $199,999",125,16.2
109,"$200,000 to $299,999",153,19.8
110,"$300,000 to $499,999",144,18.6
111,"$500,000 to $999,999",48,6.2
112,"$1,000,000 or more",13,1.7
113,Median (dollars),"183,000",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,773,100.0
117,Housing units with a mortgage,414,53.6
118,Housing units without a mortgage,359,46.4
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,414,100.0
122,Less than $300,0,0.0
123,$300 to $499,3,0.7
124,$500 to $699,23,5.6
125,$700 to $999,123,29.7
126,"$1,000 to $1,499",128,30.9
127,"$1,500 to $1,999",54,13.0
128,"$2,000 or more",83,20.0
129,Median (dollars),"1,303",
130,,,
131,Housing units without a mortgage,359,100.0
132,Less than $100,22,6.1
133,$100 to $199,13,3.6
134,$200 to $299,125,34.8
135,$300 to $399,83,23.1
136,$400 or more,116,32.3
137,Median (dollars),318,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),414,100.0
141,Less than 20.0 percent,174,42.0
142,20.0 to 24.9 percent,46,11.1
143,25.0 to 29.9 percent,40,9.7
144,30.0 to 34.9 percent,44,10.6
145,35.0 percent or more,110,26.6
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),359,100.0
150,Less than 10.0 percent,109,30.4
151,10.0 to 14.9 percent,76,21.2
152,15.0 to 19.9 percent,38,10.6
153,20.0 to 24.9 percent,33,9.2
154,25.0 to 29.9 percent,8,2.2
155,30.0 to 34.9 percent,8,2.2
156,35.0 percent or more,87,24.2
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,203,100.0
