,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,97,100.0
3,Male,65,67.0
4,Female,32,33.0
5,,,
6,Under 5 years,2,2.1
7,5 to 9 years,13,13.4
8,10 to 14 years,13,13.4
9,15 to 19 years,8,8.2
10,20 to 24 years,1,1.0
11,25 to 34 years,10,10.3
12,35 to 44 years,29,29.9
13,45 to 54 years,7,7.2
14,55 to 59 years,0,0.0
15,60 to 64 years,7,7.2
16,65 to 74 years,0,0.0
17,75 to 84 years,7,7.2
18,85 years and over,0,0.0
19,,,
20,Median age (years),38.1,
21,,,
22,18 years and over,62,63.9
23,21 years and over,61,62.9
24,62 years and over,14,14.4
25,65 years and over,7,7.2
26,,,
27,18 years and over,62,63.9
28,Male,34,35.1
29,Female,28,28.9
30,,,
31,65 years and over,7,7.2
32,Male,2,2.1
33,Female,5,5.2
34,,,
35,RACE,,
36,Total population,97,100.0
37,One race,97,100.0
38,Two or more races,0,0.0
39,,,
40,One race,97,100.0
41,White,88,90.7
42,Black or African American,0,0.0
43,American Indian and Alaska Native,0,0.0
44,Cherokee tribal grouping,0,0.0
45,Chippewa tribal grouping,0,0.0
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,0,0.0
48,Asian,0,0.0
49,Asian Indian,0,0.0
50,Chinese,0,0.0
51,Filipino,0,0.0
52,Japanese,0,0.0
53,Korean,0,0.0
54,Vietnamese,0,0.0
55,Other Asian,0,0.0
56,Native Hawaiian and Other Pacific Islander,0,0.0
57,Native Hawaiian,0,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,9,9.3
62,Two or more races,0,0.0
63,White and Black or African American,0,0.0
64,White and American Indian and Alaska Native,0,0.0
65,White and Asian,0,0.0
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,97,100.0
70,White,88,90.7
71,Black or African American,0,0.0
72,American Indian and Alaska Native,0,0.0
73,Asian,0,0.0
74,Native Hawaiian and Other Pacific Islander,0,0.0
75,Some other race,9,9.3
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,97,100.0
79,Hispanic or Latino (of any race),9,9.3
80,Mexican,9,9.3
81,Puerto Rican,0,0.0
82,Cuban,0,0.0
83,Other Hispanic or Latino,0,0.0
84,Not Hispanic or Latino,88,90.7
85,White alone,88,90.7
86,Black or African American alone,0,0.0
87,American Indian and Alaska Native alone,0,0.0
88,Asian alone,0,0.0
89,Native Hawaiian and Other Pacific Islander alone,0,0.0
90,Some other race alone,0,0.0
91,Two or more races,0,0.0
92,Two races including Some other race,0,0.0
93,Two races excl Some other race & three or more races,0,0.0
94,,,
95,Total housing units,54,100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
