,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"1,332",100.0
3,Occupied housing units,"1,292",97.0
4,Vacant housing units,40,3.0
5,,,
6,Homeowner vacancy rate,2.3,
7,Rental vacancy rate,0.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"1,332",100.0
11,"1-unit, detached","1,002",75.2
12,"1-unit, attached",14,1.1
13,2 units,25,1.9
14,3 or 4 units,8,0.6
15,5 to 9 units,0,0.0
16,10 to 19 units,7,0.5
17,20 or more units,17,1.3
18,Mobile home,259,19.4
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"1,332",100.0
23,Built 2005 or later,19,1.4
24,Built 2000 to 2004,20,1.5
25,Built 1990 to 1999,289,21.7
26,Built 1980 to 1989,180,13.5
27,Built 1970 to 1979,233,17.5
28,Built 1960 to 1969,69,5.2
29,Built 1950 to 1959,130,9.8
30,Built 1940 to 1949,114,8.6
31,Built 1939 or earlier,278,20.9
32,,,
33,ROOMS,,
34,Total housing units,"1,332",100.0
35,1 room,0,0.0
36,2 rooms,20,1.5
37,3 rooms,14,1.1
38,4 rooms,169,12.7
39,5 rooms,333,25.0
40,6 rooms,265,19.9
41,7 rooms,198,14.9
42,8 rooms,198,14.9
43,9 rooms or more,135,10.1
44,Median rooms,6.0,
45,,,
46,BEDROOMS,,
47,Total housing units,"1,332",100.0
48,No bedroom,0,0.0
49,1 bedroom,37,2.8
50,2 bedrooms,375,28.2
51,3 bedrooms,617,46.3
52,4 bedrooms,227,17.0
53,5 or more bedrooms,76,5.7
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"1,292",100.0
57,Owner-occupied,973,75.3
58,Renter-occupied,319,24.7
59,,,
60,Average household size of owner-occupied unit,2.38,
61,Average household size of renter-occupied unit,2.39,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"1,292",100.0
65,Moved in 2005 or later,237,18.3
66,Moved in 2000 to 2004,341,26.4
67,Moved in 1990 to 1999,394,30.5
68,Moved in 1980 to 1989,163,12.6
69,Moved in 1970 to 1979,88,6.8
70,Moved in 1969 or earlier,69,5.3
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"1,292",100.0
74,No vehicles available,9,0.7
75,1 vehicle available,279,21.6
76,2 vehicles available,438,33.9
77,3 or more vehicles available,566,43.8
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"1,292",100.0
81,Utility gas,11,0.9
82,"Bottled, tank, or LP gas",33,2.6
83,Electricity,760,58.8
84,"Fuel oil, kerosene, etc.",49,3.8
85,Coal or coke,0,0.0
86,Wood,366,28.3
87,Solar energy,0,0.0
88,Other fuel,69,5.3
89,No fuel used,4,0.3
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"1,292",100.0
93,Lacking complete plumbing facilities,0,0.0
94,Lacking complete kitchen facilities,0,0.0
95,No telephone service available,55,4.3
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"1,292",100.0
99,1.00 or less,"1,272",98.5
100,1.01 to 1.50,12,0.9
101,1.51 or more,8,0.6
102,,,
103,VALUE,,
104,Owner-occupied units,973,100.0
105,"Less than $50,000",35,3.6
106,"$50,000 to $99,999",79,8.1
107,"$100,000 to $149,999",129,13.3
108,"$150,000 to $199,999",132,13.6
109,"$200,000 to $299,999",276,28.4
110,"$300,000 to $499,999",214,22.0
111,"$500,000 to $999,999",85,8.7
112,"$1,000,000 or more",23,2.4
113,Median (dollars),"230,100",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,973,100.0
117,Housing units with a mortgage,726,74.6
118,Housing units without a mortgage,247,25.4
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,726,100.0
122,Less than $300,0,0.0
123,$300 to $499,17,2.3
124,$500 to $699,59,8.1
125,$700 to $999,153,21.1
126,"$1,000 to $1,499",234,32.2
127,"$1,500 to $1,999",166,22.9
128,"$2,000 or more",97,13.4
129,Median (dollars),"1,238",
130,,,
131,Housing units without a mortgage,247,100.0
132,Less than $100,7,2.8
133,$100 to $199,15,6.1
134,$200 to $299,58,23.5
135,$300 to $399,73,29.6
136,$400 or more,94,38.1
137,Median (dollars),348,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),726,100.0
141,Less than 20.0 percent,320,44.1
142,20.0 to 24.9 percent,101,13.9
143,25.0 to 29.9 percent,79,10.9
144,30.0 to 34.9 percent,26,3.6
145,35.0 percent or more,200,27.5
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),247,100.0
150,Less than 10.0 percent,80,32.4
151,10.0 to 14.9 percent,22,8.9
152,15.0 to 19.9 percent,34,13.8
153,20.0 to 24.9 percent,41,16.6
154,25.0 to 29.9 percent,27,10.9
155,30.0 to 34.9 percent,14,5.7
156,35.0 percent or more,29,11.7
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,269,100.0
