,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"364,452",100.0
3,In labor force,"260,902",71.6
4,Civilian labor force,"260,560",71.5
5,Employed,"240,487",66.0
6,Unemployed,"20,073",5.5
7,Armed Forces,342,0.1
8,Not in labor force,"103,550",28.4
9,,,
10,Civilian labor force,"260,560",71.5
11,Percent Unemployed,7.7,
12,,,
13,Females 16 years and over,"184,719",50.7
14,In labor force,"124,181",34.1
15,Civilian labor force,"124,036",34.0
16,Employed,"115,552",31.7
17,,,
18,Own children under 6 years,"30,754",8.4
19,All parents in family in labor force,"19,006",5.2
20,,,
21,Own children 6 to 17 years,"45,108",12.4
22,All parents in family in labor force,"31,623",8.7
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"235,077",100.0
26,"Car, truck, or van -- drove alone","139,809",59.5
27,"Car, truck, or van -- carpooled","20,576",8.8
28,Public transportation (excluding taxicab),"30,174",12.8
29,Walked,"13,151",5.6
30,Other means,"16,178",6.9
31,Worked at home,"15,189",6.5
32,,,
33,Mean travel time to work (minutes),23.2,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"240,487",100.0
37,"Management, professional, and related occupations","112,167",46.6
38,Service occupations,"37,579",15.6
39,Sales and office occupations,"55,284",23.0
40,"Farming, fishing, and forestry occupations",628,0.3
41,"Construction, extraction, maintenance, and repair occupations","11,917",5.0
42,"Production, transportation, and material moving occupations","22,912",9.5
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"240,487",100.0
46,"Agriculture, forestry, fishing and hunting, and mining","1,542",0.6
47,Construction,"11,297",4.7
48,Manufacturing,"22,898",9.5
49,Wholesale trade,"8,507",3.5
50,Retail trade,"24,756",10.3
51,"Transportation and warehousing, and utilities","9,851",4.1
52,Information,"7,552",3.1
53,"Finance and insurance, & real estate & rental & leasing","16,337",6.8
54,"Professional, scientific & mgmt, & admin & waste mgmt services","35,666",14.8
55,Educational services & health care & social assistance,"54,589",22.7
56,"Arts, entertainment & recreation & accommodation & food services","26,436",11.0
57,"Other services, except public administration","12,089",5.0
58,Public administration,"8,967",3.7
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"240,487",100.0
62,Private wage and salary workers,"189,373",78.7
63,Government workers,"29,787",12.4
64,Self-employed in own not incorporated business workers,"20,931",8.7
65,Unpaid family workers,396,0.2
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"194,796",100.0
69,"Less than $10,000","17,187",8.8
70,"$10,000 to $14,999","11,724",6.0
71,"$15,000 to $24,999","20,000",10.3
72,"$25,000 to $34,999","20,631",10.6
73,"$35,000 to $49,999","27,833",14.3
74,"$50,000 to $74,999","35,366",18.2
75,"$75,000 to $99,999","22,584",11.6
76,"$100,000 to $149,999","22,303",11.4
77,"$150,000 to $199,999","8,228",4.2
78,"$200,000 or more","8,940",4.6
79,Median household income (dollars),"50,013",
80,Mean household income (dollars),"69,946",
81,,,
82,With earnings,"162,641",83.5
83,Mean earnings (dollars),"70,438",
84,With Social Security,"36,314",18.6
85,Mean Social Security income (dollars),"14,060",
86,With retirement income,"23,333",12.0
87,Mean retirement income (dollars),"22,543",
88,,,
89,With Supplemental Security Income,"5,214",2.7
90,Mean Supplemental Security Income (dollars),"7,363",
91,With cash public assistance income,"5,172",2.7
92,Mean cash public assistance income (dollars),"3,616",
93,With Food Stamp/SNAP benefits in the past 12 months,"21,248",10.9
94,,,
95,Families,"94,358",100.0
96,"Less than $10,000","4,381",4.6
97,"$10,000 to $14,999","3,165",3.4
98,"$15,000 to $24,999","6,427",6.8
99,"$25,000 to $34,999","7,242",7.7
100,"$35,000 to $49,999","11,736",12.4
101,"$50,000 to $74,999","18,672",19.8
102,"$75,000 to $99,999","13,880",14.7
103,"$100,000 to $149,999","15,564",16.5
104,"$150,000 to $199,999","5,917",6.3
105,"$200,000 or more","7,374",7.8
106,Median family income (dollars),"68,198",
107,Mean family income (dollars),"91,221",
108,,,
109,Per capita income (dollars),"32,110",
110,,,
111,Nonfamily households,"100,438",106.4
112,Median nonfamily income (dollars),"35,422",
113,Mean nonfamily income (dollars),"48,118",
114,,,
115,Median earnings for workers (dollars),"29,990",
116,"Median earnings for male full-time, year-round workers (dollars)","47,082",
117,"Median earnings for female full-time, year-round workers (dollars)","39,894",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,9.5,
121,With related children under 18 years,14.2,
122,With related children under 5 years only,12.6,
123,Married couple families,4.5,
124,With related children under 18 years,5.2,
125,With related children under 5 years only,4.2,
126,"Families with female householder, no husband present",26.7,
127,With related children under 18 years,35.3,
128,With related children under 5 years only,48.8,
129,,,
130,All people,15.1,
131,Under 18 years,16.9,
132,Related children under 18 years,16.4,
133,Related children under 5 years,18.2,
134,Related children 5 to 17 years,15.5,
135,18 years and over,14.7,
136,18 to 64 years,14.9,
137,65 years and over,13.4,
138,People in families,10.1,
139,Unrelated individuals 15 years and over,24.3,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
