,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"19,797",100.0
3,Male,"10,053",50.8
4,Female,"9,744",49.2
5,,,
6,Under 5 years,"1,287",6.5
7,5 to 9 years,"1,024",5.2
8,10 to 14 years,"1,394",7.0
9,15 to 19 years,"1,719",8.7
10,20 to 24 years,"1,821",9.2
11,25 to 34 years,"2,401",12.1
12,35 to 44 years,"2,666",13.5
13,45 to 54 years,"2,882",14.6
14,55 to 59 years,"1,535",7.8
15,60 to 64 years,890,4.5
16,65 to 74 years,993,5.0
17,75 to 84 years,808,4.1
18,85 years and over,377,1.9
19,,,
20,Median age (years),36.1,
21,,,
22,18 years and over,"15,239",77.0
23,21 years and over,"13,943",70.4
24,62 years and over,"2,698",13.6
25,65 years and over,"2,178",11.0
26,,,
27,18 years and over,"15,239",77.0
28,Male,"7,727",39.0
29,Female,"7,512",37.9
30,,,
31,65 years and over,"2,178",11.0
32,Male,817,4.1
33,Female,"1,361",6.9
34,,,
35,RACE,,
36,Total population,"19,797",100.0
37,One race,"18,684",94.4
38,Two or more races,"1,113",5.6
39,,,
40,One race,"18,684",94.4
41,White,"17,172",86.7
42,Black or African American,139,0.7
43,American Indian and Alaska Native,803,4.1
44,Cherokee tribal grouping,33,0.2
45,Chippewa tribal grouping,13,0.1
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,0,0.0
48,Asian,269,1.4
49,Asian Indian,9,0.0
50,Chinese,23,0.1
51,Filipino,101,0.5
52,Japanese,75,0.4
53,Korean,43,0.2
54,Vietnamese,0,0.0
55,Other Asian,18,0.1
56,Native Hawaiian and Other Pacific Islander,7,0.0
57,Native Hawaiian,7,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,294,1.5
62,Two or more races,"1,113",5.6
63,White and Black or African American,264,1.3
64,White and American Indian and Alaska Native,634,3.2
65,White and Asian,50,0.3
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"19,797",100.0
70,White,"18,204",92.0
71,Black or African American,432,2.2
72,American Indian and Alaska Native,"1,483",7.5
73,Asian,351,1.8
74,Native Hawaiian and Other Pacific Islander,7,0.0
75,Some other race,446,2.3
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"19,797",100.0
79,Hispanic or Latino (of any race),"2,215",11.2
80,Mexican,"2,045",10.3
81,Puerto Rican,14,0.1
82,Cuban,9,0.0
83,Other Hispanic or Latino,147,0.7
84,Not Hispanic or Latino,"17,582",88.8
85,White alone,"15,779",79.7
86,Black or African American alone,139,0.7
87,American Indian and Alaska Native alone,493,2.5
88,Asian alone,227,1.1
89,Native Hawaiian and Other Pacific Islander alone,7,0.0
90,Some other race alone,40,0.2
91,Two or more races,897,4.5
92,Two races including Some other race,39,0.2
93,Two races excl Some other race & three or more races,858,4.3
94,,,
95,Total housing units,"8,898",100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
