,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"2,431",100.0
3,Occupied housing units,"2,246",92.4
4,Vacant housing units,185,7.6
5,,,
6,Homeowner vacancy rate,1.8,
7,Rental vacancy rate,8.5,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"2,431",100.0
11,"1-unit, detached","1,776",73.1
12,"1-unit, attached",16,0.7
13,2 units,43,1.8
14,3 or 4 units,36,1.5
15,5 to 9 units,56,2.3
16,10 to 19 units,5,0.2
17,20 or more units,0,0.0
18,Mobile home,499,20.5
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"2,431",100.0
23,Built 2005 or later,93,3.8
24,Built 2000 to 2004,169,7.0
25,Built 1990 to 1999,590,24.3
26,Built 1980 to 1989,271,11.1
27,Built 1970 to 1979,746,30.7
28,Built 1960 to 1969,209,8.6
29,Built 1950 to 1959,134,5.5
30,Built 1940 to 1949,72,3.0
31,Built 1939 or earlier,147,6.0
32,,,
33,ROOMS,,
34,Total housing units,"2,431",100.0
35,1 room,19,0.8
36,2 rooms,5,0.2
37,3 rooms,38,1.6
38,4 rooms,354,14.6
39,5 rooms,590,24.3
40,6 rooms,735,30.2
41,7 rooms,288,11.8
42,8 rooms,202,8.3
43,9 rooms or more,200,8.2
44,Median rooms,5.8,
45,,,
46,BEDROOMS,,
47,Total housing units,"2,431",100.0
48,No bedroom,30,1.2
49,1 bedroom,9,0.4
50,2 bedrooms,450,18.5
51,3 bedrooms,"1,525",62.7
52,4 bedrooms,375,15.4
53,5 or more bedrooms,42,1.7
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"2,246",100.0
57,Owner-occupied,"1,849",82.3
58,Renter-occupied,397,17.7
59,,,
60,Average household size of owner-occupied unit,2.70,
61,Average household size of renter-occupied unit,3.18,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"2,246",100.0
65,Moved in 2005 or later,492,21.9
66,Moved in 2000 to 2004,599,26.7
67,Moved in 1990 to 1999,643,28.6
68,Moved in 1980 to 1989,261,11.6
69,Moved in 1970 to 1979,160,7.1
70,Moved in 1969 or earlier,91,4.1
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"2,246",100.0
74,No vehicles available,58,2.6
75,1 vehicle available,405,18.0
76,2 vehicles available,987,43.9
77,3 or more vehicles available,796,35.4
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"2,246",100.0
81,Utility gas,520,23.2
82,"Bottled, tank, or LP gas",14,0.6
83,Electricity,"1,280",57.0
84,"Fuel oil, kerosene, etc.",103,4.6
85,Coal or coke,11,0.5
86,Wood,286,12.7
87,Solar energy,0,0.0
88,Other fuel,32,1.4
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"2,246",100.0
93,Lacking complete plumbing facilities,17,0.8
94,Lacking complete kitchen facilities,6,0.3
95,No telephone service available,39,1.7
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"2,246",100.0
99,1.00 or less,"2,187",97.4
100,1.01 to 1.50,34,1.5
101,1.51 or more,25,1.1
102,,,
103,VALUE,,
104,Owner-occupied units,"1,849",100.0
105,"Less than $50,000",174,9.4
106,"$50,000 to $99,999",47,2.5
107,"$100,000 to $149,999",364,19.7
108,"$150,000 to $199,999",285,15.4
109,"$200,000 to $299,999",468,25.3
110,"$300,000 to $499,999",332,18.0
111,"$500,000 to $999,999",166,9.0
112,"$1,000,000 or more",13,0.7
113,Median (dollars),"210,400",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"1,849",100.0
117,Housing units with a mortgage,"1,325",71.7
118,Housing units without a mortgage,524,28.3
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,"1,325",100.0
122,Less than $300,0,0.0
123,$300 to $499,7,0.5
124,$500 to $699,45,3.4
125,$700 to $999,297,22.4
126,"$1,000 to $1,499",474,35.8
127,"$1,500 to $1,999",342,25.8
128,"$2,000 or more",160,12.1
129,Median (dollars),"1,350",
130,,,
131,Housing units without a mortgage,524,100.0
132,Less than $100,28,5.3
133,$100 to $199,46,8.8
134,$200 to $299,150,28.6
135,$300 to $399,118,22.5
136,$400 or more,182,34.7
137,Median (dollars),335,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),"1,325",100.0
141,Less than 20.0 percent,380,28.7
142,20.0 to 24.9 percent,197,14.9
143,25.0 to 29.9 percent,196,14.8
144,30.0 to 34.9 percent,182,13.7
145,35.0 percent or more,370,27.9
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),524,100.0
150,Less than 10.0 percent,310,59.2
151,10.0 to 14.9 percent,96,18.3
152,15.0 to 19.9 percent,21,4.0
153,20.0 to 24.9 percent,13,2.5
154,25.0 to 29.9 percent,8,1.5
155,30.0 to 34.9 percent,16,3.1
156,35.0 percent or more,60,11.5
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
