,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,563,100.0
3,Occupied housing units,476,84.5
4,Vacant housing units,87,15.5
5,,,
6,Homeowner vacancy rate,2.2,
7,Rental vacancy rate,6.1,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,563,100.0
11,"1-unit, detached",426,75.7
12,"1-unit, attached",3,0.5
13,2 units,4,0.7
14,3 or 4 units,0,0.0
15,5 to 9 units,0,0.0
16,10 to 19 units,0,0.0
17,20 or more units,0,0.0
18,Mobile home,127,22.6
19,"Boat, RV, van, etc.",3,0.5
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,563,100.0
23,Built 2005 or later,31,5.5
24,Built 2000 to 2004,28,5.0
25,Built 1990 to 1999,43,7.6
26,Built 1980 to 1989,50,8.9
27,Built 1970 to 1979,128,22.7
28,Built 1960 to 1969,69,12.3
29,Built 1950 to 1959,78,13.9
30,Built 1940 to 1949,41,7.3
31,Built 1939 or earlier,95,16.9
32,,,
33,ROOMS,,
34,Total housing units,563,100.0
35,1 room,3,0.5
36,2 rooms,0,0.0
37,3 rooms,44,7.8
38,4 rooms,111,19.7
39,5 rooms,155,27.5
40,6 rooms,105,18.7
41,7 rooms,61,10.8
42,8 rooms,51,9.1
43,9 rooms or more,33,5.9
44,Median rooms,5.3,
45,,,
46,BEDROOMS,,
47,Total housing units,563,100.0
48,No bedroom,3,0.5
49,1 bedroom,33,5.9
50,2 bedrooms,184,32.7
51,3 bedrooms,255,45.3
52,4 bedrooms,72,12.8
53,5 or more bedrooms,16,2.8
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,476,100.0
57,Owner-occupied,352,73.9
58,Renter-occupied,124,26.1
59,,,
60,Average household size of owner-occupied unit,2.48,
61,Average household size of renter-occupied unit,2.08,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,476,100.0
65,Moved in 2005 or later,108,22.7
66,Moved in 2000 to 2004,93,19.5
67,Moved in 1990 to 1999,124,26.1
68,Moved in 1980 to 1989,61,12.8
69,Moved in 1970 to 1979,45,9.5
70,Moved in 1969 or earlier,45,9.5
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,476,100.0
74,No vehicles available,0,0.0
75,1 vehicle available,76,16.0
76,2 vehicles available,217,45.6
77,3 or more vehicles available,183,38.4
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,476,100.0
81,Utility gas,0,0.0
82,"Bottled, tank, or LP gas",11,2.3
83,Electricity,149,31.3
84,"Fuel oil, kerosene, etc.",95,20.0
85,Coal or coke,0,0.0
86,Wood,216,45.4
87,Solar energy,5,1.1
88,Other fuel,0,0.0
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,476,100.0
93,Lacking complete plumbing facilities,6,1.3
94,Lacking complete kitchen facilities,10,2.1
95,No telephone service available,3,0.6
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,476,100.0
99,1.00 or less,473,99.4
100,1.01 to 1.50,0,0.0
101,1.51 or more,3,0.6
102,,,
103,VALUE,,
104,Owner-occupied units,352,100.0
105,"Less than $50,000",29,8.2
106,"$50,000 to $99,999",41,11.6
107,"$100,000 to $149,999",51,14.5
108,"$150,000 to $199,999",54,15.3
109,"$200,000 to $299,999",104,29.5
110,"$300,000 to $499,999",40,11.4
111,"$500,000 to $999,999",29,8.2
112,"$1,000,000 or more",4,1.1
113,Median (dollars),"201,100",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,352,100.0
117,Housing units with a mortgage,150,42.6
118,Housing units without a mortgage,202,57.4
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,150,100.0
122,Less than $300,0,0.0
123,$300 to $499,5,3.3
124,$500 to $699,52,34.7
125,$700 to $999,27,18.0
126,"$1,000 to $1,499",30,20.0
127,"$1,500 to $1,999",23,15.3
128,"$2,000 or more",13,8.7
129,Median (dollars),936,
130,,,
131,Housing units without a mortgage,202,100.0
132,Less than $100,3,1.5
133,$100 to $199,87,43.1
134,$200 to $299,56,27.7
135,$300 to $399,25,12.4
136,$400 or more,31,15.3
137,Median (dollars),222,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),150,100.0
141,Less than 20.0 percent,68,45.3
142,20.0 to 24.9 percent,20,13.3
143,25.0 to 29.9 percent,3,2.0
144,30.0 to 34.9 percent,25,16.7
145,35.0 percent or more,34,22.7
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),202,100.0
150,Less than 10.0 percent,120,59.4
151,10.0 to 14.9 percent,27,13.4
152,15.0 to 19.9 percent,11,5.4
153,20.0 to 24.9 percent,15,7.4
154,25.0 to 29.9 percent,2,1.0
155,30.0 to 34.9 percent,3,1.5
156,35.0 percent or more,24,11.9
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,115,100.0
162,Less than $200,0,0.0
163,$200 to $299,0,0.0
164,$300 to $499,21,18.3
