,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"1,010",100.0
3,Occupied housing units,938,92.9
4,Vacant housing units,72,7.1
5,,,
6,Homeowner vacancy rate,4.0,
7,Rental vacancy rate,0.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"1,010",100.0
11,"1-unit, detached",818,81.0
12,"1-unit, attached",6,0.6
13,2 units,16,1.6
14,3 or 4 units,4,0.4
15,5 to 9 units,5,0.5
16,10 to 19 units,21,2.1
17,20 or more units,0,0.0
18,Mobile home,140,13.9
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"1,010",100.0
23,Built 2005 or later,10,1.0
24,Built 2000 to 2004,28,2.8
25,Built 1990 to 1999,119,11.8
26,Built 1980 to 1989,70,6.9
27,Built 1970 to 1979,216,21.4
28,Built 1960 to 1969,75,7.4
29,Built 1950 to 1959,49,4.9
30,Built 1940 to 1949,48,4.8
31,Built 1939 or earlier,395,39.1
32,,,
33,ROOMS,,
34,Total housing units,"1,010",100.0
35,1 room,0,0.0
36,2 rooms,10,1.0
37,3 rooms,26,2.6
38,4 rooms,137,13.6
39,5 rooms,264,26.1
40,6 rooms,251,24.9
41,7 rooms,152,15.0
42,8 rooms,107,10.6
43,9 rooms or more,63,6.2
44,Median rooms,5.8,
45,,,
46,BEDROOMS,,
47,Total housing units,"1,010",100.0
48,No bedroom,0,0.0
49,1 bedroom,16,1.6
50,2 bedrooms,302,29.9
51,3 bedrooms,500,49.5
52,4 bedrooms,181,17.9
53,5 or more bedrooms,11,1.1
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,938,100.0
57,Owner-occupied,675,72.0
58,Renter-occupied,263,28.0
59,,,
60,Average household size of owner-occupied unit,2.63,
61,Average household size of renter-occupied unit,2.58,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,938,100.0
65,Moved in 2005 or later,301,32.1
66,Moved in 2000 to 2004,155,16.5
67,Moved in 1990 to 1999,267,28.5
68,Moved in 1980 to 1989,63,6.7
69,Moved in 1970 to 1979,112,11.9
70,Moved in 1969 or earlier,40,4.3
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,938,100.0
74,No vehicles available,13,1.4
75,1 vehicle available,205,21.9
76,2 vehicles available,441,47.0
77,3 or more vehicles available,279,29.7
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,938,100.0
81,Utility gas,531,56.6
82,"Bottled, tank, or LP gas",38,4.1
83,Electricity,152,16.2
84,"Fuel oil, kerosene, etc.",8,0.9
85,Coal or coke,0,0.0
86,Wood,204,21.7
87,Solar energy,5,0.5
88,Other fuel,0,0.0
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,938,100.0
93,Lacking complete plumbing facilities,0,0.0
94,Lacking complete kitchen facilities,2,0.2
95,No telephone service available,18,1.9
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,938,100.0
99,1.00 or less,924,98.5
100,1.01 to 1.50,14,1.5
101,1.51 or more,0,0.0
102,,,
103,VALUE,,
104,Owner-occupied units,675,100.0
105,"Less than $50,000",73,10.8
106,"$50,000 to $99,999",165,24.4
107,"$100,000 to $149,999",184,27.3
108,"$150,000 to $199,999",86,12.7
109,"$200,000 to $299,999",93,13.8
110,"$300,000 to $499,999",32,4.7
111,"$500,000 to $999,999",21,3.1
112,"$1,000,000 or more",21,3.1
113,Median (dollars),"128,400",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,675,100.0
117,Housing units with a mortgage,467,69.2
118,Housing units without a mortgage,208,30.8
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,467,100.0
122,Less than $300,0,0.0
123,$300 to $499,25,5.4
124,$500 to $699,49,10.5
125,$700 to $999,159,34.0
126,"$1,000 to $1,499",140,30.0
127,"$1,500 to $1,999",62,13.3
128,"$2,000 or more",32,6.9
129,Median (dollars),"1,002",
130,,,
131,Housing units without a mortgage,208,100.0
132,Less than $100,0,0.0
133,$100 to $199,0,0.0
134,$200 to $299,83,39.9
135,$300 to $399,74,35.6
136,$400 or more,51,24.5
137,Median (dollars),339,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),464,100.0
141,Less than 20.0 percent,141,30.4
142,20.0 to 24.9 percent,81,17.5
143,25.0 to 29.9 percent,73,15.7
144,30.0 to 34.9 percent,55,11.9
145,35.0 percent or more,114,24.6
146,,,
147,Not computed,3,0.6
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),208,100.0
150,Less than 10.0 percent,111,53.4
151,10.0 to 14.9 percent,46,22.1
152,15.0 to 19.9 percent,22,10.6
153,20.0 to 24.9 percent,14,6.7
154,25.0 to 29.9 percent,3,1.4
155,30.0 to 34.9 percent,0,0.0
156,35.0 percent or more,12,5.8
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,243,100.0
162,Less than $200,4,1.6
163,$200 to $299,0,0.0
