,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"1,731",100.0
3,Occupied housing units,"1,597",92.3
4,Vacant housing units,134,7.7
5,,,
6,Homeowner vacancy rate,0.0,
7,Rental vacancy rate,11.8,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"1,731",100.0
11,"1-unit, detached","1,465",84.6
12,"1-unit, attached",0,0.0
13,2 units,41,2.4
14,3 or 4 units,36,2.1
15,5 to 9 units,0,0.0
16,10 to 19 units,0,0.0
17,20 or more units,0,0.0
18,Mobile home,189,10.9
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"1,731",100.0
23,Built 2005 or later,10,0.6
24,Built 2000 to 2004,27,1.6
25,Built 1990 to 1999,200,11.6
26,Built 1980 to 1989,199,11.5
27,Built 1970 to 1979,338,19.5
28,Built 1960 to 1969,231,13.3
29,Built 1950 to 1959,100,5.8
30,Built 1940 to 1949,140,8.1
31,Built 1939 or earlier,486,28.1
32,,,
33,ROOMS,,
34,Total housing units,"1,731",100.0
35,1 room,0,0.0
36,2 rooms,0,0.0
37,3 rooms,92,5.3
38,4 rooms,211,12.2
39,5 rooms,295,17.0
40,6 rooms,299,17.3
41,7 rooms,297,17.2
42,8 rooms,218,12.6
43,9 rooms or more,319,18.4
44,Median rooms,6.4,
45,,,
46,BEDROOMS,,
47,Total housing units,"1,731",100.0
48,No bedroom,0,0.0
49,1 bedroom,67,3.9
50,2 bedrooms,426,24.6
51,3 bedrooms,688,39.7
52,4 bedrooms,444,25.6
53,5 or more bedrooms,106,6.1
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"1,597",100.0
57,Owner-occupied,"1,320",82.7
58,Renter-occupied,277,17.3
59,,,
60,Average household size of owner-occupied unit,2.95,
61,Average household size of renter-occupied unit,2.76,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"1,597",100.0
65,Moved in 2005 or later,200,12.5
66,Moved in 2000 to 2004,303,19.0
67,Moved in 1990 to 1999,571,35.8
68,Moved in 1980 to 1989,195,12.2
69,Moved in 1970 to 1979,211,13.2
70,Moved in 1969 or earlier,117,7.3
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"1,597",100.0
74,No vehicles available,46,2.9
75,1 vehicle available,218,13.7
76,2 vehicles available,697,43.6
77,3 or more vehicles available,636,39.8
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"1,597",100.0
81,Utility gas,39,2.4
82,"Bottled, tank, or LP gas",92,5.8
83,Electricity,550,34.4
84,"Fuel oil, kerosene, etc.",405,25.4
85,Coal or coke,0,0.0
86,Wood,496,31.1
87,Solar energy,0,0.0
88,Other fuel,15,0.9
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"1,597",100.0
93,Lacking complete plumbing facilities,57,3.6
94,Lacking complete kitchen facilities,46,2.9
95,No telephone service available,0,0.0
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"1,597",100.0
99,1.00 or less,"1,597",100.0
100,1.01 to 1.50,0,0.0
101,1.51 or more,0,0.0
102,,,
103,VALUE,,
104,Owner-occupied units,"1,320",100.0
105,"Less than $50,000",12,0.9
106,"$50,000 to $99,999",12,0.9
107,"$100,000 to $149,999",77,5.8
108,"$150,000 to $199,999",130,9.8
109,"$200,000 to $299,999",285,21.6
110,"$300,000 to $499,999",580,43.9
111,"$500,000 to $999,999",199,15.1
112,"$1,000,000 or more",25,1.9
113,Median (dollars),"338,500",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"1,320",100.0
117,Housing units with a mortgage,945,71.6
118,Housing units without a mortgage,375,28.4
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,945,100.0
122,Less than $300,0,0.0
123,$300 to $499,0,0.0
124,$500 to $699,15,1.6
125,$700 to $999,104,11.0
126,"$1,000 to $1,499",152,16.1
127,"$1,500 to $1,999",273,28.9
128,"$2,000 or more",401,42.4
129,Median (dollars),"1,843",
130,,,
131,Housing units without a mortgage,375,100.0
132,Less than $100,0,0.0
133,$100 to $199,33,8.8
134,$200 to $299,29,7.7
135,$300 to $399,129,34.4
136,$400 or more,184,49.1
137,Median (dollars),398,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),945,100.0
141,Less than 20.0 percent,359,38.0
142,20.0 to 24.9 percent,85,9.0
143,25.0 to 29.9 percent,108,11.4
144,30.0 to 34.9 percent,153,16.2
145,35.0 percent or more,240,25.4
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),375,100.0
150,Less than 10.0 percent,161,42.9
151,10.0 to 14.9 percent,133,35.5
152,15.0 to 19.9 percent,45,12.0
153,20.0 to 24.9 percent,24,6.4
154,25.0 to 29.9 percent,0,0.0
155,30.0 to 34.9 percent,0,0.0
156,35.0 percent or more,12,3.2
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
