,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"5,670",100.0
2,Family households (families),"3,945",69.6
3,With own children under 18 years,"1,538",27.1
4,Married-couple family,"3,130",55.2
5,With own children under 18 years,"1,090",19.2
6,"Male householder, no wife present, family",269,4.7
7,With own children under 18 years,225,4.0
8,"Female householder, no husband present, family",546,9.6
9,With own children under 18 years,223,3.9
10,Nonfamily households,"1,725",30.4
11,Householder living alone,"1,446",25.5
12,65 years and over,531,9.4
13,,,
14,Households with one or more people under 18 years,"1,670",29.5
15,Households with one or more people 65 years and over,"1,349",23.8
16,,,
17,Average household size,2.57,
18,Average family size,3.08,
19,,,
20,RELATIONSHIP,,
21,Population in households,"14,545",100.0
22,Householder,"5,670",39.0
23,Spouse,"3,121",21.5
24,Child,"4,476",30.8
25,Other relatives,615,4.2
26,Nonrelatives,663,4.6
27,Unmarried partner,306,2.1
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,"6,000",100.0
31,Never married,"1,566",26.1
32,"Now married, except separated","3,192",53.2
33,Separated,112,1.9
34,Widowed,169,2.8
35,Divorced,961,16.0
36,,,
37,Females 15 years and over,"5,856",100.0
38,Never married,"1,024",17.5
39,"Now married, except separated","3,302",56.4
40,Separated,182,3.1
41,Widowed,517,8.8
42,Divorced,831,14.2
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,207,100.0
46,"Unmarried women (widowed, divorced, and never married)",47,22.7
47,"Per 1,000 unmarried women",34,
48,"Per 1,000 women 15 to 50 years old",62,
49,"Per 1,000 women 15 to 19 years old",0,
50,"Per 1,000 women 20 to 34 years old",149,
51,"Per 1,000 women 35 to 50 years old",36,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,210,100.0
55,Responsible for grandchildren,93,44.3
56,Years responsible for grandchildren,,
57,Less than 1 year,20,9.5
58,1 or 2 years,20,9.5
59,3 or 4 years,17,8.1
60,5 or more years,36,17.1
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,93,44.3
63,Who are female,68,32.4
64,Who are married,22,10.5
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,"3,462",100.0
68,"Nursery school, preschool",172,5.0
69,Kindergarten,282,8.1
70,Elementary school (grades 1-8),"1,546",44.7
71,High school (grades 9-12),965,27.9
72,College or graduate school,497,14.4
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,"10,177",100.0
76,Less than 9th grade,251,2.5
77,"9th to 12th grade, no diploma",911,9.0
78,High school graduate (includes equivalency),"3,057",30.0
79,"Some college, no degree","2,759",27.1
80,Associate's degree,960,9.4
81,Bachelor's degree,"1,492",14.7
82,Graduate or professional degree,747,7.3
83,,,
