,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"10,101",100.0
2,Family households (families),"7,244",71.7
3,With own children under 18 years,"2,870",28.4
4,Married-couple family,"6,137",60.8
5,With own children under 18 years,"2,399",23.8
6,"Male householder, no wife present, family",372,3.7
7,With own children under 18 years,136,1.3
8,"Female householder, no husband present, family",735,7.3
9,With own children under 18 years,335,3.3
10,Nonfamily households,"2,857",28.3
11,Householder living alone,"2,252",22.3
12,65 years and over,910,9.0
13,,,
14,Households with one or more people under 18 years,"3,298",32.7
15,Households with one or more people 65 years and over,"2,461",24.4
16,,,
17,Average household size,2.69,
18,Average family size,3.18,
19,,,
20,RELATIONSHIP,,
21,Population in households,"27,175",100.0
22,Householder,"10,101",37.2
23,Spouse,"6,219",22.9
24,Child,"7,498",27.6
25,Other relatives,"2,056",7.6
26,Nonrelatives,"1,301",4.8
27,Unmarried partner,569,2.1
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,"10,983",100.0
31,Never married,"2,785",25.4
32,"Now married, except separated","6,622",60.3
33,Separated,6,0.1
34,Widowed,338,3.1
35,Divorced,"1,232",11.2
36,,,
37,Females 15 years and over,"11,337",100.0
38,Never married,"2,079",18.3
39,"Now married, except separated","6,617",58.4
40,Separated,278,2.5
41,Widowed,"1,078",9.5
42,Divorced,"1,285",11.3
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,236,100.0
46,"Unmarried women (widowed, divorced, and never married)",33,14.0
47,"Per 1,000 unmarried women",12,
48,"Per 1,000 women 15 to 50 years old",36,
49,"Per 1,000 women 15 to 19 years old",8,
50,"Per 1,000 women 20 to 34 years old",89,
51,"Per 1,000 women 35 to 50 years old",10,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,716,100.0
55,Responsible for grandchildren,152,21.2
56,Years responsible for grandchildren,,
57,Less than 1 year,17,2.4
58,1 or 2 years,32,4.5
59,3 or 4 years,0,0.0
60,5 or more years,103,14.4
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,152,21.2
63,Who are female,110,15.4
64,Who are married,149,20.8
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,"5,839",100.0
68,"Nursery school, preschool",363,6.2
69,Kindergarten,372,6.4
70,Elementary school (grades 1-8),"2,678",45.9
71,High school (grades 9-12),"1,425",24.4
72,College or graduate school,"1,001",17.1
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,"19,357",100.0
76,Less than 9th grade,454,2.3
77,"9th to 12th grade, no diploma","1,420",7.3
78,High school graduate (includes equivalency),"6,148",31.8
79,"Some college, no degree","5,741",29.7
80,Associate's degree,"1,599",8.3
81,Bachelor's degree,"2,901",15.0
82,Graduate or professional degree,"1,094",5.7
83,,,
84,Percent high school graduate or higher,90.3,
85,Percent bachelor's degree or higher,20.6,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,"21,148",100.0
89,Civilian veterans,"2,724",12.9
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,"27,113",100.0
93,Same house,"23,464",86.5
94,Different house in the U.S.,"3,553",13.1
95,Same county,"2,214",8.2
96,Different county,"1,339",4.9
97,Same state,900,3.3
98,Different state,439,1.6
99,Abroad,96,0.4
100,,,
101,PLACE OF BIRTH,,
102,Total population,"27,318",100.0
103,Native,"26,123",95.6
104,Born in United States,"25,917",94.9
105,State of residence,"13,510",49.5
106,Different state,"12,407",45.4
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",206,0.8
108,Foreign born,"1,195",4.4
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,"1,195",100.0
112,Naturalized U.S. citizen,474,39.7
113,Not a U.S. citizen,721,60.3
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,"1,401",100.0
117,,,
118,Native,206,14.7
119,Entered 2000 or later,0,0.0
120,Entered before 2000,206,14.7
121,,,
122,Foreign born,"1,195",85.3
123,Entered 2000 or later,128,9.1
124,Entered before 2000,"1,067",76.2
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea","1,195",100.0
128,Europe,165,13.8
129,Asia,360,30.1
130,Africa,44,3.7
131,Oceania,43,3.6
132,Latin America,455,38.1
133,Northern America,128,10.7
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,"25,712",100.0
137,English only,"24,288",94.5
138,Language other than English,"1,424",5.5
139,"Speak English less than ""very well""",556,2.2
140,Spanish,687,2.7
141,"Speak English less than ""very well""",332,1.3
142,Other Indo-European languages,365,1.4
143,"Speak English less than ""very well""",77,0.3
144,Asian and Pacific Islander languages,372,1.4
145,"Speak English less than ""very well""",147,0.6
146,Other languages,0,0.0
147,"Speak English less than ""very well""",0,0.0
148,,,
149,ANCESTRY,,
150,Total population,"27,318",100.0
151,American,"1,555",5.7
152,Arab,69,0.3
153,Czech,141,0.5
154,Danish,517,1.9
155,Dutch,776,2.8
156,English,"4,869",17.8
157,French (except Basque),"1,123",4.1
158,French Canadian,211,0.8
159,German,"7,751",28.4
160,Greek,59,0.2
161,Hungarian,135,0.5
162,Irish,"3,636",13.3
163,Italian,941,3.4
164,Lithuanian,21,0.1
165,Norwegian,"1,472",5.4
166,Polish,684,2.5
167,Portuguese,86,0.3
168,Russian,141,0.5
169,Scotch-Irish,872,3.2
170,Scottish,"1,115",4.1
171,Slovak,0,0.0
172,Subsaharan African,0,0.0
173,Swedish,"1,205",4.4
174,Swiss,279,1.0
175,Ukrainian,82,0.3
176,Welsh,282,1.0
177,West Indian (excluding Hispanic origin groups),14,0.1
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
