,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"64,691",100.0
3,In labor force,"40,618",62.8
4,Civilian labor force,"40,594",62.8
5,Employed,"37,686",58.3
6,Unemployed,"2,908",4.5
7,Armed Forces,24,0.0
8,Not in labor force,"24,073",37.2
9,,,
10,Civilian labor force,"40,594",62.8
11,Percent Unemployed,7.2,
12,,,
13,Females 16 years and over,"34,089",52.7
14,In labor force,"19,848",30.7
15,Civilian labor force,"19,848",30.7
16,Employed,"18,320",28.3
17,,,
18,Own children under 6 years,"5,967",9.2
19,All parents in family in labor force,"4,148",6.4
20,,,
21,Own children 6 to 17 years,"12,979",20.1
22,All parents in family in labor force,"9,206",14.2
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"36,523",100.0
26,"Car, truck, or van -- drove alone","28,750",78.7
27,"Car, truck, or van -- carpooled","3,798",10.4
28,Public transportation (excluding taxicab),322,0.9
29,Walked,"1,029",2.8
30,Other means,778,2.1
31,Worked at home,"1,846",5.1
32,,,
33,Mean travel time to work (minutes),16.8,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"37,686",100.0
37,"Management, professional, and related occupations","11,073",29.4
38,Service occupations,"7,092",18.8
39,Sales and office occupations,"11,479",30.5
40,"Farming, fishing, and forestry occupations",476,1.3
41,"Construction, extraction, maintenance, and repair occupations","3,298",8.8
42,"Production, transportation, and material moving occupations","4,268",11.3
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"37,686",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",832,2.2
47,Construction,"2,695",7.2
48,Manufacturing,"3,420",9.1
49,Wholesale trade,"1,193",3.2
50,Retail trade,"6,523",17.3
51,"Transportation and warehousing, and utilities","1,699",4.5
52,Information,722,1.9
53,"Finance and insurance, & real estate & rental & leasing","2,485",6.6
54,"Professional, scientific & mgmt, & admin & waste mgmt services","3,098",8.2
55,Educational services & health care & social assistance,"7,951",21.1
56,"Arts, entertainment & recreation & accommodation & food services","4,031",10.7
57,"Other services, except public administration","1,695",4.5
58,Public administration,"1,342",3.6
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"37,686",100.0
62,Private wage and salary workers,"30,184",80.1
63,Government workers,"3,526",9.4
64,Self-employed in own not incorporated business workers,"3,897",10.3
65,Unpaid family workers,79,0.2
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"33,286",100.0
69,"Less than $10,000","2,456",7.4
70,"$10,000 to $14,999","2,041",6.1
71,"$15,000 to $24,999","3,962",11.9
72,"$25,000 to $34,999","4,012",12.1
73,"$35,000 to $49,999","5,654",17.0
74,"$50,000 to $74,999","6,814",20.5
75,"$75,000 to $99,999","3,983",12.0
76,"$100,000 to $149,999","2,679",8.0
77,"$150,000 to $199,999",854,2.6
78,"$200,000 or more",831,2.5
79,Median household income (dollars),"45,443",
80,Mean household income (dollars),"60,347",
81,,,
82,With earnings,"25,243",75.8
83,Mean earnings (dollars),"56,940",
84,With Social Security,"10,967",32.9
85,Mean Social Security income (dollars),"15,161",
86,With retirement income,"6,526",19.6
87,Mean retirement income (dollars),"21,464",
88,,,
89,With Supplemental Security Income,"1,280",3.8
90,Mean Supplemental Security Income (dollars),"7,642",
91,With cash public assistance income,810,2.4
92,Mean cash public assistance income (dollars),"3,836",
93,With Food Stamp/SNAP benefits in the past 12 months,"4,359",13.1
94,,,
95,Families,"21,607",100.0
96,"Less than $10,000","1,094",5.1
97,"$10,000 to $14,999",626,2.9
98,"$15,000 to $24,999","1,784",8.3
99,"$25,000 to $34,999","2,271",10.5
100,"$35,000 to $49,999","3,634",16.8
101,"$50,000 to $74,999","5,118",23.7
102,"$75,000 to $99,999","3,175",14.7
103,"$100,000 to $149,999","2,305",10.7
104,"$150,000 to $199,999",826,3.8
105,"$200,000 or more",774,3.6
106,Median family income (dollars),"56,219",
107,Mean family income (dollars),"72,451",
108,,,
109,Per capita income (dollars),"24,885",
110,,,
111,Nonfamily households,"11,679",54.1
112,Median nonfamily income (dollars),"28,478",
113,Mean nonfamily income (dollars),"35,901",
114,,,
115,Median earnings for workers (dollars),"24,582",
116,"Median earnings for male full-time, year-round workers (dollars)","39,748",
117,"Median earnings for female full-time, year-round workers (dollars)","30,446",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,10.4,
121,With related children under 18 years,17.9,
122,With related children under 5 years only,26.1,
123,Married couple families,5.1,
124,With related children under 18 years,8.4,
125,With related children under 5 years only,11.5,
126,"Families with female householder, no husband present",28.8,
127,With related children under 18 years,37.8,
128,With related children under 5 years only,40.4,
129,,,
130,All people,14.0,
131,Under 18 years,19.9,
132,Related children under 18 years,19.0,
133,Related children under 5 years,22.9,
134,Related children 5 to 17 years,17.7,
135,18 years and over,12.1,
136,18 to 64 years,13.4,
137,65 years and over,7.0,
138,People in families,11.4,
139,Unrelated individuals 15 years and over,24.5,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
