,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,83,100.0
3,In labor force,49,59.0
4,Civilian labor force,49,59.0
5,Employed,47,56.6
6,Unemployed,2,2.4
7,Armed Forces,0,0.0
8,Not in labor force,34,41.0
9,,,
10,Civilian labor force,49,59.0
11,Percent Unemployed,4.1,
12,,,
13,Females 16 years and over,43,51.8
14,In labor force,21,25.3
15,Civilian labor force,21,25.3
16,Employed,21,25.3
17,,,
18,Own children under 6 years,0,0.0
19,All parents in family in labor force,0,0.0
20,,,
21,Own children 6 to 17 years,4,4.8
22,All parents in family in labor force,4,4.8
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,42,100.0
26,"Car, truck, or van -- drove alone",11,26.2
27,"Car, truck, or van -- carpooled",0,0.0
28,Public transportation (excluding taxicab),0,0.0
29,Walked,4,9.5
30,Other means,0,0.0
31,Worked at home,27,64.3
32,,,
33,Mean travel time to work (minutes),0.0,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,47,100.0
37,"Management, professional, and related occupations",17,36.2
38,Service occupations,2,4.3
39,Sales and office occupations,11,23.4
40,"Farming, fishing, and forestry occupations",10,21.3
41,"Construction, extraction, maintenance, and repair occupations",4,8.5
42,"Production, transportation, and material moving occupations",3,6.4
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,47,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",22,46.8
47,Construction,4,8.5
48,Manufacturing,4,8.5
49,Wholesale trade,0,0.0
50,Retail trade,0,0.0
51,"Transportation and warehousing, and utilities",0,0.0
52,Information,0,0.0
53,"Finance and insurance, & real estate & rental & leasing",0,0.0
54,"Professional, scientific & mgmt, & admin & waste mgmt services",0,0.0
55,Educational services & health care & social assistance,13,27.7
56,"Arts, entertainment & recreation & accommodation & food services",4,8.5
57,"Other services, except public administration",0,0.0
58,Public administration,0,0.0
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,47,100.0
62,Private wage and salary workers,26,55.3
63,Government workers,13,27.7
64,Self-employed in own not incorporated business workers,8,17.0
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,46,100.0
69,"Less than $10,000",0,0.0
70,"$10,000 to $14,999",4,8.7
71,"$15,000 to $24,999",5,10.9
72,"$25,000 to $34,999",5,10.9
73,"$35,000 to $49,999",17,37.0
74,"$50,000 to $74,999",5,10.9
75,"$75,000 to $99,999",0,0.0
76,"$100,000 to $149,999",10,21.7
77,"$150,000 to $199,999",0,0.0
78,"$200,000 or more",0,0.0
79,Median household income (dollars),"37,045",
80,Mean household income (dollars),"58,185",
81,,,
82,With earnings,44,95.7
83,Mean earnings (dollars),"43,680",
84,With Social Security,17,37.0
85,Mean Social Security income (dollars),"13,600",
86,With retirement income,17,37.0
87,Mean retirement income (dollars),"20,906",
88,,,
89,With Supplemental Security Income,6,13.0
90,Mean Supplemental Security Income (dollars),"7,833",
91,With cash public assistance income,0,0.0
92,Mean cash public assistance income (dollars),0,
93,With Food Stamp/SNAP benefits in the past 12 months,0,0.0
94,,,
95,Families,30,100.0
96,"Less than $10,000",0,0.0
97,"$10,000 to $14,999",3,10.0
98,"$15,000 to $24,999",0,0.0
99,"$25,000 to $34,999",5,16.7
100,"$35,000 to $49,999",7,23.3
101,"$50,000 to $74,999",5,16.7
102,"$75,000 to $99,999",0,0.0
103,"$100,000 to $149,999",10,33.3
104,"$150,000 to $199,999",0,0.0
105,"$200,000 or more",0,0.0
106,Median family income (dollars),"47,500",
107,Mean family income (dollars),"71,700",
108,,,
109,Per capita income (dollars),"27,031",
110,,,
111,Nonfamily households,16,53.3
112,Median nonfamily income (dollars),"35,500",
113,Mean nonfamily income (dollars),"29,194",
114,,,
115,Median earnings for workers (dollars),"14,000",
116,"Median earnings for male full-time, year-round workers (dollars)","81,000",
117,"Median earnings for female full-time, year-round workers (dollars)",0,
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,10.0,
121,With related children under 18 years,42.9,
122,With related children under 5 years only,0.0,
123,Married couple families,0.0,
124,With related children under 18 years,0.0,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",0.0,
127,With related children under 18 years,0.0,
128,With related children under 5 years only,0.0,
129,,,
130,All people,20.0,
131,Under 18 years,42.9,
132,Related children under 18 years,42.9,
133,Related children under 5 years,0.0,
134,Related children 5 to 17 years,42.9,
135,18 years and over,18.1,
136,18 to 64 years,20.3,
137,65 years and over,12.5,
138,People in families,13.1,
139,Unrelated individuals 15 years and over,34.5,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
