,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,726,100.0
3,In labor force,496,68.3
4,Civilian labor force,496,68.3
5,Employed,496,68.3
6,Unemployed,0,0.0
7,Armed Forces,0,0.0
8,Not in labor force,230,31.7
9,,,
10,Civilian labor force,496,68.3
11,Percent Unemployed,0.0,
12,,,
13,Females 16 years and over,357,49.2
14,In labor force,223,30.7
15,Civilian labor force,223,30.7
16,Employed,223,30.7
17,,,
18,Own children under 6 years,103,14.2
19,All parents in family in labor force,97,13.4
20,,,
21,Own children 6 to 17 years,257,35.4
22,All parents in family in labor force,218,30.0
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,474,100.0
26,"Car, truck, or van -- drove alone",371,78.3
27,"Car, truck, or van -- carpooled",50,10.5
28,Public transportation (excluding taxicab),0,0.0
29,Walked,27,5.7
30,Other means,3,0.6
31,Worked at home,23,4.9
32,,,
33,Mean travel time to work (minutes),18.8,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,496,100.0
37,"Management, professional, and related occupations",172,34.7
38,Service occupations,85,17.1
39,Sales and office occupations,67,13.5
40,"Farming, fishing, and forestry occupations",24,4.8
41,"Construction, extraction, maintenance, and repair occupations",40,8.1
42,"Production, transportation, and material moving occupations",108,21.8
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,496,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",106,21.4
47,Construction,26,5.2
48,Manufacturing,56,11.3
49,Wholesale trade,12,2.4
50,Retail trade,68,13.7
51,"Transportation and warehousing, and utilities",47,9.5
52,Information,18,3.6
53,"Finance and insurance, & real estate & rental & leasing",9,1.8
54,"Professional, scientific & mgmt, & admin & waste mgmt services",26,5.2
55,Educational services & health care & social assistance,79,15.9
56,"Arts, entertainment & recreation & accommodation & food services",27,5.4
57,"Other services, except public administration",6,1.2
58,Public administration,16,3.2
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,496,100.0
62,Private wage and salary workers,409,82.5
63,Government workers,52,10.5
64,Self-employed in own not incorporated business workers,35,7.1
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,361,100.0
69,"Less than $10,000",8,2.2
70,"$10,000 to $14,999",9,2.5
71,"$15,000 to $24,999",49,13.6
72,"$25,000 to $34,999",35,9.7
73,"$35,000 to $49,999",67,18.6
74,"$50,000 to $74,999",89,24.7
75,"$75,000 to $99,999",39,10.8
76,"$100,000 to $149,999",43,11.9
77,"$150,000 to $199,999",16,4.4
78,"$200,000 or more",6,1.7
79,Median household income (dollars),"52,760",
80,Mean household income (dollars),"73,000",
81,,,
82,With earnings,302,83.7
83,Mean earnings (dollars),"71,203",
84,With Social Security,94,26.0
85,Mean Social Security income (dollars),"16,930",
86,With retirement income,51,14.1
87,Mean retirement income (dollars),"19,733",
88,,,
89,With Supplemental Security Income,0,0.0
90,Mean Supplemental Security Income (dollars),0,
91,With cash public assistance income,0,0.0
92,Mean cash public assistance income (dollars),0,
93,With Food Stamp/SNAP benefits in the past 12 months,78,21.6
94,,,
95,Families,314,100.0
96,"Less than $10,000",3,1.0
97,"$10,000 to $14,999",9,2.9
98,"$15,000 to $24,999",50,15.9
99,"$25,000 to $34,999",30,9.6
100,"$35,000 to $49,999",72,22.9
101,"$50,000 to $74,999",70,22.3
102,"$75,000 to $99,999",39,12.4
103,"$100,000 to $149,999",22,7.0
104,"$150,000 to $199,999",16,5.1
105,"$200,000 or more",3,1.0
106,Median family income (dollars),"48,750",
107,Mean family income (dollars),"59,124",
108,,,
109,Per capita income (dollars),"23,607",
110,,,
111,Nonfamily households,47,15.0
112,Median nonfamily income (dollars),"37,083",
113,Mean nonfamily income (dollars),"143,313",
114,,,
115,Median earnings for workers (dollars),"26,000",
116,"Median earnings for male full-time, year-round workers (dollars)","40,388",
117,"Median earnings for female full-time, year-round workers (dollars)","25,809",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,9.9,
121,With related children under 18 years,13.0,
122,With related children under 5 years only,0.0,
123,Married couple families,1.5,
124,With related children under 18 years,0.0,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",23.1,
127,With related children under 18 years,24.6,
128,With related children under 5 years only,0.0,
129,,,
130,All people,13.8,
131,Under 18 years,16.5,
132,Related children under 18 years,15.7,
133,Related children under 5 years,0.0,
134,Related children 5 to 17 years,19.1,
135,18 years and over,12.1,
136,18 to 64 years,13.0,
137,65 years and over,7.7,
138,People in families,10.1,
139,Unrelated individuals 15 years and over,43.2,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
