,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"43,102",100.0
3,In labor force,"28,002",65.0
4,Civilian labor force,"28,002",65.0
5,Employed,"25,247",58.6
6,Unemployed,"2,755",6.4
7,Armed Forces,0,0.0
8,Not in labor force,"15,100",35.0
9,,,
10,Civilian labor force,"28,002",65.0
11,Percent Unemployed,9.8,
12,,,
13,Females 16 years and over,"22,845",53.0
14,In labor force,"13,224",30.7
15,Civilian labor force,"13,224",30.7
16,Employed,"11,920",27.7
17,,,
18,Own children under 6 years,"5,267",12.2
19,All parents in family in labor force,"3,773",8.8
20,,,
21,Own children 6 to 17 years,"8,868",20.6
22,All parents in family in labor force,"6,091",14.1
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"24,661",100.0
26,"Car, truck, or van -- drove alone","17,189",69.7
27,"Car, truck, or van -- carpooled","2,936",11.9
28,Public transportation (excluding taxicab),"2,501",10.1
29,Walked,715,2.9
30,Other means,404,1.6
31,Worked at home,916,3.7
32,,,
33,Mean travel time to work (minutes),26.2,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"25,247",100.0
37,"Management, professional, and related occupations","6,363",25.2
38,Service occupations,"4,910",19.4
39,Sales and office occupations,"6,884",27.3
40,"Farming, fishing, and forestry occupations",260,1.0
41,"Construction, extraction, maintenance, and repair occupations","2,375",9.4
42,"Production, transportation, and material moving occupations","4,455",17.6
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"25,247",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",310,1.2
47,Construction,"1,780",7.1
48,Manufacturing,"3,136",12.4
49,Wholesale trade,"1,064",4.2
50,Retail trade,"3,636",14.4
51,"Transportation and warehousing, and utilities","1,863",7.4
52,Information,511,2.0
53,"Finance and insurance, & real estate & rental & leasing","1,474",5.8
54,"Professional, scientific & mgmt, & admin & waste mgmt services","2,496",9.9
55,Educational services & health care & social assistance,"4,514",17.9
56,"Arts, entertainment & recreation & accommodation & food services","2,296",9.1
57,"Other services, except public administration","1,345",5.3
58,Public administration,822,3.3
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"25,247",100.0
62,Private wage and salary workers,"20,780",82.3
63,Government workers,"2,650",10.5
64,Self-employed in own not incorporated business workers,"1,707",6.8
65,Unpaid family workers,110,0.4
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"20,945",100.0
69,"Less than $10,000","2,049",9.8
70,"$10,000 to $14,999","1,316",6.3
71,"$15,000 to $24,999","2,692",12.9
72,"$25,000 to $34,999","2,577",12.3
73,"$35,000 to $49,999","3,922",18.7
74,"$50,000 to $74,999","3,842",18.3
75,"$75,000 to $99,999","2,385",11.4
76,"$100,000 to $149,999","1,585",7.6
77,"$150,000 to $199,999",372,1.8
78,"$200,000 or more",205,1.0
79,Median household income (dollars),"42,314",
80,Mean household income (dollars),"51,374",
81,,,
82,With earnings,"16,483",78.7
83,Mean earnings (dollars),"52,255",
84,With Social Security,"5,246",25.0
85,Mean Social Security income (dollars),"14,390",
86,With retirement income,"3,303",15.8
87,Mean retirement income (dollars),"17,864",
88,,,
89,With Supplemental Security Income,"1,215",5.8
90,Mean Supplemental Security Income (dollars),"7,264",
91,With cash public assistance income,"1,206",5.8
92,Mean cash public assistance income (dollars),"3,079",
93,With Food Stamp/SNAP benefits in the past 12 months,"4,139",19.8
94,,,
95,Families,"13,309",100.0
96,"Less than $10,000","1,077",8.1
97,"$10,000 to $14,999",547,4.1
98,"$15,000 to $24,999","1,354",10.2
99,"$25,000 to $34,999","1,517",11.4
100,"$35,000 to $49,999","2,689",20.2
101,"$50,000 to $74,999","2,615",19.6
102,"$75,000 to $99,999","1,828",13.7
103,"$100,000 to $149,999","1,351",10.2
104,"$150,000 to $199,999",208,1.6
105,"$200,000 or more",123,0.9
106,Median family income (dollars),"46,202",
107,Mean family income (dollars),"56,484",
108,,,
109,Per capita income (dollars),"19,922",
110,,,
111,Nonfamily households,"7,636",57.4
112,Median nonfamily income (dollars),"28,354",
113,Mean nonfamily income (dollars),"38,600",
114,,,
115,Median earnings for workers (dollars),"25,680",
116,"Median earnings for male full-time, year-round workers (dollars)","37,177",
117,"Median earnings for female full-time, year-round workers (dollars)","32,353",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,15.4,
121,With related children under 18 years,22.9,
122,With related children under 5 years only,24.5,
123,Married couple families,8.3,
124,With related children under 18 years,11.1,
125,With related children under 5 years only,10.9,
126,"Families with female householder, no husband present",32.7,
127,With related children under 18 years,45.9,
128,With related children under 5 years only,46.4,
129,,,
130,All people,18.3,
131,Under 18 years,26.9,
132,Related children under 18 years,26.4,
133,Related children under 5 years,26.5,
134,Related children 5 to 17 years,26.3,
135,18 years and over,15.2,
136,18 to 64 years,15.4,
137,65 years and over,13.9,
138,People in families,16.4,
139,Unrelated individuals 15 years and over,25.2,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
