,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"13,220",100.0
3,Occupied housing units,"10,245",77.5
4,Vacant housing units,"2,975",22.5
5,,,
6,Homeowner vacancy rate,4.2,
7,Rental vacancy rate,8.2,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"13,220",100.0
11,"1-unit, detached","9,049",68.4
12,"1-unit, attached",389,2.9
13,2 units,197,1.5
14,3 or 4 units,101,0.8
15,5 to 9 units,0,0.0
16,10 to 19 units,18,0.1
17,20 or more units,53,0.4
18,Mobile home,"3,402",25.7
19,"Boat, RV, van, etc.",11,0.1
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"13,220",100.0
23,Built 2005 or later,512,3.9
24,Built 2000 to 2004,"1,202",9.1
25,Built 1990 to 1999,"2,348",17.8
26,Built 1980 to 1989,"1,549",11.7
27,Built 1970 to 1979,"3,505",26.5
28,Built 1960 to 1969,"1,409",10.7
29,Built 1950 to 1959,977,7.4
30,Built 1940 to 1949,661,5.0
31,Built 1939 or earlier,"1,057",8.0
32,,,
33,ROOMS,,
34,Total housing units,"13,220",100.0
35,1 room,159,1.2
36,2 rooms,324,2.5
37,3 rooms,530,4.0
38,4 rooms,"2,280",17.2
39,5 rooms,"3,390",25.6
40,6 rooms,"2,857",21.6
41,7 rooms,"1,848",14.0
42,8 rooms,"1,136",8.6
43,9 rooms or more,696,5.3
44,Median rooms,5.5,
45,,,
46,BEDROOMS,,
47,Total housing units,"13,220",100.0
48,No bedroom,159,1.2
49,1 bedroom,870,6.6
50,2 bedrooms,"3,897",29.5
51,3 bedrooms,"6,376",48.2
52,4 bedrooms,"1,676",12.7
53,5 or more bedrooms,242,1.8
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"10,245",100.0
57,Owner-occupied,"8,548",83.4
58,Renter-occupied,"1,697",16.6
59,,,
60,Average household size of owner-occupied unit,2.38,
61,Average household size of renter-occupied unit,2.83,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"10,245",100.0
65,Moved in 2005 or later,"2,309",22.5
66,Moved in 2000 to 2004,"3,067",29.9
67,Moved in 1990 to 1999,"2,918",28.5
68,Moved in 1980 to 1989,"1,002",9.8
69,Moved in 1970 to 1979,669,6.5
70,Moved in 1969 or earlier,280,2.7
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"10,245",100.0
74,No vehicles available,126,1.2
75,1 vehicle available,"2,382",23.3
76,2 vehicles available,"4,386",42.8
77,3 or more vehicles available,"3,351",32.7
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"10,245",100.0
81,Utility gas,"2,458",24.0
82,"Bottled, tank, or LP gas",616,6.0
83,Electricity,"3,136",30.6
84,"Fuel oil, kerosene, etc.","1,619",15.8
85,Coal or coke,0,0.0
86,Wood,"2,250",22.0
87,Solar energy,0,0.0
88,Other fuel,155,1.5
89,No fuel used,11,0.1
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"10,245",100.0
93,Lacking complete plumbing facilities,98,1.0
94,Lacking complete kitchen facilities,186,1.8
95,No telephone service available,508,5.0
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"10,245",100.0
99,1.00 or less,"10,014",97.7
100,1.01 to 1.50,187,1.8
101,1.51 or more,44,0.4
102,,,
103,VALUE,,
104,Owner-occupied units,"8,548",100.0
105,"Less than $50,000",857,10.0
106,"$50,000 to $99,999","1,146",13.4
107,"$100,000 to $149,999","1,476",17.3
108,"$150,000 to $199,999","1,171",13.7
109,"$200,000 to $299,999","1,794",21.0
110,"$300,000 to $499,999","1,325",15.5
111,"$500,000 to $999,999",586,6.9
112,"$1,000,000 or more",193,2.3
113,Median (dollars),"176,600",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"8,548",100.0
117,Housing units with a mortgage,"5,202",60.9
118,Housing units without a mortgage,"3,346",39.1
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,"5,202",100.0
122,Less than $300,6,0.1
123,$300 to $499,319,6.1
124,$500 to $699,668,12.8
125,$700 to $999,"1,297",24.9
126,"$1,000 to $1,499","1,534",29.5
127,"$1,500 to $1,999",653,12.6
128,"$2,000 or more",725,13.9
129,Median (dollars),"1,101",
130,,,
131,Housing units without a mortgage,"3,346",100.0
132,Less than $100,68,2.0
133,$100 to $199,670,20.0
134,$200 to $299,"1,147",34.3
135,$300 to $399,659,19.7
136,$400 or more,802,24.0
137,Median (dollars),282,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),"5,146",100.0
141,Less than 20.0 percent,"1,951",37.9
142,20.0 to 24.9 percent,777,15.1
143,25.0 to 29.9 percent,574,11.2
144,30.0 to 34.9 percent,510,9.9
145,35.0 percent or more,"1,334",25.9
146,,,
147,Not computed,56,1.1
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),"3,273",100.0
150,Less than 10.0 percent,"1,424",43.5
151,10.0 to 14.9 percent,680,20.8
152,15.0 to 19.9 percent,373,11.4
