,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,628,100.0
3,Male,318,50.6
4,Female,310,49.4
5,,,
6,Under 5 years,32,5.1
7,5 to 9 years,27,4.3
8,10 to 14 years,38,6.1
9,15 to 19 years,49,7.8
10,20 to 24 years,26,4.1
11,25 to 34 years,59,9.4
12,35 to 44 years,69,11.0
13,45 to 54 years,66,10.5
14,55 to 59 years,60,9.6
15,60 to 64 years,16,2.5
16,65 to 74 years,96,15.3
17,75 to 84 years,65,10.4
18,85 years and over,25,4.0
19,,,
20,Median age (years),49.4,
21,,,
22,18 years and over,483,76.9
23,21 years and over,481,76.6
24,62 years and over,187,29.8
25,65 years and over,186,29.6
26,,,
27,18 years and over,483,76.9
28,Male,238,37.9
29,Female,245,39.0
30,,,
31,65 years and over,186,29.6
32,Male,102,16.2
33,Female,84,13.4
34,,,
35,RACE,,
36,Total population,628,100.0
37,One race,628,100.0
38,Two or more races,0,0.0
39,,,
40,One race,628,100.0
41,White,597,95.1
42,Black or African American,9,1.4
43,American Indian and Alaska Native,22,3.5
44,Cherokee tribal grouping,21,3.3
45,Chippewa tribal grouping,0,0.0
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,0,0.0
48,Asian,0,0.0
49,Asian Indian,0,0.0
50,Chinese,0,0.0
51,Filipino,0,0.0
52,Japanese,0,0.0
53,Korean,0,0.0
54,Vietnamese,0,0.0
55,Other Asian,0,0.0
56,Native Hawaiian and Other Pacific Islander,0,0.0
57,Native Hawaiian,0,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,0,0.0
62,Two or more races,0,0.0
63,White and Black or African American,0,0.0
64,White and American Indian and Alaska Native,0,0.0
65,White and Asian,0,0.0
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,628,100.0
70,White,597,95.1
71,Black or African American,9,1.4
72,American Indian and Alaska Native,22,3.5
73,Asian,0,0.0
74,Native Hawaiian and Other Pacific Islander,0,0.0
75,Some other race,0,0.0
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,628,100.0
79,Hispanic or Latino (of any race),15,2.4
80,Mexican,11,1.8
81,Puerto Rican,4,0.6
82,Cuban,0,0.0
83,Other Hispanic or Latino,0,0.0
84,Not Hispanic or Latino,613,97.6
85,White alone,582,92.7
86,Black or African American alone,9,1.4
87,American Indian and Alaska Native alone,22,3.5
88,Asian alone,0,0.0
89,Native Hawaiian and Other Pacific Islander alone,0,0.0
90,Some other race alone,0,0.0
91,Two or more races,0,0.0
92,Two races including Some other race,0,0.0
93,Two races excl Some other race & three or more races,0,0.0
94,,,
95,Total housing units,373,100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
