,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"26,973",100.0
3,Male,"13,359",49.5
4,Female,"13,614",50.5
5,,,
6,Under 5 years,"1,521",5.6
7,5 to 9 years,"1,554",5.8
8,10 to 14 years,"1,574",5.8
9,15 to 19 years,"1,558",5.8
10,20 to 24 years,"1,323",4.9
11,25 to 34 years,"3,441",12.8
12,35 to 44 years,"2,972",11.0
13,45 to 54 years,"3,970",14.7
14,55 to 59 years,"2,140",7.9
15,60 to 64 years,"1,679",6.2
16,65 to 74 years,"2,660",9.9
17,75 to 84 years,"1,957",7.3
18,85 years and over,624,2.3
19,,,
20,Median age (years),42.9,
21,,,
22,18 years and over,"21,437",79.5
23,21 years and over,"20,571",76.3
24,62 years and over,"6,246",23.2
25,65 years and over,"5,241",19.4
26,,,
27,18 years and over,"21,437",79.5
28,Male,"10,417",38.6
29,Female,"11,020",40.9
30,,,
31,65 years and over,"5,241",19.4
32,Male,"2,502",9.3
33,Female,"2,739",10.2
34,,,
35,RACE,,
36,Total population,"26,973",100.0
37,One race,"26,072",96.7
38,Two or more races,901,3.3
39,,,
40,One race,"26,072",96.7
41,White,"24,507",90.9
42,Black or African American,166,0.6
43,American Indian and Alaska Native,"1,046",3.9
44,Cherokee tribal grouping,222,0.8
45,Chippewa tribal grouping,69,0.3
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,47,0.2
48,Asian,242,0.9
49,Asian Indian,0,0.0
50,Chinese,11,0.0
51,Filipino,46,0.2
52,Japanese,113,0.4
53,Korean,19,0.1
54,Vietnamese,0,0.0
55,Other Asian,53,0.2
56,Native Hawaiian and Other Pacific Islander,0,0.0
57,Native Hawaiian,0,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,111,0.4
62,Two or more races,901,3.3
63,White and Black or African American,51,0.2
64,White and American Indian and Alaska Native,573,2.1
65,White and Asian,34,0.1
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"26,973",100.0
70,White,"25,365",94.0
71,Black or African American,260,1.0
72,American Indian and Alaska Native,"1,636",6.1
73,Asian,332,1.2
74,Native Hawaiian and Other Pacific Islander,114,0.4
75,Some other race,197,0.7
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"26,973",100.0
79,Hispanic or Latino (of any race),"1,703",6.3
80,Mexican,"1,397",5.2
81,Puerto Rican,202,0.7
82,Cuban,0,0.0
83,Other Hispanic or Latino,104,0.4
84,Not Hispanic or Latino,"25,270",93.7
85,White alone,"23,238",86.2
86,Black or African American alone,73,0.3
87,American Indian and Alaska Native alone,967,3.6
88,Asian alone,242,0.9
89,Native Hawaiian and Other Pacific Islander alone,0,0.0
90,Some other race alone,0,0.0
91,Two or more races,750,2.8
92,Two races including Some other race,3,0.0
93,Two races excl Some other race & three or more races,747,2.8
94,,,
95,Total housing units,"12,497",100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
