,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"1,917",100.0
3,In labor force,"1,015",52.9
4,Civilian labor force,"1,015",52.9
5,Employed,970,50.6
6,Unemployed,45,2.3
7,Armed Forces,0,0.0
8,Not in labor force,902,47.1
9,,,
10,Civilian labor force,"1,015",52.9
11,Percent Unemployed,4.4,
12,,,
13,Females 16 years and over,"1,021",53.3
14,In labor force,531,27.7
15,Civilian labor force,531,27.7
16,Employed,500,26.1
17,,,
18,Own children under 6 years,103,5.4
19,All parents in family in labor force,46,2.4
20,,,
21,Own children 6 to 17 years,183,9.5
22,All parents in family in labor force,130,6.8
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,896,100.0
26,"Car, truck, or van -- drove alone",548,61.2
27,"Car, truck, or van -- carpooled",81,9.0
28,Public transportation (excluding taxicab),19,2.1
29,Walked,58,6.5
30,Other means,8,0.9
31,Worked at home,182,20.3
32,,,
33,Mean travel time to work (minutes),26.6,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,970,100.0
37,"Management, professional, and related occupations",377,38.9
38,Service occupations,236,24.3
39,Sales and office occupations,135,13.9
40,"Farming, fishing, and forestry occupations",16,1.6
41,"Construction, extraction, maintenance, and repair occupations",97,10.0
42,"Production, transportation, and material moving occupations",109,11.2
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,970,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",47,4.8
47,Construction,73,7.5
48,Manufacturing,64,6.6
49,Wholesale trade,17,1.8
50,Retail trade,82,8.5
51,"Transportation and warehousing, and utilities",34,3.5
52,Information,7,0.7
53,"Finance and insurance, & real estate & rental & leasing",36,3.7
54,"Professional, scientific & mgmt, & admin & waste mgmt services",60,6.2
55,Educational services & health care & social assistance,256,26.4
56,"Arts, entertainment & recreation & accommodation & food services",172,17.7
57,"Other services, except public administration",44,4.5
58,Public administration,78,8.0
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,970,100.0
62,Private wage and salary workers,601,62.0
63,Government workers,200,20.6
64,Self-employed in own not incorporated business workers,169,17.4
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"1,010",100.0
69,"Less than $10,000",57,5.6
70,"$10,000 to $14,999",70,6.9
71,"$15,000 to $24,999",134,13.3
72,"$25,000 to $34,999",124,12.3
73,"$35,000 to $49,999",220,21.8
74,"$50,000 to $74,999",209,20.7
75,"$75,000 to $99,999",81,8.0
76,"$100,000 to $149,999",104,10.3
77,"$150,000 to $199,999",11,1.1
78,"$200,000 or more",0,0.0
79,Median household income (dollars),"43,615",
80,Mean household income (dollars),"50,222",
81,,,
82,With earnings,682,67.5
83,Mean earnings (dollars),"45,380",
84,With Social Security,468,46.3
85,Mean Social Security income (dollars),"14,588",
86,With retirement income,288,28.5
87,Mean retirement income (dollars),"22,901",
88,,,
89,With Supplemental Security Income,37,3.7
90,Mean Supplemental Security Income (dollars),"4,241",
91,With cash public assistance income,7,0.7
92,Mean cash public assistance income (dollars),"1,986",
93,With Food Stamp/SNAP benefits in the past 12 months,135,13.4
94,,,
95,Families,575,100.0
96,"Less than $10,000",0,0.0
97,"$10,000 to $14,999",24,4.2
98,"$15,000 to $24,999",49,8.5
99,"$25,000 to $34,999",66,11.5
100,"$35,000 to $49,999",97,16.9
101,"$50,000 to $74,999",163,28.3
102,"$75,000 to $99,999",67,11.7
103,"$100,000 to $149,999",98,17.0
104,"$150,000 to $199,999",11,1.9
105,"$200,000 or more",0,0.0
106,Median family income (dollars),"58,009",
107,Mean family income (dollars),"62,848",
108,,,
109,Per capita income (dollars),"24,140",
110,,,
111,Nonfamily households,435,75.7
112,Median nonfamily income (dollars),"26,369",
113,Mean nonfamily income (dollars),"32,018",
114,,,
115,Median earnings for workers (dollars),"24,387",
116,"Median earnings for male full-time, year-round workers (dollars)","49,545",
117,"Median earnings for female full-time, year-round workers (dollars)","25,962",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,4.2,
121,With related children under 18 years,10.1,
122,With related children under 5 years only,0.0,
123,Married couple families,1.2,
124,With related children under 18 years,0.0,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",19.6,
127,With related children under 18 years,42.3,
128,With related children under 5 years only,0.0,
129,,,
130,All people,10.8,
131,Under 18 years,10.4,
132,Related children under 18 years,6.9,
133,Related children under 5 years,0.0,
134,Related children 5 to 17 years,8.4,
135,18 years and over,10.9,
136,18 to 64 years,13.4,
137,65 years and over,4.9,
138,People in families,3.3,
139,Unrelated individuals 15 years and over,29.6,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
