,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,540,100.0
3,Occupied housing units,493,91.3
4,Vacant housing units,47,8.7
5,,,
6,Homeowner vacancy rate,0.0,
7,Rental vacancy rate,0.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,540,100.0
11,"1-unit, detached",421,78.0
12,"1-unit, attached",10,1.9
13,2 units,0,0.0
14,3 or 4 units,2,0.4
15,5 to 9 units,0,0.0
16,10 to 19 units,0,0.0
17,20 or more units,0,0.0
18,Mobile home,107,19.8
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,540,100.0
23,Built 2005 or later,9,1.7
24,Built 2000 to 2004,34,6.3
25,Built 1990 to 1999,62,11.5
26,Built 1980 to 1989,73,13.5
27,Built 1970 to 1979,136,25.2
28,Built 1960 to 1969,53,9.8
29,Built 1950 to 1959,30,5.6
30,Built 1940 to 1949,22,4.1
31,Built 1939 or earlier,121,22.4
32,,,
33,ROOMS,,
34,Total housing units,540,100.0
35,1 room,0,0.0
36,2 rooms,2,0.4
37,3 rooms,29,5.4
38,4 rooms,45,8.3
39,5 rooms,122,22.6
40,6 rooms,133,24.6
41,7 rooms,82,15.2
42,8 rooms,34,6.3
43,9 rooms or more,93,17.2
44,Median rooms,6.0,
45,,,
46,BEDROOMS,,
47,Total housing units,540,100.0
48,No bedroom,0,0.0
49,1 bedroom,2,0.4
50,2 bedrooms,158,29.3
51,3 bedrooms,240,44.4
52,4 bedrooms,111,20.6
53,5 or more bedrooms,29,5.4
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,493,100.0
57,Owner-occupied,445,90.3
58,Renter-occupied,48,9.7
59,,,
60,Average household size of owner-occupied unit,2.75,
61,Average household size of renter-occupied unit,4.08,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,493,100.0
65,Moved in 2005 or later,84,17.0
66,Moved in 2000 to 2004,86,17.4
67,Moved in 1990 to 1999,141,28.6
68,Moved in 1980 to 1989,104,21.1
69,Moved in 1970 to 1979,61,12.4
70,Moved in 1969 or earlier,17,3.4
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,493,100.0
74,No vehicles available,3,0.6
75,1 vehicle available,57,11.6
76,2 vehicles available,164,33.3
77,3 or more vehicles available,269,54.6
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,493,100.0
81,Utility gas,97,19.7
82,"Bottled, tank, or LP gas",52,10.5
83,Electricity,87,17.6
84,"Fuel oil, kerosene, etc.",38,7.7
85,Coal or coke,0,0.0
86,Wood,219,44.4
87,Solar energy,0,0.0
88,Other fuel,0,0.0
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,493,100.0
93,Lacking complete plumbing facilities,0,0.0
94,Lacking complete kitchen facilities,0,0.0
95,No telephone service available,6,1.2
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,493,100.0
99,1.00 or less,492,99.8
100,1.01 to 1.50,1,0.2
101,1.51 or more,0,0.0
102,,,
103,VALUE,,
104,Owner-occupied units,445,100.0
105,"Less than $50,000",18,4.0
106,"$50,000 to $99,999",50,11.2
107,"$100,000 to $149,999",33,7.4
108,"$150,000 to $199,999",92,20.7
109,"$200,000 to $299,999",101,22.7
110,"$300,000 to $499,999",107,24.0
111,"$500,000 to $999,999",34,7.6
112,"$1,000,000 or more",10,2.2
113,Median (dollars),"232,100",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,445,100.0
117,Housing units with a mortgage,250,56.2
118,Housing units without a mortgage,195,43.8
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,250,100.0
122,Less than $300,0,0.0
123,$300 to $499,3,1.2
124,$500 to $699,36,14.4
125,$700 to $999,60,24.0
126,"$1,000 to $1,499",59,23.6
127,"$1,500 to $1,999",57,22.8
128,"$2,000 or more",35,14.0
129,Median (dollars),"1,288",
130,,,
131,Housing units without a mortgage,195,100.0
132,Less than $100,0,0.0
133,$100 to $199,8,4.1
134,$200 to $299,60,30.8
135,$300 to $399,64,32.8
136,$400 or more,63,32.3
137,Median (dollars),356,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),250,100.0
141,Less than 20.0 percent,96,38.4
142,20.0 to 24.9 percent,24,9.6
143,25.0 to 29.9 percent,40,16.0
144,30.0 to 34.9 percent,9,3.6
145,35.0 percent or more,81,32.4
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),195,100.0
150,Less than 10.0 percent,133,68.2
151,10.0 to 14.9 percent,30,15.4
152,15.0 to 19.9 percent,9,4.6
153,20.0 to 24.9 percent,3,1.5
154,25.0 to 29.9 percent,10,5.1
155,30.0 to 34.9 percent,0,0.0
156,35.0 percent or more,10,5.1
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,27,100.0
162,Less than $200,0,0.0
163,$200 to $299,0,0.0
164,$300 to $499,3,11.1
