,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"87,922",100.0
2,Family households (families),"58,449",66.5
3,With own children under 18 years,"28,324",32.2
4,Married-couple family,"43,158",49.1
5,With own children under 18 years,"18,261",20.8
6,"Male householder, no wife present, family","4,207",4.8
7,With own children under 18 years,"2,491",2.8
8,"Female householder, no husband present, family","11,084",12.6
9,With own children under 18 years,"7,572",8.6
10,Nonfamily households,"29,473",33.5
11,Householder living alone,"23,312",26.5
12,65 years and over,"7,989",9.1
13,,,
14,Households with one or more people under 18 years,"31,061",35.3
15,Households with one or more people 65 years and over,"19,298",21.9
16,,,
17,Average household size,2.60,
18,Average family size,3.16,
19,,,
20,RELATIONSHIP,,
21,Population in households,"228,718",100.0
22,Householder,"87,922",38.4
23,Spouse,"43,264",18.9
24,Child,"70,286",30.7
25,Other relatives,"12,448",5.4
26,Nonrelatives,"14,798",6.5
27,Unmarried partner,"5,720",2.5
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,"93,702",100.0
31,Never married,"30,752",32.8
32,"Now married, except separated","47,356",50.5
33,Separated,"2,047",2.2
34,Widowed,"2,864",3.1
35,Divorced,"10,683",11.4
36,,,
37,Females 15 years and over,"93,538",100.0
38,Never married,"22,636",24.2
39,"Now married, except separated","45,216",48.3
40,Separated,"3,116",3.3
41,Widowed,"8,726",9.3
42,Divorced,"13,844",14.8
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,"3,728",100.0
46,"Unmarried women (widowed, divorced, and never married)","1,182",31.7
47,"Per 1,000 unmarried women",42,
48,"Per 1,000 women 15 to 50 years old",66,
49,"Per 1,000 women 15 to 19 years old",22,
50,"Per 1,000 women 20 to 34 years old",126,
51,"Per 1,000 women 35 to 50 years old",21,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,"4,292",100.0
55,Responsible for grandchildren,"2,036",47.4
56,Years responsible for grandchildren,,
57,Less than 1 year,483,11.3
58,1 or 2 years,497,11.6
59,3 or 4 years,291,6.8
60,5 or more years,765,17.8
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,"2,036",47.4
63,Who are female,"1,090",25.4
64,Who are married,"1,646",38.4
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,"60,989",100.0
68,"Nursery school, preschool","2,950",4.8
69,Kindergarten,"2,804",4.6
70,Elementary school (grades 1-8),"27,048",44.3
71,High school (grades 9-12),"14,006",23.0
72,College or graduate school,"14,181",23.3
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,"153,787",100.0
76,Less than 9th grade,"11,171",7.3
77,"9th to 12th grade, no diploma","13,597",8.8
78,High school graduate (includes equivalency),"40,180",26.1
79,"Some college, no degree","38,998",25.4
80,Associate's degree,"13,832",9.0
81,Bachelor's degree,"23,177",15.1
