,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"15,185",100.0
3,Male,"7,243",47.7
4,Female,"7,942",52.3
5,,,
6,Under 5 years,985,6.5
7,5 to 9 years,900,5.9
8,10 to 14 years,"1,214",8.0
9,15 to 19 years,"1,024",6.7
10,20 to 24 years,822,5.4
11,25 to 34 years,"1,579",10.4
12,35 to 44 years,"1,795",11.8
13,45 to 54 years,"2,339",15.4
14,55 to 59 years,"1,113",7.3
15,60 to 64 years,823,5.4
16,65 to 74 years,964,6.3
17,75 to 84 years,798,5.3
18,85 years and over,829,5.5
19,,,
20,Median age (years),41.2,
21,,,
22,18 years and over,"11,460",75.5
23,21 years and over,"10,809",71.2
24,62 years and over,"2,989",19.7
25,65 years and over,"2,591",17.1
26,,,
27,18 years and over,"11,460",75.5
28,Male,"5,364",35.3
29,Female,"6,096",40.1
30,,,
31,65 years and over,"2,591",17.1
32,Male,963,6.3
33,Female,"1,628",10.7
34,,,
35,RACE,,
36,Total population,"15,185",100.0
37,One race,"14,676",96.6
38,Two or more races,509,3.4
39,,,
40,One race,"14,676",96.6
41,White,"14,024",92.4
42,Black or African American,19,0.1
43,American Indian and Alaska Native,218,1.4
44,Cherokee tribal grouping,6,0.0
45,Chippewa tribal grouping,2,0.0
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,52,0.3
48,Asian,102,0.7
49,Asian Indian,0,0.0
50,Chinese,0,0.0
51,Filipino,21,0.1
52,Japanese,11,0.1
53,Korean,12,0.1
54,Vietnamese,58,0.4
55,Other Asian,0,0.0
56,Native Hawaiian and Other Pacific Islander,0,0.0
57,Native Hawaiian,0,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,313,2.1
62,Two or more races,509,3.4
63,White and Black or African American,47,0.3
64,White and American Indian and Alaska Native,202,1.3
65,White and Asian,96,0.6
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"15,185",100.0
70,White,"14,533",95.7
71,Black or African American,66,0.4
72,American Indian and Alaska Native,420,2.8
73,Asian,216,1.4
74,Native Hawaiian and Other Pacific Islander,100,0.7
75,Some other race,377,2.5
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"15,185",100.0
79,Hispanic or Latino (of any race),"1,258",8.3
80,Mexican,"1,186",7.8
81,Puerto Rican,26,0.2
82,Cuban,0,0.0
83,Other Hispanic or Latino,46,0.3
84,Not Hispanic or Latino,"13,927",91.7
85,White alone,"13,170",86.7
86,Black or African American alone,19,0.1
87,American Indian and Alaska Native alone,145,1.0
88,Asian alone,102,0.7
89,Native Hawaiian and Other Pacific Islander alone,0,0.0
90,Some other race alone,0,0.0
91,Two or more races,491,3.2
92,Two races including Some other race,41,0.3
93,Two races excl Some other race & three or more races,450,3.0
94,,,
95,Total housing units,"5,699",100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
