,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"4,746",100.0
3,Occupied housing units,"4,551",95.9
4,Vacant housing units,195,4.1
5,,,
6,Homeowner vacancy rate,0.0,
7,Rental vacancy rate,5.9,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"4,746",100.0
11,"1-unit, detached","3,578",75.4
12,"1-unit, attached",75,1.6
13,2 units,113,2.4
14,3 or 4 units,66,1.4
15,5 to 9 units,90,1.9
16,10 to 19 units,22,0.5
17,20 or more units,11,0.2
18,Mobile home,791,16.7
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"4,746",100.0
23,Built 2005 or later,184,3.9
24,Built 2000 to 2004,445,9.4
25,Built 1990 to 1999,"1,123",23.7
26,Built 1980 to 1989,490,10.3
27,Built 1970 to 1979,"1,197",25.2
28,Built 1960 to 1969,488,10.3
29,Built 1950 to 1959,233,4.9
30,Built 1940 to 1949,207,4.4
31,Built 1939 or earlier,379,8.0
32,,,
33,ROOMS,,
34,Total housing units,"4,746",100.0
35,1 room,84,1.8
36,2 rooms,42,0.9
37,3 rooms,77,1.6
38,4 rooms,458,9.7
39,5 rooms,"1,277",26.9
40,6 rooms,"1,078",22.7
41,7 rooms,817,17.2
42,8 rooms,304,6.4
43,9 rooms or more,609,12.8
44,Median rooms,5.9,
45,,,
46,BEDROOMS,,
47,Total housing units,"4,746",100.0
48,No bedroom,94,2.0
49,1 bedroom,126,2.7
50,2 bedrooms,736,15.5
51,3 bedrooms,"2,754",58.0
52,4 bedrooms,732,15.4
53,5 or more bedrooms,304,6.4
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"4,551",100.0
57,Owner-occupied,"3,851",84.6
58,Renter-occupied,700,15.4
59,,,
60,Average household size of owner-occupied unit,2.82,
61,Average household size of renter-occupied unit,2.94,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"4,551",100.0
65,Moved in 2005 or later,"1,061",23.3
66,Moved in 2000 to 2004,"1,284",28.2
67,Moved in 1990 to 1999,"1,148",25.2
68,Moved in 1980 to 1989,451,9.9
69,Moved in 1970 to 1979,374,8.2
70,Moved in 1969 or earlier,233,5.1
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"4,551",100.0
74,No vehicles available,151,3.3
75,1 vehicle available,704,15.5
76,2 vehicles available,"1,865",41.0
77,3 or more vehicles available,"1,831",40.2
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"4,551",100.0
81,Utility gas,"1,158",25.4
82,"Bottled, tank, or LP gas",71,1.6
83,Electricity,"2,363",51.9
84,"Fuel oil, kerosene, etc.",280,6.2
85,Coal or coke,0,0.0
86,Wood,630,13.8
87,Solar energy,0,0.0
88,Other fuel,39,0.9
89,No fuel used,10,0.2
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"4,551",100.0
93,Lacking complete plumbing facilities,21,0.5
94,Lacking complete kitchen facilities,93,2.0
95,No telephone service available,52,1.1
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"4,551",100.0
99,1.00 or less,"4,471",98.2
100,1.01 to 1.50,75,1.6
101,1.51 or more,5,0.1
102,,,
103,VALUE,,
104,Owner-occupied units,"3,851",100.0
105,"Less than $50,000",305,7.9
106,"$50,000 to $99,999",176,4.6
107,"$100,000 to $149,999",411,10.7
108,"$150,000 to $199,999",678,17.6
109,"$200,000 to $299,999",766,19.9
110,"$300,000 to $499,999",996,25.9
111,"$500,000 to $999,999",436,11.3
112,"$1,000,000 or more",83,2.2
113,Median (dollars),"234,700",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"3,851",100.0
117,Housing units with a mortgage,"2,674",69.4
118,Housing units without a mortgage,"1,177",30.6
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,"2,674",100.0
122,Less than $300,0,0.0
123,$300 to $499,83,3.1
124,$500 to $699,124,4.6
125,$700 to $999,412,15.4
126,"$1,000 to $1,499",879,32.9
127,"$1,500 to $1,999",527,19.7
128,"$2,000 or more",649,24.3
129,Median (dollars),"1,404",
130,,,
131,Housing units without a mortgage,"1,177",100.0
132,Less than $100,16,1.4
133,$100 to $199,76,6.5
134,$200 to $299,354,30.1
135,$300 to $399,306,26.0
136,$400 or more,425,36.1
137,Median (dollars),343,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),"2,674",100.0
141,Less than 20.0 percent,807,30.2
142,20.0 to 24.9 percent,380,14.2
143,25.0 to 29.9 percent,426,15.9
144,30.0 to 34.9 percent,290,10.8
145,35.0 percent or more,771,28.8
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),"1,177",100.0
150,Less than 10.0 percent,626,53.2
151,10.0 to 14.9 percent,188,16.0
152,15.0 to 19.9 percent,125,10.6
153,20.0 to 24.9 percent,66,5.6
154,25.0 to 29.9 percent,21,1.8
155,30.0 to 34.9 percent,46,3.9
