,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"1,082",100.0
3,In labor force,741,68.5
4,Civilian labor force,733,67.7
5,Employed,700,64.7
6,Unemployed,33,3.0
7,Armed Forces,8,0.7
8,Not in labor force,341,31.5
9,,,
10,Civilian labor force,733,67.7
11,Percent Unemployed,4.5,
12,,,
13,Females 16 years and over,537,49.6
14,In labor force,342,31.6
15,Civilian labor force,342,31.6
16,Employed,324,29.9
17,,,
18,Own children under 6 years,120,11.1
19,All parents in family in labor force,79,7.3
20,,,
21,Own children 6 to 17 years,271,25.0
22,All parents in family in labor force,229,21.2
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,703,100.0
26,"Car, truck, or van -- drove alone",497,70.7
27,"Car, truck, or van -- carpooled",67,9.5
28,Public transportation (excluding taxicab),7,1.0
29,Walked,30,4.3
30,Other means,0,0.0
31,Worked at home,102,14.5
32,,,
33,Mean travel time to work (minutes),23.4,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,700,100.0
37,"Management, professional, and related occupations",318,45.4
38,Service occupations,66,9.4
39,Sales and office occupations,121,17.3
40,"Farming, fishing, and forestry occupations",74,10.6
41,"Construction, extraction, maintenance, and repair occupations",60,8.6
42,"Production, transportation, and material moving occupations",61,8.7
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,700,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",198,28.3
47,Construction,58,8.3
48,Manufacturing,86,12.3
49,Wholesale trade,23,3.3
50,Retail trade,67,9.6
51,"Transportation and warehousing, and utilities",22,3.1
52,Information,0,0.0
53,"Finance and insurance, & real estate & rental & leasing",28,4.0
54,"Professional, scientific & mgmt, & admin & waste mgmt services",42,6.0
55,Educational services & health care & social assistance,129,18.4
56,"Arts, entertainment & recreation & accommodation & food services",12,1.7
57,"Other services, except public administration",23,3.3
58,Public administration,12,1.7
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,700,100.0
62,Private wage and salary workers,567,81.0
63,Government workers,42,6.0
64,Self-employed in own not incorporated business workers,91,13.0
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,462,100.0
69,"Less than $10,000",14,3.0
70,"$10,000 to $14,999",14,3.0
71,"$15,000 to $24,999",21,4.5
72,"$25,000 to $34,999",20,4.3
73,"$35,000 to $49,999",105,22.7
74,"$50,000 to $74,999",72,15.6
75,"$75,000 to $99,999",87,18.8
76,"$100,000 to $149,999",66,14.3
77,"$150,000 to $199,999",37,8.0
78,"$200,000 or more",26,5.6
79,Median household income (dollars),"67,031",
80,Mean household income (dollars),"97,937",
81,,,
82,With earnings,367,79.4
83,Mean earnings (dollars),"89,309",
84,With Social Security,140,30.3
85,Mean Social Security income (dollars),"16,050",
86,With retirement income,87,18.8
87,Mean retirement income (dollars),"23,890",
88,,,
89,With Supplemental Security Income,0,0.0
90,Mean Supplemental Security Income (dollars),0,
91,With cash public assistance income,2,0.4
92,Mean cash public assistance income (dollars),700,
93,With Food Stamp/SNAP benefits in the past 12 months,7,1.5
94,,,
95,Families,373,100.0
96,"Less than $10,000",11,2.9
97,"$10,000 to $14,999",8,2.1
98,"$15,000 to $24,999",9,2.4
99,"$25,000 to $34,999",16,4.3
100,"$35,000 to $49,999",72,19.3
101,"$50,000 to $74,999",52,13.9
102,"$75,000 to $99,999",79,21.2
103,"$100,000 to $149,999",63,16.9
104,"$150,000 to $199,999",37,9.9
105,"$200,000 or more",26,7.0
106,Median family income (dollars),"81,250",
107,Mean family income (dollars),"110,316",
108,,,
109,Per capita income (dollars),"34,081",
110,,,
111,Nonfamily households,89,23.9
112,Median nonfamily income (dollars),"41,250",
113,Mean nonfamily income (dollars),"46,055",
114,,,
115,Median earnings for workers (dollars),"31,000",
116,"Median earnings for male full-time, year-round workers (dollars)","55,750",
117,"Median earnings for female full-time, year-round workers (dollars)","32,159",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,5.6,
121,With related children under 18 years,2.9,
122,With related children under 5 years only,23.1,
123,Married couple families,5.8,
124,With related children under 18 years,3.2,
125,With related children under 5 years only,23.1,
126,"Families with female householder, no husband present",7.4,
127,With related children under 18 years,0.0,
128,With related children under 5 years only,0.0,
129,,,
130,All people,5.5,
131,Under 18 years,3.2,
132,Related children under 18 years,1.8,
133,Related children under 5 years,4.7,
134,Related children 5 to 17 years,1.0,
135,18 years and over,6.5,
136,18 to 64 years,5.5,
137,65 years and over,10.7,
138,People in families,4.1,
139,Unrelated individuals 15 years and over,16.9,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
