,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"56,892",100.0
3,In labor force,"38,528",67.7
4,Civilian labor force,"38,477",67.6
5,Employed,"35,794",62.9
6,Unemployed,"2,683",4.7
7,Armed Forces,51,0.1
8,Not in labor force,"18,364",32.3
9,,,
10,Civilian labor force,"38,477",67.6
11,Percent Unemployed,7.0,
12,,,
13,Females 16 years and over,"28,638",50.3
14,In labor force,"17,547",30.8
15,Civilian labor force,"17,547",30.8
16,Employed,"16,444",28.9
17,,,
18,Own children under 6 years,"5,590",9.8
19,All parents in family in labor force,"3,720",6.5
20,,,
21,Own children 6 to 17 years,"12,333",21.7
22,All parents in family in labor force,"8,981",15.8
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"34,804",100.0
26,"Car, truck, or van -- drove alone","25,791",74.1
27,"Car, truck, or van -- carpooled","4,340",12.5
28,Public transportation (excluding taxicab),"1,616",4.6
29,Walked,"1,068",3.1
30,Other means,442,1.3
31,Worked at home,"1,547",4.4
32,,,
33,Mean travel time to work (minutes),26.0,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"35,794",100.0
37,"Management, professional, and related occupations","10,316",28.8
38,Service occupations,"5,887",16.4
39,Sales and office occupations,"10,527",29.4
40,"Farming, fishing, and forestry occupations",861,2.4
41,"Construction, extraction, maintenance, and repair occupations","3,809",10.6
42,"Production, transportation, and material moving occupations","4,394",12.3
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"35,794",100.0
46,"Agriculture, forestry, fishing and hunting, and mining","1,246",3.5
47,Construction,"2,741",7.7
48,Manufacturing,"3,141",8.8
49,Wholesale trade,"1,668",4.7
50,Retail trade,"4,562",12.7
51,"Transportation and warehousing, and utilities","2,480",6.9
52,Information,674,1.9
53,"Finance and insurance, & real estate & rental & leasing","3,167",8.8
54,"Professional, scientific & mgmt, & admin & waste mgmt services","3,340",9.3
55,Educational services & health care & social assistance,"6,308",17.6
56,"Arts, entertainment & recreation & accommodation & food services","2,967",8.3
57,"Other services, except public administration","2,264",6.3
58,Public administration,"1,236",3.5
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"35,794",100.0
62,Private wage and salary workers,"29,029",81.1
63,Government workers,"4,195",11.7
64,Self-employed in own not incorporated business workers,"2,479",6.9
65,Unpaid family workers,91,0.3
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"26,991",100.0
69,"Less than $10,000","1,352",5.0
70,"$10,000 to $14,999","1,062",3.9
71,"$15,000 to $24,999","2,957",11.0
72,"$25,000 to $34,999","2,486",9.2
73,"$35,000 to $49,999","4,495",16.7
74,"$50,000 to $74,999","6,039",22.4
75,"$75,000 to $99,999","3,622",13.4
76,"$100,000 to $149,999","3,452",12.8
77,"$150,000 to $199,999",831,3.1
78,"$200,000 or more",695,2.6
79,Median household income (dollars),"53,072",
80,Mean household income (dollars),"68,915",
81,,,
82,With earnings,"22,261",82.5
83,Mean earnings (dollars),"67,935",
84,With Social Security,"6,548",24.3
85,Mean Social Security income (dollars),"16,124",
86,With retirement income,"4,614",17.1
87,Mean retirement income (dollars),"24,047",
88,,,
89,With Supplemental Security Income,669,2.5
90,Mean Supplemental Security Income (dollars),"7,826",
91,With cash public assistance income,914,3.4
92,Mean cash public assistance income (dollars),"3,608",
93,With Food Stamp/SNAP benefits in the past 12 months,"2,592",9.6
94,,,
95,Families,"18,858",100.0
96,"Less than $10,000",622,3.3
97,"$10,000 to $14,999",422,2.2
98,"$15,000 to $24,999","1,569",8.3
99,"$25,000 to $34,999","1,319",7.0
100,"$35,000 to $49,999","3,028",16.1
101,"$50,000 to $74,999","4,515",23.9
102,"$75,000 to $99,999","3,038",16.1
103,"$100,000 to $149,999","3,022",16.0
104,"$150,000 to $199,999",650,3.4
105,"$200,000 or more",673,3.6
106,Median family income (dollars),"64,665",
107,Mean family income (dollars),"79,388",
108,,,
109,Per capita income (dollars),"26,048",
110,,,
111,Nonfamily households,"8,133",43.1
112,Median nonfamily income (dollars),"34,435",
113,Mean nonfamily income (dollars),"41,018",
114,,,
115,Median earnings for workers (dollars),"29,294",
116,"Median earnings for male full-time, year-round workers (dollars)","44,980",
117,"Median earnings for female full-time, year-round workers (dollars)","35,791",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,7.7,
121,With related children under 18 years,12.9,
122,With related children under 5 years only,13.2,
123,Married couple families,2.7,
124,With related children under 18 years,4.2,
125,With related children under 5 years only,6.8,
126,"Families with female householder, no husband present",27.2,
127,With related children under 18 years,35.0,
128,With related children under 5 years only,37.3,
129,,,
130,All people,10.8,
131,Under 18 years,15.5,
132,Related children under 18 years,15.1,
133,Related children under 5 years,13.8,
134,Related children 5 to 17 years,15.6,
135,18 years and over,9.2,
136,18 to 64 years,9.3,
137,65 years and over,8.1,
138,People in families,8.7,
139,Unrelated individuals 15 years and over,20.7,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
