,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,252,100.0
2,Family households (families),190,75.4
3,With own children under 18 years,83,32.9
4,Married-couple family,167,66.3
5,With own children under 18 years,64,25.4
6,"Male householder, no wife present, family",15,6.0
7,With own children under 18 years,15,6.0
8,"Female householder, no husband present, family",8,3.2
9,With own children under 18 years,4,1.6
10,Nonfamily households,62,24.6
11,Householder living alone,52,20.6
12,65 years and over,13,5.2
13,,,
14,Households with one or more people under 18 years,89,35.3
15,Households with one or more people 65 years and over,57,22.6
16,,,
17,Average household size,2.60,
18,Average family size,3.03,
19,,,
20,RELATIONSHIP,,
21,Population in households,654,100.0
22,Householder,252,38.5
23,Spouse,166,25.4
24,Child,190,29.1
25,Other relatives,30,4.6
26,Nonrelatives,16,2.4
27,Unmarried partner,9,1.4
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,277,100.0
31,Never married,56,20.2
32,"Now married, except separated",174,62.8
33,Separated,4,1.4
34,Widowed,2,0.7
35,Divorced,41,14.8
36,,,
37,Females 15 years and over,238,100.0
38,Never married,24,10.1
39,"Now married, except separated",159,66.8
40,Separated,3,1.3
41,Widowed,26,10.9
42,Divorced,26,10.9
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,5,100.0
46,"Unmarried women (widowed, divorced, and never married)",0,0.0
47,"Per 1,000 unmarried women",0,
48,"Per 1,000 women 15 to 50 years old",40,
49,"Per 1,000 women 15 to 19 years old",0,
50,"Per 1,000 women 20 to 34 years old",80,
51,"Per 1,000 women 35 to 50 years old",39,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,11,100.0
55,Responsible for grandchildren,8,72.7
56,Years responsible for grandchildren,,
57,Less than 1 year,0,0.0
58,1 or 2 years,0,0.0
59,3 or 4 years,8,72.7
60,5 or more years,0,0.0
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,8,72.7
63,Who are female,4,36.4
64,Who are married,8,72.7
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,193,100.0
68,"Nursery school, preschool",8,4.1
69,Kindergarten,5,2.6
70,Elementary school (grades 1-8),94,48.7
71,High school (grades 9-12),66,34.2
72,College or graduate school,20,10.4
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,444,100.0
76,Less than 9th grade,20,4.5
77,"9th to 12th grade, no diploma",26,5.9
78,High school graduate (includes equivalency),136,30.6
79,"Some college, no degree",117,26.4
80,Associate's degree,48,10.8
81,Bachelor's degree,88,19.8
82,Graduate or professional degree,9,2.0
83,,,
84,Percent high school graduate or higher,89.6,
85,Percent bachelor's degree or higher,21.8,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,459,100.0
89,Civilian veterans,67,14.6
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,649,100.0
93,Same house,558,86.0
94,Different house in the U.S.,90,13.9
95,Same county,39,6.0
96,Different county,51,7.9
97,Same state,33,5.1
98,Different state,18,2.8
99,Abroad,1,0.2
100,,,
101,PLACE OF BIRTH,,
102,Total population,654,100.0
103,Native,636,97.2
104,Born in United States,627,95.9
105,State of residence,345,52.8
106,Different state,282,43.1
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",9,1.4
108,Foreign born,18,2.8
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,18,100.0
112,Naturalized U.S. citizen,0,0.0
113,Not a U.S. citizen,18,100.0
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,27,100.0
117,,,
118,Native,9,33.3
119,Entered 2000 or later,0,0.0
120,Entered before 2000,9,33.3
121,,,
122,Foreign born,18,66.7
123,Entered 2000 or later,1,3.7
124,Entered before 2000,17,63.0
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea",18,100.0
128,Europe,0,0.0
129,Asia,1,5.6
130,Africa,0,0.0
131,Oceania,0,0.0
132,Latin America,13,72.2
133,Northern America,4,22.2
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,620,100.0
137,English only,580,93.5
138,Language other than English,40,6.5
139,"Speak English less than ""very well""",14,2.3
140,Spanish,30,4.8
141,"Speak English less than ""very well""",13,2.1
142,Other Indo-European languages,4,0.6
143,"Speak English less than ""very well""",0,0.0
144,Asian and Pacific Islander languages,3,0.5
145,"Speak English less than ""very well""",1,0.2
146,Other languages,3,0.5
147,"Speak English less than ""very well""",0,0.0
148,,,
149,ANCESTRY,,
150,Total population,654,100.0
151,American,40,6.1
152,Arab,0,0.0
153,Czech,0,0.0
154,Danish,2,0.3
155,Dutch,27,4.1
156,English,82,12.5
157,French (except Basque),12,1.8
158,French Canadian,12,1.8
159,German,153,23.4
160,Greek,0,0.0
161,Hungarian,0,0.0
162,Irish,142,21.7
163,Italian,0,0.0
164,Lithuanian,0,0.0
165,Norwegian,19,2.9
166,Polish,0,0.0
167,Portuguese,24,3.7
168,Russian,2,0.3
169,Scotch-Irish,23,3.5
170,Scottish,11,1.7
171,Slovak,0,0.0
172,Subsaharan African,0,0.0
173,Swedish,25,3.8
174,Swiss,0,0.0
175,Ukrainian,0,0.0
176,Welsh,10,1.5
177,West Indian (excluding Hispanic origin groups),0,0.0
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
