,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"28,732",100.0
2,Family households (families),"18,549",64.6
3,With own children under 18 years,"8,384",29.2
4,Married-couple family,"13,565",47.2
5,With own children under 18 years,"5,360",18.7
6,"Male householder, no wife present, family","1,501",5.2
7,With own children under 18 years,801,2.8
8,"Female householder, no husband present, family","3,483",12.1
9,With own children under 18 years,"2,223",7.7
10,Nonfamily households,"10,183",35.4
11,Householder living alone,"7,774",27.1
12,65 years and over,"2,395",8.3
13,,,
14,Households with one or more people under 18 years,"9,300",32.4
15,Households with one or more people 65 years and over,"6,312",22.0
16,,,
17,Average household size,2.47,
18,Average family size,2.98,
19,,,
20,RELATIONSHIP,,
21,Population in households,"71,070",100.0
22,Householder,"28,732",40.4
23,Spouse,"13,312",18.7
24,Child,"20,073",28.2
25,Other relatives,"3,325",4.7
26,Nonrelatives,"5,628",7.9
27,Unmarried partner,"2,764",3.9
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,"28,955",100.0
31,Never married,"9,588",33.1
32,"Now married, except separated","14,469",50.0
33,Separated,521,1.8
34,Widowed,588,2.0
35,Divorced,"3,789",13.1
36,,,
37,Females 15 years and over,"29,363",100.0
38,Never married,"7,950",27.1
39,"Now married, except separated","13,729",46.8
40,Separated,446,1.5
41,Widowed,"2,304",7.8
42,Divorced,"4,934",16.8
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,"1,381",100.0
46,"Unmarried women (widowed, divorced, and never married)",662,47.9
47,"Per 1,000 unmarried women",68,
48,"Per 1,000 women 15 to 50 years old",78,
49,"Per 1,000 women 15 to 19 years old",26,
50,"Per 1,000 women 20 to 34 years old",138,
51,"Per 1,000 women 35 to 50 years old",30,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,"1,165",100.0
55,Responsible for grandchildren,467,40.1
56,Years responsible for grandchildren,,
57,Less than 1 year,106,9.1
58,1 or 2 years,89,7.6
59,3 or 4 years,108,9.3
60,5 or more years,164,14.1
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,467,40.1
63,Who are female,280,24.0
64,Who are married,335,28.8
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,"16,369",100.0
68,"Nursery school, preschool",721,4.4
69,Kindergarten,820,5.0
70,Elementary school (grades 1-8),"6,626",40.5
71,High school (grades 9-12),"3,886",23.7
72,College or graduate school,"4,316",26.4
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,"46,183",100.0
76,Less than 9th grade,"1,722",3.7
77,"9th to 12th grade, no diploma","4,652",10.1
78,High school graduate (includes equivalency),"14,367",31.1
79,"Some college, no degree","13,505",29.2
80,Associate's degree,"3,674",8.0
81,Bachelor's degree,"5,578",12.1
82,Graduate or professional degree,"2,685",5.8
83,,,
84,Percent high school graduate or higher,86.2,
85,Percent bachelor's degree or higher,17.9,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,"55,433",100.0
89,Civilian veterans,"6,866",12.4
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,"70,553",100.0
93,Same house,"57,073",80.9
94,Different house in the U.S.,"13,234",18.8
95,Same county,"9,911",14.0
96,Different county,"3,323",4.7
97,Same state,"1,282",1.8
98,Different state,"2,041",2.9
99,Abroad,246,0.3
100,,,
101,PLACE OF BIRTH,,
102,Total population,"71,865",100.0
103,Native,"68,240",95.0
104,Born in United States,"67,553",94.0
105,State of residence,"36,844",51.3
106,Different state,"30,709",42.7
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",687,1.0
108,Foreign born,"3,625",5.0
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,"3,625",100.0
112,Naturalized U.S. citizen,"1,248",34.4
113,Not a U.S. citizen,"2,377",65.6
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,"4,312",100.0
117,,,
118,Native,687,15.9
119,Entered 2000 or later,71,1.6
120,Entered before 2000,616,14.3
121,,,
122,Foreign born,"3,625",84.1
123,Entered 2000 or later,857,19.9
124,Entered before 2000,"2,768",64.2
125,,,
