,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"2,160",100.0
3,Occupied housing units,"1,814",84.0
4,Vacant housing units,346,16.0
5,,,
6,Homeowner vacancy rate,4.3,
7,Rental vacancy rate,15.8,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"2,160",100.0
11,"1-unit, detached","1,485",68.8
12,"1-unit, attached",21,1.0
13,2 units,47,2.2
14,3 or 4 units,87,4.0
15,5 to 9 units,54,2.5
16,10 to 19 units,93,4.3
17,20 or more units,43,2.0
18,Mobile home,320,14.8
19,"Boat, RV, van, etc.",10,0.5
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"2,160",100.0
23,Built 2005 or later,22,1.0
24,Built 2000 to 2004,31,1.4
25,Built 1990 to 1999,133,6.2
26,Built 1980 to 1989,189,8.8
27,Built 1970 to 1979,562,26.0
28,Built 1960 to 1969,174,8.1
29,Built 1950 to 1959,596,27.6
30,Built 1940 to 1949,239,11.1
31,Built 1939 or earlier,214,9.9
32,,,
33,ROOMS,,
34,Total housing units,"2,160",100.0
35,1 room,31,1.4
36,2 rooms,101,4.7
37,3 rooms,167,7.7
38,4 rooms,422,19.5
39,5 rooms,713,33.0
40,6 rooms,354,16.4
41,7 rooms,260,12.0
42,8 rooms,40,1.9
43,9 rooms or more,72,3.3
44,Median rooms,5.0,
45,,,
46,BEDROOMS,,
47,Total housing units,"2,160",100.0
48,No bedroom,31,1.4
49,1 bedroom,320,14.8
50,2 bedrooms,571,26.4
51,3 bedrooms,"1,119",51.8
52,4 bedrooms,90,4.2
53,5 or more bedrooms,29,1.3
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"1,814",100.0
57,Owner-occupied,"1,275",70.3
58,Renter-occupied,539,29.7
59,,,
60,Average household size of owner-occupied unit,2.30,
61,Average household size of renter-occupied unit,2.55,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"1,814",100.0
65,Moved in 2005 or later,442,24.4
66,Moved in 2000 to 2004,458,25.2
67,Moved in 1990 to 1999,381,21.0
68,Moved in 1980 to 1989,252,13.9
69,Moved in 1970 to 1979,115,6.3
70,Moved in 1969 or earlier,166,9.2
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"1,814",100.0
74,No vehicles available,101,5.6
75,1 vehicle available,764,42.1
76,2 vehicles available,479,26.4
77,3 or more vehicles available,470,25.9
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"1,814",100.0
81,Utility gas,43,2.4
82,"Bottled, tank, or LP gas",13,0.7
83,Electricity,"1,155",63.7
84,"Fuel oil, kerosene, etc.",49,2.7
85,Coal or coke,0,0.0
86,Wood,454,25.0
87,Solar energy,0,0.0
88,Other fuel,76,4.2
89,No fuel used,24,1.3
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"1,814",100.0
93,Lacking complete plumbing facilities,8,0.4
94,Lacking complete kitchen facilities,8,0.4
95,No telephone service available,72,4.0
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"1,814",100.0
99,1.00 or less,"1,802",99.3
100,1.01 to 1.50,12,0.7
101,1.51 or more,0,0.0
102,,,
103,VALUE,,
104,Owner-occupied units,"1,275",100.0
105,"Less than $50,000",130,10.2
106,"$50,000 to $99,999",217,17.0
107,"$100,000 to $149,999",298,23.4
108,"$150,000 to $199,999",319,25.0
109,"$200,000 to $299,999",180,14.1
110,"$300,000 to $499,999",99,7.8
111,"$500,000 to $999,999",32,2.5
112,"$1,000,000 or more",0,0.0
113,Median (dollars),"148,800",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"1,275",100.0
117,Housing units with a mortgage,717,56.2
118,Housing units without a mortgage,558,43.8
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,717,100.0
122,Less than $300,0,0.0
123,$300 to $499,26,3.6
124,$500 to $699,111,15.5
125,$700 to $999,158,22.0
126,"$1,000 to $1,499",290,40.4
127,"$1,500 to $1,999",104,14.5
128,"$2,000 or more",28,3.9
129,Median (dollars),"1,089",
130,,,
131,Housing units without a mortgage,558,100.0
132,Less than $100,21,3.8
133,$100 to $199,73,13.1
134,$200 to $299,173,31.0
135,$300 to $399,170,30.5
136,$400 or more,121,21.7
137,Median (dollars),306,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),717,100.0
141,Less than 20.0 percent,310,43.2
142,20.0 to 24.9 percent,97,13.5
143,25.0 to 29.9 percent,19,2.6
144,30.0 to 34.9 percent,62,8.6
145,35.0 percent or more,229,31.9
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),558,100.0
150,Less than 10.0 percent,245,43.9
151,10.0 to 14.9 percent,115,20.6
152,15.0 to 19.9 percent,106,19.0
153,20.0 to 24.9 percent,35,6.3
154,25.0 to 29.9 percent,23,4.1
155,30.0 to 34.9 percent,0,0.0
156,35.0 percent or more,34,6.1
157,,,
158,Not computed,0,0.0
159,,,
160,GROSS RENT,,
