,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,253,100.0
3,Male,116,45.8
4,Female,137,54.2
5,,,
6,Under 5 years,41,16.2
7,5 to 9 years,19,7.5
8,10 to 14 years,6,2.4
9,15 to 19 years,4,1.6
10,20 to 24 years,11,4.3
11,25 to 34 years,46,18.2
12,35 to 44 years,65,25.7
13,45 to 54 years,34,13.4
14,55 to 59 years,9,3.6
15,60 to 64 years,3,1.2
16,65 to 74 years,11,4.3
17,75 to 84 years,4,1.6
18,85 years and over,0,0.0
19,,,
20,Median age (years),35.0,
21,,,
22,18 years and over,183,72.3
23,21 years and over,183,72.3
24,62 years and over,17,6.7
25,65 years and over,15,5.9
26,,,
27,18 years and over,183,72.3
28,Male,90,35.6
29,Female,93,36.8
30,,,
31,65 years and over,15,5.9
32,Male,9,3.6
33,Female,6,2.4
34,,,
35,RACE,,
36,Total population,253,100.0
37,One race,242,95.7
38,Two or more races,11,4.3
39,,,
40,One race,242,95.7
41,White,236,93.3
42,Black or African American,0,0.0
43,American Indian and Alaska Native,0,0.0
44,Cherokee tribal grouping,0,0.0
45,Chippewa tribal grouping,0,0.0
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,0,0.0
48,Asian,0,0.0
49,Asian Indian,0,0.0
50,Chinese,0,0.0
51,Filipino,0,0.0
52,Japanese,0,0.0
53,Korean,0,0.0
54,Vietnamese,0,0.0
55,Other Asian,0,0.0
56,Native Hawaiian and Other Pacific Islander,0,0.0
57,Native Hawaiian,0,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,6,2.4
62,Two or more races,11,4.3
63,White and Black or African American,0,0.0
64,White and American Indian and Alaska Native,11,4.3
65,White and Asian,0,0.0
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,253,100.0
70,White,247,97.6
71,Black or African American,0,0.0
72,American Indian and Alaska Native,11,4.3
73,Asian,0,0.0
74,Native Hawaiian and Other Pacific Islander,0,0.0
75,Some other race,6,2.4
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,253,100.0
79,Hispanic or Latino (of any race),10,4.0
80,Mexican,6,2.4
81,Puerto Rican,0,0.0
82,Cuban,0,0.0
83,Other Hispanic or Latino,4,1.6
84,Not Hispanic or Latino,243,96.0
85,White alone,232,91.7
86,Black or African American alone,0,0.0
87,American Indian and Alaska Native alone,0,0.0
88,Asian alone,0,0.0
89,Native Hawaiian and Other Pacific Islander alone,0,0.0
90,Some other race alone,0,0.0
91,Two or more races,11,4.3
92,Two races including Some other race,0,0.0
93,Two races excl Some other race & three or more races,11,4.3
94,,,
95,Total housing units,176,100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
