,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"1,951",100.0
3,In labor force,"1,016",52.1
4,Civilian labor force,"1,016",52.1
5,Employed,936,48.0
6,Unemployed,80,4.1
7,Armed Forces,0,0.0
8,Not in labor force,935,47.9
9,,,
10,Civilian labor force,"1,016",52.1
11,Percent Unemployed,7.9,
12,,,
13,Females 16 years and over,996,51.1
14,In labor force,438,22.5
15,Civilian labor force,438,22.5
16,Employed,414,21.2
17,,,
18,Own children under 6 years,165,8.5
19,All parents in family in labor force,122,6.3
20,,,
21,Own children 6 to 17 years,328,16.8
22,All parents in family in labor force,247,12.7
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,931,100.0
26,"Car, truck, or van -- drove alone",722,77.6
27,"Car, truck, or van -- carpooled",135,14.5
28,Public transportation (excluding taxicab),0,0.0
29,Walked,13,1.4
30,Other means,12,1.3
31,Worked at home,49,5.3
32,,,
33,Mean travel time to work (minutes),22.1,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,936,100.0
37,"Management, professional, and related occupations",156,16.7
38,Service occupations,169,18.1
39,Sales and office occupations,168,17.9
40,"Farming, fishing, and forestry occupations",18,1.9
41,"Construction, extraction, maintenance, and repair occupations",107,11.4
42,"Production, transportation, and material moving occupations",318,34.0
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,936,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",52,5.6
47,Construction,55,5.9
48,Manufacturing,336,35.9
49,Wholesale trade,9,1.0
50,Retail trade,68,7.3
51,"Transportation and warehousing, and utilities",86,9.2
52,Information,30,3.2
53,"Finance and insurance, & real estate & rental & leasing",18,1.9
54,"Professional, scientific & mgmt, & admin & waste mgmt services",11,1.2
55,Educational services & health care & social assistance,127,13.6
56,"Arts, entertainment & recreation & accommodation & food services",74,7.9
57,"Other services, except public administration",31,3.3
58,Public administration,39,4.2
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,936,100.0
62,Private wage and salary workers,674,72.0
63,Government workers,148,15.8
64,Self-employed in own not incorporated business workers,114,12.2
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,957,100.0
69,"Less than $10,000",66,6.9
70,"$10,000 to $14,999",86,9.0
71,"$15,000 to $24,999",163,17.0
72,"$25,000 to $34,999",167,17.5
73,"$35,000 to $49,999",116,12.1
74,"$50,000 to $74,999",180,18.8
75,"$75,000 to $99,999",116,12.1
76,"$100,000 to $149,999",63,6.6
77,"$150,000 to $199,999",0,0.0
78,"$200,000 or more",0,0.0
79,Median household income (dollars),"34,514",
80,Mean household income (dollars),"44,543",
81,,,
82,With earnings,605,63.2
83,Mean earnings (dollars),"49,152",
84,With Social Security,444,46.4
85,Mean Social Security income (dollars),"15,595",
86,With retirement income,244,25.5
87,Mean retirement income (dollars),"10,851",
88,,,
89,With Supplemental Security Income,32,3.3
90,Mean Supplemental Security Income (dollars),"8,944",
91,With cash public assistance income,33,3.4
92,Mean cash public assistance income (dollars),"2,388",
93,With Food Stamp/SNAP benefits in the past 12 months,140,14.6
94,,,
95,Families,732,100.0
96,"Less than $10,000",27,3.7
97,"$10,000 to $14,999",37,5.1
98,"$15,000 to $24,999",90,12.3
99,"$25,000 to $34,999",136,18.6
100,"$35,000 to $49,999",123,16.8
101,"$50,000 to $74,999",142,19.4
102,"$75,000 to $99,999",114,15.6
103,"$100,000 to $149,999",63,8.6
104,"$150,000 to $199,999",0,0.0
105,"$200,000 or more",0,0.0
106,Median family income (dollars),"41,531",
107,Mean family income (dollars),"50,783",
108,,,
109,Per capita income (dollars),"17,690",
110,,,
111,Nonfamily households,225,30.7
112,Median nonfamily income (dollars),"21,098",
113,Mean nonfamily income (dollars),"22,290",
114,,,
115,Median earnings for workers (dollars),"23,313",
116,"Median earnings for male full-time, year-round workers (dollars)","34,112",
117,"Median earnings for female full-time, year-round workers (dollars)","27,331",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,7.4,
121,With related children under 18 years,15.4,
122,With related children under 5 years only,52.4,
123,Married couple families,5.4,
124,With related children under 18 years,10.2,
125,With related children under 5 years only,46.2,
126,"Families with female householder, no husband present",32.8,
127,With related children under 18 years,39.6,
128,With related children under 5 years only,62.5,
129,,,
130,All people,10.2,
131,Under 18 years,12.7,
132,Related children under 18 years,12.7,
133,Related children under 5 years,15.2,
134,Related children 5 to 17 years,11.6,
135,18 years and over,9.5,
136,18 to 64 years,10.0,
137,65 years and over,8.1,
138,People in families,7.4,
139,Unrelated individuals 15 years and over,29.5,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
