,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"33,012",100.0
3,Occupied housing units,"31,396",95.1
4,Vacant housing units,"1,616",4.9
5,,,
6,Homeowner vacancy rate,0.5,
7,Rental vacancy rate,3.5,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"33,012",100.0
11,"1-unit, detached","18,458",55.9
12,"1-unit, attached","1,851",5.6
13,2 units,933,2.8
14,3 or 4 units,"1,965",6.0
15,5 to 9 units,"2,773",8.4
16,10 to 19 units,"1,856",5.6
17,20 or more units,"4,351",13.2
18,Mobile home,811,2.5
19,"Boat, RV, van, etc.",14,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"33,012",100.0
23,Built 2005 or later,"1,131",3.4
24,Built 2000 to 2004,"3,037",9.2
25,Built 1990 to 1999,"7,639",23.1
26,Built 1980 to 1989,"6,999",21.2
27,Built 1970 to 1979,"8,261",25.0
28,Built 1960 to 1969,"3,420",10.4
29,Built 1950 to 1959,"1,418",4.3
30,Built 1940 to 1949,480,1.5
31,Built 1939 or earlier,627,1.9
32,,,
33,ROOMS,,
34,Total housing units,"33,012",100.0
35,1 room,288,0.9
36,2 rooms,"1,053",3.2
37,3 rooms,"2,908",8.8
38,4 rooms,"6,725",20.4
39,5 rooms,"5,843",17.7
40,6 rooms,"4,970",15.1
41,7 rooms,"3,895",11.8
42,8 rooms,"2,943",8.9
43,9 rooms or more,"4,387",13.3
44,Median rooms,5.4,
45,,,
46,BEDROOMS,,
47,Total housing units,"33,012",100.0
48,No bedroom,379,1.1
49,1 bedroom,"3,210",9.7
50,2 bedrooms,"10,962",33.2
51,3 bedrooms,"11,110",33.7
52,4 bedrooms,"5,809",17.6
53,5 or more bedrooms,"1,542",4.7
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"31,396",100.0
57,Owner-occupied,"19,498",62.1
58,Renter-occupied,"11,898",37.9
59,,,
60,Average household size of owner-occupied unit,2.61,
61,Average household size of renter-occupied unit,2.39,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"31,396",100.0
65,Moved in 2005 or later,"11,100",35.4
66,Moved in 2000 to 2004,"10,087",32.1
67,Moved in 1990 to 1999,"6,849",21.8
68,Moved in 1980 to 1989,"1,902",6.1
69,Moved in 1970 to 1979,"1,026",3.3
70,Moved in 1969 or earlier,432,1.4
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"31,396",100.0
74,No vehicles available,"1,936",6.2
75,1 vehicle available,"10,782",34.3
76,2 vehicles available,"13,409",42.7
77,3 or more vehicles available,"5,269",16.8
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"31,396",100.0
81,Utility gas,"16,590",52.8
82,"Bottled, tank, or LP gas",282,0.9
83,Electricity,"13,745",43.8
84,"Fuel oil, kerosene, etc.",364,1.2
85,Coal or coke,0,0.0
86,Wood,403,1.3
87,Solar energy,0,0.0
88,Other fuel,12,0.0
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"31,396",100.0
93,Lacking complete plumbing facilities,49,0.2
94,Lacking complete kitchen facilities,395,1.3
95,No telephone service available,"1,274",4.1
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"31,396",100.0
99,1.00 or less,"30,652",97.6
100,1.01 to 1.50,606,1.9
101,1.51 or more,138,0.4
102,,,
103,VALUE,,
104,Owner-occupied units,"19,498",100.0
105,"Less than $50,000",637,3.3
106,"$50,000 to $99,999",221,1.1
107,"$100,000 to $149,999",740,3.8
108,"$150,000 to $199,999","1,551",8.0
109,"$200,000 to $299,999","5,517",28.3
110,"$300,000 to $499,999","8,396",43.1
111,"$500,000 to $999,999","2,326",11.9
112,"$1,000,000 or more",110,0.6
113,Median (dollars),"319,700",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"19,498",100.0
117,Housing units with a mortgage,"15,484",79.4
118,Housing units without a mortgage,"4,014",20.6
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,"15,484",100.0
122,Less than $300,0,0.0
123,$300 to $499,76,0.5
124,$500 to $699,296,1.9
125,$700 to $999,872,5.6
126,"$1,000 to $1,499","3,586",23.2
127,"$1,500 to $1,999","3,957",25.6
128,"$2,000 or more","6,697",43.3
129,Median (dollars),"1,852",
130,,,
131,Housing units without a mortgage,"4,014",100.0
132,Less than $100,15,0.4
133,$100 to $199,64,1.6
134,$200 to $299,290,7.2
135,$300 to $399,777,19.4
136,$400 or more,"2,868",71.4
137,Median (dollars),473,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),"15,467",100.0
141,Less than 20.0 percent,"4,849",31.4
142,20.0 to 24.9 percent,"2,904",18.8
143,25.0 to 29.9 percent,"2,228",14.4
144,30.0 to 34.9 percent,"1,617",10.5
145,35.0 percent or more,"3,869",25.0
146,,,
147,Not computed,17,0.1
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),"3,991",100.0
150,Less than 10.0 percent,"1,586",39.7
