,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"10,145",100.0
3,In labor force,"6,486",63.9
4,Civilian labor force,"6,486",63.9
5,Employed,"5,899",58.1
6,Unemployed,587,5.8
7,Armed Forces,0,0.0
8,Not in labor force,"3,659",36.1
9,,,
10,Civilian labor force,"6,486",63.9
11,Percent Unemployed,9.1,
12,,,
13,Females 16 years and over,"4,942",48.7
14,In labor force,"2,667",26.3
15,Civilian labor force,"2,667",26.3
16,Employed,"2,430",24.0
17,,,
18,Own children under 6 years,787,7.8
19,All parents in family in labor force,458,4.5
20,,,
21,Own children 6 to 17 years,"1,874",18.5
22,All parents in family in labor force,"1,251",12.3
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"5,752",100.0
26,"Car, truck, or van -- drove alone","4,464",77.6
27,"Car, truck, or van -- carpooled",513,8.9
28,Public transportation (excluding taxicab),95,1.7
29,Walked,179,3.1
30,Other means,76,1.3
31,Worked at home,425,7.4
32,,,
33,Mean travel time to work (minutes),22.2,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"5,899",100.0
37,"Management, professional, and related occupations","1,437",24.4
38,Service occupations,"1,220",20.7
39,Sales and office occupations,"1,562",26.5
40,"Farming, fishing, and forestry occupations",132,2.2
41,"Construction, extraction, maintenance, and repair occupations",625,10.6
42,"Production, transportation, and material moving occupations",923,15.6
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"5,899",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",314,5.3
47,Construction,420,7.1
48,Manufacturing,931,15.8
49,Wholesale trade,206,3.5
50,Retail trade,740,12.5
51,"Transportation and warehousing, and utilities",268,4.5
52,Information,111,1.9
53,"Finance and insurance, & real estate & rental & leasing",384,6.5
54,"Professional, scientific & mgmt, & admin & waste mgmt services",446,7.6
55,Educational services & health care & social assistance,"1,209",20.5
56,"Arts, entertainment & recreation & accommodation & food services",423,7.2
57,"Other services, except public administration",197,3.3
58,Public administration,250,4.2
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"5,899",100.0
62,Private wage and salary workers,"4,663",79.0
63,Government workers,687,11.6
64,Self-employed in own not incorporated business workers,519,8.8
65,Unpaid family workers,30,0.5
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"4,827",100.0
69,"Less than $10,000",179,3.7
70,"$10,000 to $14,999",266,5.5
71,"$15,000 to $24,999",546,11.3
72,"$25,000 to $34,999",636,13.2
73,"$35,000 to $49,999",731,15.1
74,"$50,000 to $74,999","1,211",25.1
75,"$75,000 to $99,999",620,12.8
76,"$100,000 to $149,999",435,9.0
77,"$150,000 to $199,999",140,2.9
78,"$200,000 or more",63,1.3
79,Median household income (dollars),"51,217",
80,Mean household income (dollars),"61,055",
81,,,
82,With earnings,"3,791",78.5
83,Mean earnings (dollars),"58,163",
84,With Social Security,"1,535",31.8
85,Mean Social Security income (dollars),"16,183",
86,With retirement income,985,20.4
87,Mean retirement income (dollars),"20,215",
88,,,
89,With Supplemental Security Income,107,2.2
90,Mean Supplemental Security Income (dollars),"8,980",
91,With cash public assistance income,120,2.5
92,Mean cash public assistance income (dollars),"2,589",
93,With Food Stamp/SNAP benefits in the past 12 months,574,11.9
94,,,
95,Families,"3,559",100.0
96,"Less than $10,000",57,1.6
97,"$10,000 to $14,999",125,3.5
98,"$15,000 to $24,999",271,7.6
99,"$25,000 to $34,999",358,10.1
100,"$35,000 to $49,999",579,16.3
101,"$50,000 to $74,999","1,034",29.1
102,"$75,000 to $99,999",589,16.5
103,"$100,000 to $149,999",373,10.5
104,"$150,000 to $199,999",110,3.1
105,"$200,000 or more",63,1.8
106,Median family income (dollars),"57,470",
107,Mean family income (dollars),"68,683",
108,,,
109,Per capita income (dollars),"23,579",
110,,,
111,Nonfamily households,"1,268",35.6
112,Median nonfamily income (dollars),"29,722",
113,Mean nonfamily income (dollars),"35,310",
114,,,
115,Median earnings for workers (dollars),"24,876",
116,"Median earnings for male full-time, year-round workers (dollars)","43,292",
117,"Median earnings for female full-time, year-round workers (dollars)","31,563",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,4.6,
121,With related children under 18 years,8.1,
122,With related children under 5 years only,27.2,
123,Married couple families,2.3,
124,With related children under 18 years,3.2,
125,With related children under 5 years only,18.8,
126,"Families with female householder, no husband present",12.5,
127,With related children under 18 years,19.9,
128,With related children under 5 years only,0.0,
129,,,
130,All people,8.3,
131,Under 18 years,8.7,
132,Related children under 18 years,7.5,
133,Related children under 5 years,19.1,
134,Related children 5 to 17 years,3.6,
135,18 years and over,8.1,
136,18 to 64 years,8.7,
137,65 years and over,5.4,
138,People in families,4.7,
139,Unrelated individuals 15 years and over,27.6,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
