,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"2,246",100.0
2,Family households (families),"1,754",78.1
3,With own children under 18 years,689,30.7
4,Married-couple family,"1,538",68.5
5,With own children under 18 years,556,24.8
6,"Male householder, no wife present, family",55,2.4
7,With own children under 18 years,44,2.0
8,"Female householder, no husband present, family",161,7.2
9,With own children under 18 years,89,4.0
10,Nonfamily households,492,21.9
11,Householder living alone,403,17.9
12,65 years and over,197,8.8
13,,,
14,Households with one or more people under 18 years,763,34.0
15,Households with one or more people 65 years and over,585,26.0
16,,,
17,Average household size,2.79,
18,Average family size,3.14,
19,,,
20,RELATIONSHIP,,
21,Population in households,"6,262",100.0
22,Householder,"2,246",35.9
23,Spouse,"1,537",24.5
24,Child,"1,852",29.6
25,Other relatives,358,5.7
26,Nonrelatives,269,4.3
27,Unmarried partner,112,1.8
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,"2,569",100.0
31,Never married,704,27.4
32,"Now married, except separated","1,623",63.2
33,Separated,15,0.6
34,Widowed,38,1.5
35,Divorced,189,7.4
36,,,
37,Females 15 years and over,"2,462",100.0
38,Never married,351,14.3
39,"Now married, except separated","1,590",64.6
40,Separated,31,1.3
41,Widowed,281,11.4
42,Divorced,209,8.5
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,113,100.0
46,"Unmarried women (widowed, divorced, and never married)",5,4.4
47,"Per 1,000 unmarried women",11,
48,"Per 1,000 women 15 to 50 years old",92,
49,"Per 1,000 women 15 to 19 years old",31,
50,"Per 1,000 women 20 to 34 years old",173,
51,"Per 1,000 women 35 to 50 years old",63,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,136,100.0
55,Responsible for grandchildren,87,64.0
56,Years responsible for grandchildren,,
57,Less than 1 year,32,23.5
58,1 or 2 years,21,15.4
59,3 or 4 years,13,9.6
60,5 or more years,21,15.4
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,87,64.0
63,Who are female,49,36.0
64,Who are married,81,59.6
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,"1,384",100.0
68,"Nursery school, preschool",61,4.4
69,Kindergarten,71,5.1
70,Elementary school (grades 1-8),572,41.3
71,High school (grades 9-12),460,33.2
72,College or graduate school,220,15.9
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,"4,260",100.0
76,Less than 9th grade,225,5.3
77,"9th to 12th grade, no diploma",403,9.5
78,High school graduate (includes equivalency),"1,147",26.9
79,"Some college, no degree","1,190",27.9
80,Associate's degree,421,9.9
81,Bachelor's degree,613,14.4
82,Graduate or professional degree,261,6.1
83,,,
84,Percent high school graduate or higher,85.3,
85,Percent bachelor's degree or higher,20.5,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,"4,630",100.0
89,Civilian veterans,747,16.1
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,"6,194",100.0
93,Same house,"5,605",90.5
94,Different house in the U.S.,574,9.3
95,Same county,301,4.9
96,Different county,273,4.4
97,Same state,194,3.1
98,Different state,79,1.3
99,Abroad,15,0.2
100,,,
101,PLACE OF BIRTH,,
102,Total population,"6,262",100.0
103,Native,"5,851",93.4
104,Born in United States,"5,764",92.0
105,State of residence,"3,305",52.8
106,Different state,"2,459",39.3
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",87,1.4
108,Foreign born,411,6.6
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,411,100.0
112,Naturalized U.S. citizen,119,29.0
113,Not a U.S. citizen,292,71.0
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,498,100.0
117,,,
118,Native,87,17.5
119,Entered 2000 or later,20,4.0
120,Entered before 2000,67,13.5
121,,,
122,Foreign born,411,82.5
123,Entered 2000 or later,102,20.5
124,Entered before 2000,309,62.0
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea",411,100.0
128,Europe,58,14.1
129,Asia,11,2.7
130,Africa,0,0.0
131,Oceania,8,1.9
132,Latin America,301,73.2
133,Northern America,33,8.0
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,"5,830",100.0
137,English only,"5,168",88.6
138,Language other than English,662,11.4
139,"Speak English less than ""very well""",362,6.2
140,Spanish,604,10.4
141,"Speak English less than ""very well""",362,6.2
142,Other Indo-European languages,52,0.9
143,"Speak English less than ""very well""",0,0.0
144,Asian and Pacific Islander languages,0,0.0
145,"Speak English less than ""very well""",0,0.0
146,Other languages,6,0.1
147,"Speak English less than ""very well""",0,0.0
148,,,
149,ANCESTRY,,
150,Total population,"6,262",100.0
151,American,527,8.4
152,Arab,6,0.1
153,Czech,53,0.8
154,Danish,46,0.7
155,Dutch,335,5.3
156,English,698,11.1
157,French (except Basque),307,4.9
158,French Canadian,4,0.1
159,German,"1,525",24.4
160,Greek,0,0.0
161,Hungarian,6,0.1
162,Irish,752,12.0
163,Italian,192,3.1
164,Lithuanian,0,0.0
165,Norwegian,198,3.2
166,Polish,14,0.2
167,Portuguese,9,0.1
168,Russian,86,1.4
169,Scotch-Irish,103,1.6
170,Scottish,255,4.1
171,Slovak,16,0.3
172,Subsaharan African,0,0.0
173,Swedish,173,2.8
174,Swiss,32,0.5
175,Ukrainian,0,0.0
176,Welsh,77,1.2
177,West Indian (excluding Hispanic origin groups),0,0.0
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
