,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"10,726",100.0
3,In labor force,"6,559",61.2
4,Civilian labor force,"6,544",61.0
5,Employed,"6,206",57.9
6,Unemployed,338,3.2
7,Armed Forces,15,0.1
8,Not in labor force,"4,167",38.8
9,,,
10,Civilian labor force,"6,544",61.0
11,Percent Unemployed,5.2,
12,,,
13,Females 16 years and over,"5,400",50.3
14,In labor force,"3,095",28.9
15,Civilian labor force,"3,095",28.9
16,Employed,"2,995",27.9
17,,,
18,Own children under 6 years,"1,028",9.6
19,All parents in family in labor force,625,5.8
20,,,
21,Own children 6 to 17 years,"1,937",18.1
22,All parents in family in labor force,"1,504",14.0
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"6,108",100.0
26,"Car, truck, or van -- drove alone","4,673",76.5
27,"Car, truck, or van -- carpooled",617,10.1
28,Public transportation (excluding taxicab),13,0.2
29,Walked,397,6.5
30,Other means,123,2.0
31,Worked at home,285,4.7
32,,,
33,Mean travel time to work (minutes),16.5,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"6,206",100.0
37,"Management, professional, and related occupations","1,637",26.4
38,Service occupations,"1,150",18.5
39,Sales and office occupations,"1,405",22.6
40,"Farming, fishing, and forestry occupations",530,8.5
41,"Construction, extraction, maintenance, and repair occupations",388,6.3
42,"Production, transportation, and material moving occupations","1,096",17.7
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"6,206",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",763,12.3
47,Construction,253,4.1
48,Manufacturing,980,15.8
49,Wholesale trade,171,2.8
50,Retail trade,639,10.3
51,"Transportation and warehousing, and utilities",233,3.8
52,Information,63,1.0
53,"Finance and insurance, & real estate & rental & leasing",287,4.6
54,"Professional, scientific & mgmt, & admin & waste mgmt services",376,6.1
55,Educational services & health care & social assistance,"1,126",18.1
56,"Arts, entertainment & recreation & accommodation & food services",550,8.9
57,"Other services, except public administration",246,4.0
58,Public administration,519,8.4
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"6,206",100.0
62,Private wage and salary workers,"4,250",68.5
63,Government workers,"1,190",19.2
64,Self-employed in own not incorporated business workers,732,11.8
65,Unpaid family workers,34,0.5
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"5,587",100.0
69,"Less than $10,000",492,8.8
70,"$10,000 to $14,999",369,6.6
71,"$15,000 to $24,999",850,15.2
72,"$25,000 to $34,999",705,12.6
73,"$35,000 to $49,999",971,17.4
74,"$50,000 to $74,999",899,16.1
75,"$75,000 to $99,999",670,12.0
76,"$100,000 to $149,999",392,7.0
77,"$150,000 to $199,999",163,2.9
78,"$200,000 or more",76,1.4
79,Median household income (dollars),"39,835",
80,Mean household income (dollars),"52,609",
81,,,
82,With earnings,"4,203",75.2
83,Mean earnings (dollars),"53,198",
84,With Social Security,"1,697",30.4
85,Mean Social Security income (dollars),"14,768",
86,With retirement income,970,17.4
87,Mean retirement income (dollars),"19,691",
88,,,
89,With Supplemental Security Income,205,3.7
90,Mean Supplemental Security Income (dollars),"7,752",
91,With cash public assistance income,62,1.1
92,Mean cash public assistance income (dollars),"1,355",
93,With Food Stamp/SNAP benefits in the past 12 months,742,13.3
94,,,
95,Families,"3,572",100.0
96,"Less than $10,000",134,3.8
97,"$10,000 to $14,999",182,5.1
98,"$15,000 to $24,999",353,9.9
99,"$25,000 to $34,999",423,11.8
100,"$35,000 to $49,999",600,16.8
101,"$50,000 to $74,999",805,22.5
102,"$75,000 to $99,999",566,15.8
103,"$100,000 to $149,999",326,9.1
104,"$150,000 to $199,999",107,3.0
105,"$200,000 or more",76,2.1
106,Median family income (dollars),"53,819",
107,Mean family income (dollars),"62,312",
108,,,
109,Per capita income (dollars),"21,663",
110,,,
111,Nonfamily households,"2,015",56.4
112,Median nonfamily income (dollars),"22,247",
113,Mean nonfamily income (dollars),"30,473",
114,,,
115,Median earnings for workers (dollars),"25,388",
116,"Median earnings for male full-time, year-round workers (dollars)","39,864",
117,"Median earnings for female full-time, year-round workers (dollars)","34,554",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,12.0,
121,With related children under 18 years,21.6,
122,With related children under 5 years only,6.8,
123,Married couple families,6.7,
124,With related children under 18 years,13.0,
125,With related children under 5 years only,3.4,
126,"Families with female householder, no husband present",44.5,
127,With related children under 18 years,51.4,
128,With related children under 5 years only,50.0,
129,,,
130,All people,16.1,
131,Under 18 years,24.4,
132,Related children under 18 years,24.2,
133,Related children under 5 years,31.3,
134,Related children 5 to 17 years,21.5,
135,18 years and over,13.4,
136,18 to 64 years,13.7,
137,65 years and over,12.2,
138,People in families,13.9,
139,Unrelated individuals 15 years and over,24.4,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
