,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"1,010",100.0
2,Family households (families),575,56.9
3,With own children under 18 years,155,15.3
4,Married-couple family,497,49.2
5,With own children under 18 years,125,12.4
6,"Male householder, no wife present, family",22,2.2
7,With own children under 18 years,15,1.5
8,"Female householder, no husband present, family",56,5.5
9,With own children under 18 years,15,1.5
10,Nonfamily households,435,43.1
11,Householder living alone,311,30.8
12,65 years and over,153,15.1
13,,,
14,Households with one or more people under 18 years,193,19.1
15,Households with one or more people 65 years and over,409,40.5
16,,,
17,Average household size,2.16,
18,Average family size,2.71,
19,,,
20,RELATIONSHIP,,
21,Population in households,"2,183",100.0
22,Householder,"1,010",46.3
23,Spouse,525,24.0
24,Child,408,18.7
25,Other relatives,51,2.3
26,Nonrelatives,189,8.7
27,Unmarried partner,74,3.4
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,903,100.0
31,Never married,204,22.6
32,"Now married, except separated",514,56.9
33,Separated,0,0.0
34,Widowed,52,5.8
35,Divorced,133,14.7
36,,,
37,Females 15 years and over,"1,021",100.0
38,Never married,211,20.7
39,"Now married, except separated",522,51.1
40,Separated,4,0.4
41,Widowed,169,16.6
42,Divorced,115,11.3
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,11,100.0
46,"Unmarried women (widowed, divorced, and never married)",5,45.5
47,"Per 1,000 unmarried women",21,
48,"Per 1,000 women 15 to 50 years old",25,
49,"Per 1,000 women 15 to 19 years old",0,
50,"Per 1,000 women 20 to 34 years old",48,
51,"Per 1,000 women 35 to 50 years old",0,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,28,100.0
55,Responsible for grandchildren,22,78.6
56,Years responsible for grandchildren,,
57,Less than 1 year,0,0.0
58,1 or 2 years,10,35.7
59,3 or 4 years,7,25.0
60,5 or more years,5,17.9
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,22,78.6
63,Who are female,10,35.7
64,Who are married,10,35.7
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,316,100.0
68,"Nursery school, preschool",0,0.0
69,Kindergarten,48,15.2
70,Elementary school (grades 1-8),150,47.5
71,High school (grades 9-12),56,17.7
72,College or graduate school,62,19.6
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,"1,703",100.0
76,Less than 9th grade,17,1.0
77,"9th to 12th grade, no diploma",130,7.6
78,High school graduate (includes equivalency),465,27.3
79,"Some college, no degree",527,30.9
80,Associate's degree,100,5.9
81,Bachelor's degree,263,15.4
82,Graduate or professional degree,201,11.8
83,,,
84,Percent high school graduate or higher,91.4,
85,Percent bachelor's degree or higher,27.2,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,"1,865",100.0
89,Civilian veterans,326,17.5
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,"2,176",100.0
93,Same house,"1,900",87.3
94,Different house in the U.S.,276,12.7
95,Same county,177,8.1
96,Different county,99,4.5
97,Same state,13,0.6
98,Different state,86,4.0
99,Abroad,0,0.0
100,,,
101,PLACE OF BIRTH,,
102,Total population,"2,183",100.0
103,Native,"2,112",96.7
104,Born in United States,"2,095",96.0
105,State of residence,804,36.8
106,Different state,"1,291",59.1
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",17,0.8
108,Foreign born,71,3.3
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,71,100.0
112,Naturalized U.S. citizen,39,54.9
113,Not a U.S. citizen,32,45.1
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,88,100.0
117,,,
118,Native,17,19.3
119,Entered 2000 or later,0,0.0
120,Entered before 2000,17,19.3
121,,,
122,Foreign born,71,80.7
123,Entered 2000 or later,0,0.0
124,Entered before 2000,71,80.7
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea",71,100.0
128,Europe,28,39.4
129,Asia,32,45.1
130,Africa,0,0.0
131,Oceania,0,0.0
132,Latin America,0,0.0
133,Northern America,11,15.5
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,"2,126",100.0
137,English only,"2,028",95.4
138,Language other than English,98,4.6
139,"Speak English less than ""very well""",28,1.3
140,Spanish,25,1.2
141,"Speak English less than ""very well""",7,0.3
142,Other Indo-European languages,29,1.4
143,"Speak English less than ""very well""",8,0.4
144,Asian and Pacific Islander languages,7,0.3
145,"Speak English less than ""very well""",0,0.0
146,Other languages,37,1.7
147,"Speak English less than ""very well""",13,0.6
148,,,
149,ANCESTRY,,
150,Total population,"2,183",100.0
151,American,280,12.8
152,Arab,63,2.9
153,Czech,14,0.6
154,Danish,29,1.3
155,Dutch,69,3.2
156,English,335,15.3
157,French (except Basque),138,6.3
158,French Canadian,14,0.6
159,German,425,19.5
160,Greek,5,0.2
161,Hungarian,0,0.0
162,Irish,330,15.1
163,Italian,71,3.3
164,Lithuanian,0,0.0
165,Norwegian,60,2.7
166,Polish,6,0.3
167,Portuguese,13,0.6
168,Russian,31,1.4
169,Scotch-Irish,137,6.3
170,Scottish,60,2.7
171,Slovak,5,0.2
172,Subsaharan African,0,0.0
173,Swedish,89,4.1
174,Swiss,18,0.8
175,Ukrainian,0,0.0
176,Welsh,90,4.1
177,West Indian (excluding Hispanic origin groups),0,0.0
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
