,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"4,600",100.0
3,In labor force,"3,092",67.2
4,Civilian labor force,"3,072",66.8
5,Employed,"2,895",62.9
6,Unemployed,177,3.8
7,Armed Forces,20,0.4
8,Not in labor force,"1,508",32.8
9,,,
10,Civilian labor force,"3,072",66.8
11,Percent Unemployed,5.8,
12,,,
13,Females 16 years and over,"2,422",52.7
14,In labor force,"1,529",33.2
15,Civilian labor force,"1,529",33.2
16,Employed,"1,436",31.2
17,,,
18,Own children under 6 years,450,9.8
19,All parents in family in labor force,351,7.6
20,,,
21,Own children 6 to 17 years,"1,001",21.8
22,All parents in family in labor force,816,17.7
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"2,794",100.0
26,"Car, truck, or van -- drove alone","2,189",78.3
27,"Car, truck, or van -- carpooled",360,12.9
28,Public transportation (excluding taxicab),27,1.0
29,Walked,104,3.7
30,Other means,19,0.7
31,Worked at home,95,3.4
32,,,
33,Mean travel time to work (minutes),17.1,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"2,895",100.0
37,"Management, professional, and related occupations",567,19.6
38,Service occupations,710,24.5
39,Sales and office occupations,766,26.5
40,"Farming, fishing, and forestry occupations",112,3.9
41,"Construction, extraction, maintenance, and repair occupations",312,10.8
42,"Production, transportation, and material moving occupations",428,14.8
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"2,895",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",244,8.4
47,Construction,257,8.9
48,Manufacturing,289,10.0
49,Wholesale trade,27,0.9
50,Retail trade,429,14.8
51,"Transportation and warehousing, and utilities",115,4.0
52,Information,43,1.5
53,"Finance and insurance, & real estate & rental & leasing",190,6.6
54,"Professional, scientific & mgmt, & admin & waste mgmt services",187,6.5
55,Educational services & health care & social assistance,414,14.3
56,"Arts, entertainment & recreation & accommodation & food services",398,13.7
57,"Other services, except public administration",127,4.4
58,Public administration,175,6.0
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"2,895",100.0
62,Private wage and salary workers,"2,060",71.2
63,Government workers,563,19.4
64,Self-employed in own not incorporated business workers,272,9.4
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"2,356",100.0
69,"Less than $10,000",97,4.1
70,"$10,000 to $14,999",138,5.9
71,"$15,000 to $24,999",208,8.8
72,"$25,000 to $34,999",489,20.8
73,"$35,000 to $49,999",421,17.9
74,"$50,000 to $74,999",481,20.4
75,"$75,000 to $99,999",343,14.6
76,"$100,000 to $149,999",110,4.7
77,"$150,000 to $199,999",43,1.8
78,"$200,000 or more",26,1.1
79,Median household income (dollars),"44,280",
80,Mean household income (dollars),"64,604",
81,,,
82,With earnings,"1,858",78.9
83,Mean earnings (dollars),"59,021",
84,With Social Security,771,32.7
85,Mean Social Security income (dollars),"13,925",
86,With retirement income,473,20.1
87,Mean retirement income (dollars),"20,410",
88,,,
89,With Supplemental Security Income,99,4.2
90,Mean Supplemental Security Income (dollars),"5,346",
91,With cash public assistance income,69,2.9
92,Mean cash public assistance income (dollars),"2,517",
93,With Food Stamp/SNAP benefits in the past 12 months,184,7.8
94,,,
95,Families,"1,706",100.0
96,"Less than $10,000",29,1.7
97,"$10,000 to $14,999",26,1.5
98,"$15,000 to $24,999",193,11.3
99,"$25,000 to $34,999",294,17.2
100,"$35,000 to $49,999",291,17.1
101,"$50,000 to $74,999",432,25.3
102,"$75,000 to $99,999",295,17.3
103,"$100,000 to $149,999",77,4.5
104,"$150,000 to $199,999",43,2.5
105,"$200,000 or more",26,1.5
106,Median family income (dollars),"52,525",
107,Mean family income (dollars),"74,366",
108,,,
109,Per capita income (dollars),"25,983",
110,,,
111,Nonfamily households,650,38.1
112,Median nonfamily income (dollars),"29,840",
113,Mean nonfamily income (dollars),"37,028",
114,,,
115,Median earnings for workers (dollars),"24,844",
116,"Median earnings for male full-time, year-round workers (dollars)","37,847",
117,"Median earnings for female full-time, year-round workers (dollars)","27,346",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,5.5,
121,With related children under 18 years,6.6,
122,With related children under 5 years only,16.8,
123,Married couple families,3.8,
124,With related children under 18 years,2.3,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",14.7,
127,With related children under 18 years,18.3,
128,With related children under 5 years only,54.2,
129,,,
130,All people,8.8,
131,Under 18 years,9.3,
132,Related children under 18 years,9.3,
133,Related children under 5 years,18.8,
134,Related children 5 to 17 years,5.8,
135,18 years and over,8.6,
136,18 to 64 years,8.5,
137,65 years and over,9.2,
138,People in families,6.4,
139,Unrelated individuals 15 years and over,21.4,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
