,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,222,100.0
2,Family households (families),164,73.9
3,With own children under 18 years,33,14.9
4,Married-couple family,145,65.3
5,With own children under 18 years,29,13.1
6,"Male householder, no wife present, family",4,1.8
7,With own children under 18 years,0,0.0
8,"Female householder, no husband present, family",15,6.8
9,With own children under 18 years,4,1.8
10,Nonfamily households,58,26.1
11,Householder living alone,48,21.6
12,65 years and over,13,5.9
13,,,
14,Households with one or more people under 18 years,48,21.6
15,Households with one or more people 65 years and over,87,39.2
16,,,
17,Average household size,2.17,
18,Average family size,2.42,
19,,,
20,RELATIONSHIP,,
21,Population in households,482,100.0
22,Householder,222,46.1
23,Spouse,146,30.3
24,Child,78,16.2
25,Other relatives,9,1.9
26,Nonrelatives,27,5.6
27,Unmarried partner,6,1.2
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,193,100.0
31,Never married,35,18.1
32,"Now married, except separated",141,73.1
33,Separated,1,0.5
34,Widowed,1,0.5
35,Divorced,15,7.8
36,,,
37,Females 15 years and over,233,100.0
38,Never married,36,15.5
39,"Now married, except separated",159,68.2
40,Separated,0,0.0
41,Widowed,32,13.7
42,Divorced,6,2.6
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,4,100.0
46,"Unmarried women (widowed, divorced, and never married)",4,100.0
47,"Per 1,000 unmarried women",89,
48,"Per 1,000 women 15 to 50 years old",43,
49,"Per 1,000 women 15 to 19 years old",0,
50,"Per 1,000 women 20 to 34 years old",0,
51,"Per 1,000 women 35 to 50 years old",70,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,6,100.0
55,Responsible for grandchildren,6,100.0
56,Years responsible for grandchildren,,
57,Less than 1 year,6,100.0
58,1 or 2 years,0,0.0
59,3 or 4 years,0,0.0
60,5 or more years,0,0.0
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,6,100.0
63,Who are female,6,100.0
64,Who are married,6,100.0
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,90,100.0
68,"Nursery school, preschool",8,8.9
69,Kindergarten,10,11.1
70,Elementary school (grades 1-8),22,24.4
71,High school (grades 9-12),39,43.3
72,College or graduate school,11,12.2
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,376,100.0
76,Less than 9th grade,20,5.3
77,"9th to 12th grade, no diploma",34,9.0
78,High school graduate (includes equivalency),107,28.5
79,"Some college, no degree",108,28.7
80,Associate's degree,52,13.8
81,Bachelor's degree,41,10.9
82,Graduate or professional degree,14,3.7
83,,,
84,Percent high school graduate or higher,85.6,
85,Percent bachelor's degree or higher,14.6,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,391,100.0
89,Civilian veterans,54,13.8
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,482,100.0
93,Same house,439,91.1
94,Different house in the U.S.,35,7.3
95,Same county,13,2.7
96,Different county,22,4.6
97,Same state,14,2.9
98,Different state,8,1.7
99,Abroad,8,1.7
100,,,
101,PLACE OF BIRTH,,
102,Total population,482,100.0
103,Native,474,98.3
104,Born in United States,471,97.7
105,State of residence,279,57.9
106,Different state,192,39.8
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",3,0.6
108,Foreign born,8,1.7
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,8,100.0
112,Naturalized U.S. citizen,0,0.0
113,Not a U.S. citizen,8,100.0
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,11,100.0
117,,,
118,Native,3,27.3
119,Entered 2000 or later,0,0.0
120,Entered before 2000,3,27.3
121,,,
122,Foreign born,8,72.7
123,Entered 2000 or later,8,72.7
124,Entered before 2000,0,0.0
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea",8,100.0
128,Europe,4,50.0
129,Asia,4,50.0
130,Africa,0,0.0
131,Oceania,0,0.0
132,Latin America,0,0.0
133,Northern America,0,0.0
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,471,100.0
137,English only,464,98.5
138,Language other than English,7,1.5
139,"Speak English less than ""very well""",0,0.0
140,Spanish,3,0.6
141,"Speak English less than ""very well""",0,0.0
142,Other Indo-European languages,4,0.8
143,"Speak English less than ""very well""",0,0.0
144,Asian and Pacific Islander languages,0,0.0
145,"Speak English less than ""very well""",0,0.0
146,Other languages,0,0.0
147,"Speak English less than ""very well""",0,0.0
148,,,
149,ANCESTRY,,
150,Total population,482,100.0
151,American,60,12.4
152,Arab,0,0.0
153,Czech,0,0.0
154,Danish,2,0.4
155,Dutch,14,2.9
156,English,76,15.8
157,French (except Basque),18,3.7
158,French Canadian,4,0.8
159,German,98,20.3
160,Greek,0,0.0
161,Hungarian,0,0.0
162,Irish,41,8.5
163,Italian,10,2.1
164,Lithuanian,0,0.0
165,Norwegian,9,1.9
166,Polish,5,1.0
167,Portuguese,8,1.7
168,Russian,0,0.0
169,Scotch-Irish,35,7.3
170,Scottish,23,4.8
171,Slovak,0,0.0
172,Subsaharan African,0,0.0
173,Swedish,27,5.6
174,Swiss,19,3.9
175,Ukrainian,0,0.0
176,Welsh,17,3.5
177,West Indian (excluding Hispanic origin groups),0,0.0
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
