,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"10,852",100.0
2,Family households (families),"7,777",71.7
3,With own children under 18 years,"2,986",27.5
4,Married-couple family,"6,277",57.8
5,With own children under 18 years,"2,068",19.1
6,"Male householder, no wife present, family",425,3.9
7,With own children under 18 years,247,2.3
8,"Female householder, no husband present, family","1,075",9.9
9,With own children under 18 years,671,6.2
10,Nonfamily households,"3,075",28.3
11,Householder living alone,"2,583",23.8
12,65 years and over,"1,071",9.9
13,,,
14,Households with one or more people under 18 years,"3,461",31.9
15,Households with one or more people 65 years and over,"3,109",28.6
16,,,
17,Average household size,2.56,
18,Average family size,2.99,
19,,,
20,RELATIONSHIP,,
21,Population in households,"27,809",100.0
22,Householder,"10,852",39.0
23,Spouse,"6,332",22.8
24,Child,"7,759",27.9
25,Other relatives,"1,381",5.0
26,Nonrelatives,"1,485",5.3
27,Unmarried partner,608,2.2
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,"11,204",100.0
31,Never married,"2,803",25.0
32,"Now married, except separated","6,729",60.1
33,Separated,260,2.3
34,Widowed,303,2.7
35,Divorced,"1,109",9.9
36,,,
37,Females 15 years and over,"11,660",100.0
38,Never married,"2,077",17.8
39,"Now married, except separated","6,519",55.9
40,Separated,233,2.0
41,Widowed,"1,635",14.0
42,Divorced,"1,196",10.3
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,334,100.0
46,"Unmarried women (widowed, divorced, and never married)",178,53.3
47,"Per 1,000 unmarried women",69,
48,"Per 1,000 women 15 to 50 years old",56,
49,"Per 1,000 women 15 to 19 years old",58,
50,"Per 1,000 women 20 to 34 years old",114,
51,"Per 1,000 women 35 to 50 years old",2,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,623,100.0
55,Responsible for grandchildren,311,49.9
56,Years responsible for grandchildren,,
57,Less than 1 year,54,8.7
58,1 or 2 years,128,20.5
59,3 or 4 years,26,4.2
60,5 or more years,103,16.5
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,311,49.9
63,Who are female,183,29.4
64,Who are married,272,43.7
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,"6,203",100.0
68,"Nursery school, preschool",316,5.1
69,Kindergarten,436,7.0
70,Elementary school (grades 1-8),"2,863",46.2
71,High school (grades 9-12),"1,483",23.9
72,College or graduate school,"1,105",17.8
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,"19,990",100.0
76,Less than 9th grade,669,3.3
77,"9th to 12th grade, no diploma","1,861",9.3
78,High school graduate (includes equivalency),"6,837",34.2
79,"Some college, no degree","5,735",28.7
80,Associate's degree,"1,723",8.6
81,Bachelor's degree,"2,294",11.5
82,Graduate or professional degree,871,4.4
83,,,
84,Percent high school graduate or higher,87.3,
85,Percent bachelor's degree or higher,15.8,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,"21,677",100.0
89,Civilian veterans,"3,426",15.8
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,"28,107",100.0
93,Same house,"22,475",80.0
94,Different house in the U.S.,"5,571",19.8
95,Same county,"3,628",12.9
96,Different county,"1,943",6.9
97,Same state,"1,007",3.6
98,Different state,936,3.3
99,Abroad,61,0.2
100,,,
101,PLACE OF BIRTH,,
102,Total population,"28,376",100.0
103,Native,"27,747",97.8
104,Born in United States,"27,684",97.6
105,State of residence,"15,392",54.2
106,Different state,"12,292",43.3
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",63,0.2
108,Foreign born,629,2.2
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,629,100.0
112,Naturalized U.S. citizen,353,56.1
113,Not a U.S. citizen,276,43.9
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,692,100.0
117,,,
118,Native,63,9.1
119,Entered 2000 or later,0,0.0
120,Entered before 2000,63,9.1
121,,,
122,Foreign born,629,90.9
123,Entered 2000 or later,66,9.5
124,Entered before 2000,563,81.4
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea",629,100.0
128,Europe,185,29.4
129,Asia,113,18.0
130,Africa,10,1.6
131,Oceania,0,0.0
132,Latin America,255,40.5
133,Northern America,66,10.5
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,"26,614",100.0
137,English only,"25,311",95.1
138,Language other than English,"1,303",4.9
139,"Speak English less than ""very well""",390,1.5
140,Spanish,720,2.7
141,"Speak English less than ""very well""",214,0.8
142,Other Indo-European languages,383,1.4
143,"Speak English less than ""very well""",78,0.3
144,Asian and Pacific Islander languages,165,0.6
145,"Speak English less than ""very well""",98,0.4
146,Other languages,35,0.1
147,"Speak English less than ""very well""",0,0.0
148,,,
149,ANCESTRY,,
150,Total population,"28,376",100.0
151,American,"2,583",9.1
152,Arab,0,0.0
153,Czech,146,0.5
154,Danish,243,0.9
155,Dutch,"1,256",4.4
156,English,"3,981",14.0
157,French (except Basque),937,3.3
158,French Canadian,134,0.5
159,German,"6,525",23.0
160,Greek,114,0.4
161,Hungarian,125,0.4
162,Irish,"3,958",13.9
163,Italian,"1,044",3.7
164,Lithuanian,27,0.1
165,Norwegian,"1,097",3.9
166,Polish,553,1.9
167,Portuguese,67,0.2
168,Russian,179,0.6
169,Scotch-Irish,953,3.4
170,Scottish,"1,000",3.5
171,Slovak,11,0.0
172,Subsaharan African,32,0.1
173,Swedish,647,2.3
174,Swiss,215,0.8
175,Ukrainian,103,0.4
176,Welsh,331,1.2
177,West Indian (excluding Hispanic origin groups),0,0.0
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
