,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"6,552",100.0
3,In labor force,"4,477",68.3
4,Civilian labor force,"4,477",68.3
5,Employed,"4,278",65.3
6,Unemployed,199,3.0
7,Armed Forces,0,0.0
8,Not in labor force,"2,075",31.7
9,,,
10,Civilian labor force,"4,477",68.3
11,Percent Unemployed,4.4,
12,,,
13,Females 16 years and over,"3,288",50.2
14,In labor force,"1,966",30.0
15,Civilian labor force,"1,966",30.0
16,Employed,"1,887",28.8
17,,,
18,Own children under 6 years,642,9.8
19,All parents in family in labor force,329,5.0
20,,,
21,Own children 6 to 17 years,"1,444",22.0
22,All parents in family in labor force,799,12.2
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"4,191",100.0
26,"Car, truck, or van -- drove alone","3,046",72.7
27,"Car, truck, or van -- carpooled",577,13.8
28,Public transportation (excluding taxicab),29,0.7
29,Walked,244,5.8
30,Other means,55,1.3
31,Worked at home,240,5.7
32,,,
33,Mean travel time to work (minutes),23.8,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"4,278",100.0
37,"Management, professional, and related occupations","1,814",42.4
38,Service occupations,369,8.6
39,Sales and office occupations,993,23.2
40,"Farming, fishing, and forestry occupations",186,4.3
41,"Construction, extraction, maintenance, and repair occupations",489,11.4
42,"Production, transportation, and material moving occupations",427,10.0
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"4,278",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",288,6.7
47,Construction,475,11.1
48,Manufacturing,502,11.7
49,Wholesale trade,124,2.9
50,Retail trade,432,10.1
51,"Transportation and warehousing, and utilities",94,2.2
52,Information,40,0.9
53,"Finance and insurance, & real estate & rental & leasing",248,5.8
54,"Professional, scientific & mgmt, & admin & waste mgmt services",432,10.1
55,Educational services & health care & social assistance,"1,063",24.8
56,"Arts, entertainment & recreation & accommodation & food services",213,5.0
57,"Other services, except public administration",168,3.9
58,Public administration,199,4.7
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"4,278",100.0
62,Private wage and salary workers,"3,158",73.8
63,Government workers,759,17.7
64,Self-employed in own not incorporated business workers,361,8.4
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"3,450",100.0
69,"Less than $10,000",153,4.4
70,"$10,000 to $14,999",144,4.2
71,"$15,000 to $24,999",397,11.5
72,"$25,000 to $34,999",321,9.3
73,"$35,000 to $49,999",478,13.9
74,"$50,000 to $74,999",705,20.4
75,"$75,000 to $99,999",442,12.8
76,"$100,000 to $149,999",641,18.6
77,"$150,000 to $199,999",76,2.2
78,"$200,000 or more",93,2.7
79,Median household income (dollars),"57,973",
80,Mean household income (dollars),"69,246",
81,,,
82,With earnings,"2,943",85.3
83,Mean earnings (dollars),"64,454",
84,With Social Security,743,21.5
85,Mean Social Security income (dollars),"14,497",
86,With retirement income,520,15.1
87,Mean retirement income (dollars),"25,140",
88,,,
89,With Supplemental Security Income,38,1.1
90,Mean Supplemental Security Income (dollars),"7,813",
91,With cash public assistance income,70,2.0
92,Mean cash public assistance income (dollars),"4,589",
93,With Food Stamp/SNAP benefits in the past 12 months,345,10.0
94,,,
95,Families,"2,644",100.0
96,"Less than $10,000",74,2.8
97,"$10,000 to $14,999",38,1.4
98,"$15,000 to $24,999",237,9.0
99,"$25,000 to $34,999",103,3.9
100,"$35,000 to $49,999",401,15.2
101,"$50,000 to $74,999",564,21.3
102,"$75,000 to $99,999",452,17.1
103,"$100,000 to $149,999",606,22.9
104,"$150,000 to $199,999",76,2.9
105,"$200,000 or more",93,3.5
106,Median family income (dollars),"66,814",
107,Mean family income (dollars),"80,107",
108,,,
109,Per capita income (dollars),"27,530",
110,,,
111,Nonfamily households,806,30.5
112,Median nonfamily income (dollars),"25,500",
113,Mean nonfamily income (dollars),"32,152",
114,,,
115,Median earnings for workers (dollars),"29,571",
116,"Median earnings for male full-time, year-round workers (dollars)","48,935",
117,"Median earnings for female full-time, year-round workers (dollars)","33,556",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,5.2,
121,With related children under 18 years,9.4,
122,With related children under 5 years only,11.4,
123,Married couple families,3.0,
124,With related children under 18 years,4.7,
125,With related children under 5 years only,8.3,
126,"Families with female householder, no husband present",16.7,
127,With related children under 18 years,24.7,
128,With related children under 5 years only,20.3,
129,,,
130,All people,7.9,
131,Under 18 years,10.9,
132,Related children under 18 years,10.9,
133,Related children under 5 years,13.4,
134,Related children 5 to 17 years,10.0,
135,18 years and over,6.9,
136,18 to 64 years,7.2,
137,65 years and over,5.5,
138,People in families,5.8,
139,Unrelated individuals 15 years and over,22.6,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
