,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"21,316",100.0
3,Male,"10,473",49.1
4,Female,"10,843",50.9
5,,,
6,Under 5 years,"1,599",7.5
7,5 to 9 years,"1,698",8.0
8,10 to 14 years,"1,443",6.8
9,15 to 19 years,"1,571",7.4
10,20 to 24 years,"1,049",4.9
11,25 to 34 years,"2,545",11.9
12,35 to 44 years,"3,281",15.4
13,45 to 54 years,"3,185",14.9
14,55 to 59 years,"1,609",7.5
15,60 to 64 years,728,3.4
16,65 to 74 years,"1,172",5.5
17,75 to 84 years,912,4.3
18,85 years and over,524,2.5
19,,,
20,Median age (years),37.1,
21,,,
22,18 years and over,"15,549",72.9
23,21 years and over,"14,878",69.8
24,62 years and over,"2,963",13.9
25,65 years and over,"2,608",12.2
26,,,
27,18 years and over,"15,549",72.9
28,Male,"7,614",35.7
29,Female,"7,935",37.2
30,,,
31,65 years and over,"2,608",12.2
32,Male,"1,094",5.1
33,Female,"1,514",7.1
34,,,
35,RACE,,
36,Total population,"21,316",100.0
37,One race,"20,971",98.4
38,Two or more races,345,1.6
39,,,
40,One race,"20,971",98.4
41,White,"18,469",86.6
42,Black or African American,88,0.4
43,American Indian and Alaska Native,515,2.4
44,Cherokee tribal grouping,20,0.1
45,Chippewa tribal grouping,3,0.0
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,0,0.0
48,Asian,385,1.8
49,Asian Indian,0,0.0
50,Chinese,33,0.2
51,Filipino,69,0.3
52,Japanese,223,1.0
53,Korean,16,0.1
54,Vietnamese,18,0.1
55,Other Asian,26,0.1
56,Native Hawaiian and Other Pacific Islander,56,0.3
57,Native Hawaiian,20,0.1
58,Guamanian or Chamorro,13,0.1
59,Samoan,14,0.1
60,Other Pacific Islander,9,0.0
61,Some other race,"1,458",6.8
62,Two or more races,345,1.6
63,White and Black or African American,0,0.0
64,White and American Indian and Alaska Native,174,0.8
65,White and Asian,46,0.2
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"21,316",100.0
70,White,"18,814",88.3
71,Black or African American,98,0.5
72,American Indian and Alaska Native,699,3.3
73,Asian,431,2.0
74,Native Hawaiian and Other Pacific Islander,67,0.3
75,Some other race,"1,562",7.3
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"21,316",100.0
79,Hispanic or Latino (of any race),"5,649",26.5
80,Mexican,"5,421",25.4
81,Puerto Rican,0,0.0
82,Cuban,0,0.0
83,Other Hispanic or Latino,228,1.1
84,Not Hispanic or Latino,"15,667",73.5
85,White alone,"14,739",69.1
86,Black or African American alone,88,0.4
87,American Indian and Alaska Native alone,140,0.7
88,Asian alone,339,1.6
89,Native Hawaiian and Other Pacific Islander alone,56,0.3
90,Some other race alone,47,0.2
91,Two or more races,258,1.2
92,Two races including Some other race,27,0.1
93,Two races excl Some other race & three or more races,231,1.1
94,,,
95,Total housing units,"8,779",100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
