,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,527,100.0
3,Occupied housing units,413,78.4
4,Vacant housing units,114,21.6
5,,,
6,Homeowner vacancy rate,2.7,
7,Rental vacancy rate,0.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,527,100.0
11,"1-unit, detached",394,74.8
12,"1-unit, attached",0,0.0
13,2 units,8,1.5
14,3 or 4 units,3,0.6
15,5 to 9 units,0,0.0
16,10 to 19 units,0,0.0
17,20 or more units,0,0.0
18,Mobile home,118,22.4
19,"Boat, RV, van, etc.",4,0.8
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,527,100.0
23,Built 2005 or later,19,3.6
24,Built 2000 to 2004,18,3.4
25,Built 1990 to 1999,41,7.8
26,Built 1980 to 1989,58,11.0
27,Built 1970 to 1979,162,30.7
28,Built 1960 to 1969,90,17.1
29,Built 1950 to 1959,33,6.3
30,Built 1940 to 1949,51,9.7
31,Built 1939 or earlier,55,10.4
32,,,
33,ROOMS,,
34,Total housing units,527,100.0
35,1 room,0,0.0
36,2 rooms,27,5.1
37,3 rooms,13,2.5
38,4 rooms,129,24.5
39,5 rooms,131,24.9
40,6 rooms,133,25.2
41,7 rooms,33,6.3
42,8 rooms,54,10.2
43,9 rooms or more,7,1.3
44,Median rooms,5.2,
45,,,
46,BEDROOMS,,
47,Total housing units,527,100.0
48,No bedroom,0,0.0
49,1 bedroom,47,8.9
50,2 bedrooms,181,34.3
51,3 bedrooms,250,47.4
52,4 bedrooms,44,8.3
53,5 or more bedrooms,5,0.9
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,413,100.0
57,Owner-occupied,310,75.1
58,Renter-occupied,103,24.9
59,,,
60,Average household size of owner-occupied unit,2.39,
61,Average household size of renter-occupied unit,2.53,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,413,100.0
65,Moved in 2005 or later,80,19.4
66,Moved in 2000 to 2004,142,34.4
67,Moved in 1990 to 1999,86,20.8
68,Moved in 1980 to 1989,47,11.4
69,Moved in 1970 to 1979,26,6.3
70,Moved in 1969 or earlier,32,7.7
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,413,100.0
74,No vehicles available,3,0.7
75,1 vehicle available,104,25.2
76,2 vehicles available,152,36.8
77,3 or more vehicles available,154,37.3
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,413,100.0
81,Utility gas,0,0.0
82,"Bottled, tank, or LP gas",31,7.5
83,Electricity,110,26.6
84,"Fuel oil, kerosene, etc.",68,16.5
85,Coal or coke,0,0.0
86,Wood,199,48.2
87,Solar energy,0,0.0
88,Other fuel,5,1.2
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,413,100.0
93,Lacking complete plumbing facilities,7,1.7
94,Lacking complete kitchen facilities,0,0.0
95,No telephone service available,27,6.5
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,413,100.0
99,1.00 or less,407,98.5
100,1.01 to 1.50,6,1.5
101,1.51 or more,0,0.0
102,,,
103,VALUE,,
104,Owner-occupied units,310,100.0
105,"Less than $50,000",23,7.4
106,"$50,000 to $99,999",12,3.9
107,"$100,000 to $149,999",74,23.9
108,"$150,000 to $199,999",29,9.4
109,"$200,000 to $299,999",83,26.8
110,"$300,000 to $499,999",53,17.1
111,"$500,000 to $999,999",21,6.8
112,"$1,000,000 or more",15,4.8
113,Median (dollars),"231,500",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,310,100.0
117,Housing units with a mortgage,194,62.6
118,Housing units without a mortgage,116,37.4
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,194,100.0
122,Less than $300,0,0.0
123,$300 to $499,3,1.5
124,$500 to $699,12,6.2
125,$700 to $999,22,11.3
126,"$1,000 to $1,499",93,47.9
127,"$1,500 to $1,999",49,25.3
128,"$2,000 or more",15,7.7
129,Median (dollars),"1,271",
130,,,
131,Housing units without a mortgage,116,100.0
132,Less than $100,3,2.6
133,$100 to $199,32,27.6
134,$200 to $299,30,25.9
135,$300 to $399,46,39.7
136,$400 or more,5,4.3
137,Median (dollars),265,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),186,100.0
141,Less than 20.0 percent,38,20.4
142,20.0 to 24.9 percent,38,20.4
143,25.0 to 29.9 percent,12,6.5
144,30.0 to 34.9 percent,20,10.8
145,35.0 percent or more,78,41.9
146,,,
147,Not computed,8,4.3
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),113,100.0
150,Less than 10.0 percent,42,37.2
151,10.0 to 14.9 percent,37,32.7
152,15.0 to 19.9 percent,22,19.5
153,20.0 to 24.9 percent,8,7.1
154,25.0 to 29.9 percent,0,0.0
155,30.0 to 34.9 percent,4,3.5
156,35.0 percent or more,0,0.0
157,,,
158,Not computed,3,2.7
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,88,100.0
162,Less than $200,0,0.0
163,$200 to $299,5,5.7
164,$300 to $499,3,3.4
